MZ_ID,TZ_ID,STATE,STATEFP10,COUNTY,COUNTYFP10,GEOID10_tract,TRACTCE10,GEOID10_block,BLOCKCE10,PUMA2000,PUMACE2010,AFFGEOID10,GEOID10_PUMA10,REGION,PUMA,MAZ,TAZ
4000111002045,400,TN,47,Hamilton,65,47065011100,11100,470650000000000,2045,1900,2003,7950000US4702003,4702003,1,190047,4854,36
4000111002048,400,TN,47,Hamilton,65,47065011100,11100,470650000000000,2048,1900,2003,7950000US4702003,4702003,1,190047,4225,36
4000111002049,400,TN,47,Hamilton,65,47065011100,11100,470650000000000,2049,1900,2003,7950000US4702003,4702003,1,190047,5710,36
4010109021015,401,TN,47,Hamilton,65,47065010902,10902,470650000000000,1015,1900,2003,7950000US4702003,4702003,1,180047,755,27
4010109021018,401,TN,47,Hamilton,65,47065010902,10902,470650000000000,1018,1900,2003,7950000US4702003,4702003,1,180047,797,27
4010111003000,401,TN,47,Hamilton,65,47065011100,11100,470650000000000,3000,1900,2003,7950000US4702003,4702003,1,190047,3001,36
4010111003002,401,TN,47,Hamilton,65,47065011100,11100,470650000000000,3002,1900,2003,7950000US4702003,4702003,1,190047,3971,36
4010111003006,401,TN,47,Hamilton,65,47065011100,11100,470650000000000,3006,1900,2003,7950000US4702003,4702003,1,190047,2835,36
4010111003009,401,TN,47,Hamilton,65,47065011100,11100,470650000000000,3009,1900,2003,7950000US4702003,4702003,1,190047,4371,36
4010111003010,401,TN,47,Hamilton,65,47065011100,11100,470650000000000,3010,1900,2003,7950000US4702003,4702003,1,190047,2612,36
4010111003013,401,TN,47,Hamilton,65,47065011100,11100,470650000000000,3013,1900,2003,7950000US4702003,4702003,1,190047,2291,36
4010111003014,401,TN,47,Hamilton,65,47065011100,11100,470650000000000,3014,1900,2003,7950000US4702003,4702003,1,190047,3968,36
4010111003016,401,TN,47,Hamilton,65,47065011100,11100,470650000000000,3016,1900,2003,7950000US4702003,4702003,1,190047,4714,36
4010111003017,401,TN,47,Hamilton,65,47065011100,11100,470650000000000,3017,1900,2003,7950000US4702003,4702003,1,190047,4711,36
4010111003018,401,TN,47,Hamilton,65,47065011100,11100,470650000000000,3018,1900,2003,7950000US4702003,4702003,1,190047,2834,36
4010111003019,401,TN,47,Hamilton,65,47065011100,11100,470650000000000,3019,1900,2003,7950000US4702003,4702003,1,190047,463,36
4010111003022,401,TN,47,Hamilton,65,47065011100,11100,470650000000000,3022,1900,2003,7950000US4702003,4702003,1,190047,3970,36
4010111003023,401,TN,47,Hamilton,65,47065011100,11100,470650000000000,3023,1900,2003,7950000US4702003,4702003,1,190047,2622,36
4010111003024,401,TN,47,Hamilton,65,47065011100,11100,470650000000000,3024,1900,2003,7950000US4702003,4702003,1,190047,4103,36
4010111003025,401,TN,47,Hamilton,65,47065011100,11100,470650000000000,3025,1900,2003,7950000US4702003,4702003,1,190047,4104,36
4010111003026,401,TN,47,Hamilton,65,47065011100,11100,470650000000000,3026,1900,2003,7950000US4702003,4702003,1,190047,465,36
4010111003027,401,TN,47,Hamilton,65,47065011100,11100,470650000000000,3027,1900,2003,7950000US4702003,4702003,1,190047,2617,36
4010111003029,401,TN,47,Hamilton,65,47065011100,11100,470650000000000,3029,1900,2003,7950000US4702003,4702003,1,190047,2029,36
4010111003030,401,TN,47,Hamilton,65,47065011100,11100,470650000000000,3030,1900,2003,7950000US4702003,4702003,1,190047,4713,36
4010111003031,401,TN,47,Hamilton,65,47065011100,11100,470650000000000,3031,1900,2003,7950000US4702003,4702003,1,190047,5583,36
4020110021033,402,TN,47,Hamilton,65,47065011002,11002,470650000000000,1033,1900,2003,7950000US4702003,4702003,1,190047,516,6
4020110021040,402,TN,47,Hamilton,65,47065011002,11002,470650000000000,1040,1900,2003,7950000US4702003,4702003,1,190047,373,6
4020110021041,402,TN,47,Hamilton,65,47065011002,11002,470650000000000,1041,1900,2003,7950000US4702003,4702003,1,190047,4979,6
4020110021045,402,TN,47,Hamilton,65,47065011002,11002,470650000000000,1045,1900,2003,7950000US4702003,4702003,1,190047,2680,6
4020110021047,402,TN,47,Hamilton,65,47065011002,11002,470650000000000,1047,1900,2003,7950000US4702003,4702003,1,190047,2640,6
4020111001009,402,TN,47,Hamilton,65,47065011100,11100,470650000000000,1009,1900,2003,7950000US4702003,4702003,1,190047,5298,36
4030109034008,403,TN,47,Hamilton,65,47065010903,10903,470650000000000,4008,1800,2002,7950000US4702002,4702002,1,180047,2846,16
4030109034017,403,TN,47,Hamilton,65,47065010903,10903,470650000000000,4017,1800,2002,7950000US4702002,4702002,1,180047,311,16
4030109034018,403,TN,47,Hamilton,65,47065010903,10903,470650000000000,4018,1800,2002,7950000US4702002,4702002,1,180047,2411,16
4040121003006,404,TN,47,Hamilton,65,47065012100,12100,470650000000000,3006,1800,2002,7950000US4702002,4702002,1,180047,4776,59
4040121003013,404,TN,47,Hamilton,65,47065012100,12100,470650000000000,3013,1800,2002,7950000US4702002,4702002,1,180047,3765,59
4040121003014,404,TN,47,Hamilton,65,47065012100,12100,470650000000000,3014,1800,2002,7950000US4702002,4702002,1,180047,4646,59
4040121003015,404,TN,47,Hamilton,65,47065012100,12100,470650000000000,3015,1800,2002,7950000US4702002,4702002,1,180047,2261,59
4040121003016,404,TN,47,Hamilton,65,47065012100,12100,470650000000000,3016,1800,2002,7950000US4702002,4702002,1,180047,1293,59
4040121003017,404,TN,47,Hamilton,65,47065012100,12100,470650000000000,3017,1800,2002,7950000US4702002,4702002,1,180047,2369,59
4040121003019,404,TN,47,Hamilton,65,47065012100,12100,470650000000000,3019,1800,2002,7950000US4702002,4702002,1,180047,5512,59
4040121003020,404,TN,47,Hamilton,65,47065012100,12100,470650000000000,3020,1800,2002,7950000US4702002,4702002,1,180047,2016,59
4040121003021,404,TN,47,Hamilton,65,47065012100,12100,470650000000000,3021,1800,2002,7950000US4702002,4702002,1,180047,3762,59
4040121003022,404,TN,47,Hamilton,65,47065012100,12100,470650000000000,3022,1800,2002,7950000US4702002,4702002,1,180047,4160,59
4040121003023,404,TN,47,Hamilton,65,47065012100,12100,470650000000000,3023,1800,2002,7950000US4702002,4702002,1,180047,4642,59
4040121003024,404,TN,47,Hamilton,65,47065012100,12100,470650000000000,3024,1800,2002,7950000US4702002,4702002,1,180047,1527,59
4040121003027,404,TN,47,Hamilton,65,47065012100,12100,470650000000000,3027,1800,2002,7950000US4702002,4702002,1,180047,5039,59
4050019002032,405,TN,47,Hamilton,65,47065001900,1900,470650000000000,2032,1800,2001,7950000US4702001,4702001,1,180047,3185,28
4050019002042,405,TN,47,Hamilton,65,47065001900,1900,470650000000000,2042,1800,2001,7950000US4702001,4702001,1,180047,2879,28
4050019002043,405,TN,47,Hamilton,65,47065001900,1900,470650000000000,2043,1800,2001,7950000US4702001,4702001,1,180047,639,28
4050019002044,405,TN,47,Hamilton,65,47065001900,1900,470650000000000,2044,1800,2001,7950000US4702001,4702001,1,180047,1320,28
4050019002045,405,TN,47,Hamilton,65,47065001900,1900,470650000000000,2045,1800,2001,7950000US4702001,4702001,1,180047,5804,28
4050019002046,405,TN,47,Hamilton,65,47065001900,1900,470650000000000,2046,1800,2001,7950000US4702001,4702001,1,180047,5671,28
4050019002052,405,TN,47,Hamilton,65,47065001900,1900,470650000000000,2052,1800,2001,7950000US4702001,4702001,1,180047,5415,28
4050019002058,405,TN,47,Hamilton,65,47065001900,1900,470650000000000,2058,1800,2001,7950000US4702001,4702001,1,180047,4180,28
4050019002059,405,TN,47,Hamilton,65,47065001900,1900,470650000000000,2059,1800,2001,7950000US4702001,4702001,1,180047,4179,28
4050019003001,405,TN,47,Hamilton,65,47065001900,1900,470650000000000,3001,1800,2001,7950000US4702001,4702001,1,180047,1244,28
4050019003002,405,TN,47,Hamilton,65,47065001900,1900,470650000000000,3002,1800,2001,7950000US4702001,4702001,1,180047,5173,28
4050019003003,405,TN,47,Hamilton,65,47065001900,1900,470650000000000,3003,1800,2001,7950000US4702001,4702001,1,180047,5672,28
4050019003004,405,TN,47,Hamilton,65,47065001900,1900,470650000000000,3004,1800,2001,7950000US4702001,4702001,1,180047,5414,28
4050019003005,405,TN,47,Hamilton,65,47065001900,1900,470650000000000,3005,1800,2001,7950000US4702001,4702001,1,180047,4821,28
4090019002000,409,TN,47,Hamilton,65,47065001900,1900,470650000000000,2000,1800,2001,7950000US4702001,4702001,1,180047,800,28
4090019002007,409,TN,47,Hamilton,65,47065001900,1900,470650000000000,2007,1800,2001,7950000US4702001,4702001,1,180047,5533,28
4090019002008,409,TN,47,Hamilton,65,47065001900,1900,470650000000000,2008,1800,2001,7950000US4702001,4702001,1,180047,5767,28
4090019002028,409,TN,47,Hamilton,65,47065001900,1900,470650000000000,2028,1800,2001,7950000US4702001,4702001,1,180047,5056,28
4090019002029,409,TN,47,Hamilton,65,47065001900,1900,470650000000000,2029,1800,2001,7950000US4702001,4702001,1,180047,3306,28
4090019002030,409,TN,47,Hamilton,65,47065001900,1900,470650000000000,2030,1800,2001,7950000US4702001,4702001,1,180047,46,28
4100023001000,410,TN,47,Hamilton,65,47065002300,2300,470650000000000,1000,1800,2001,7950000US4702001,4702001,1,180047,2874,76
4100023001040,410,TN,47,Hamilton,65,47065002300,2300,470650000000000,1040,1800,2001,7950000US4702001,4702001,1,180047,4050,76
4100023001041,410,TN,47,Hamilton,65,47065002300,2300,470650000000000,1041,1800,2001,7950000US4702001,4702001,1,180047,421,76
4100023001047,410,TN,47,Hamilton,65,47065002300,2300,470650000000000,1047,1800,2001,7950000US4702001,4702001,1,180047,2493,76
4100023001048,410,TN,47,Hamilton,65,47065002300,2300,470650000000000,1048,1800,2001,7950000US4702001,4702001,1,180047,384,76
4100023001049,410,TN,47,Hamilton,65,47065002300,2300,470650000000000,1049,1800,2001,7950000US4702001,4702001,1,180047,1536,76
4100023001053,410,TN,47,Hamilton,65,47065002300,2300,470650000000000,1053,1800,2001,7950000US4702001,4702001,1,180047,423,76
4100023001054,410,TN,47,Hamilton,65,47065002300,2300,470650000000000,1054,1800,2001,7950000US4702001,4702001,1,180047,996,76
4100023001055,410,TN,47,Hamilton,65,47065002300,2300,470650000000000,1055,1800,2001,7950000US4702001,4702001,1,180047,5425,76
4100023001056,410,TN,47,Hamilton,65,47065002300,2300,470650000000000,1056,1800,2001,7950000US4702001,4702001,1,180047,784,76
4100023001057,410,TN,47,Hamilton,65,47065002300,2300,470650000000000,1057,1800,2001,7950000US4702001,4702001,1,180047,786,76
4100023001058,410,TN,47,Hamilton,65,47065002300,2300,470650000000000,1058,1800,2001,7950000US4702001,4702001,1,180047,4044,76
4100023001059,410,TN,47,Hamilton,65,47065002300,2300,470650000000000,1059,1800,2001,7950000US4702001,4702001,1,180047,844,76
4100023001060,410,TN,47,Hamilton,65,47065002300,2300,470650000000000,1060,1800,2001,7950000US4702001,4702001,1,180047,4341,76
4100023001061,410,TN,47,Hamilton,65,47065002300,2300,470650000000000,1061,1800,2001,7950000US4702001,4702001,1,180047,424,76
4100023001062,410,TN,47,Hamilton,65,47065002300,2300,470650000000000,1062,1800,2001,7950000US4702001,4702001,1,180047,820,76
4100023001063,410,TN,47,Hamilton,65,47065002300,2300,470650000000000,1063,1800,2001,7950000US4702001,4702001,1,180047,3581,76
4100023001064,410,TN,47,Hamilton,65,47065002300,2300,470650000000000,1064,1800,2001,7950000US4702001,4702001,1,180047,425,76
4100023001065,410,TN,47,Hamilton,65,47065002300,2300,470650000000000,1065,1800,2001,7950000US4702001,4702001,1,180047,5093,76
4100023001066,410,TN,47,Hamilton,65,47065002300,2300,470650000000000,1066,1800,2001,7950000US4702001,4702001,1,180047,5098,76
4100023001067,410,TN,47,Hamilton,65,47065002300,2300,470650000000000,1067,1800,2001,7950000US4702001,4702001,1,180047,4343,76
4100023001068,410,TN,47,Hamilton,65,47065002300,2300,470650000000000,1068,1800,2001,7950000US4702001,4702001,1,180047,4342,76
4100023001069,410,TN,47,Hamilton,65,47065002300,2300,470650000000000,1069,1800,2001,7950000US4702001,4702001,1,180047,846,76
4100023001070,410,TN,47,Hamilton,65,47065002300,2300,470650000000000,1070,1800,2001,7950000US4702001,4702001,1,180047,5430,76
4100023001071,410,TN,47,Hamilton,65,47065002300,2300,470650000000000,1071,1800,2001,7950000US4702001,4702001,1,180047,1387,76
4100023001073,410,TN,47,Hamilton,65,47065002300,2300,470650000000000,1073,1800,2001,7950000US4702001,4702001,1,180047,886,76
4100023001074,410,TN,47,Hamilton,65,47065002300,2300,470650000000000,1074,1800,2001,7950000US4702001,4702001,1,180047,3515,76
4100023001075,410,TN,47,Hamilton,65,47065002300,2300,470650000000000,1075,1800,2001,7950000US4702001,4702001,1,180047,5690,76
4100024004035,410,TN,47,Hamilton,65,47065002400,2400,470650000000000,4035,1800,2001,7950000US4702001,4702001,1,180047,3447,12
4100024004036,410,TN,47,Hamilton,65,47065002400,2400,470650000000000,4036,1800,2001,7950000US4702001,4702001,1,180047,1104,12
4100024004037,410,TN,47,Hamilton,65,47065002400,2400,470650000000000,4037,1800,2001,7950000US4702001,4702001,1,180047,430,12
4100024004052,410,TN,47,Hamilton,65,47065002400,2400,470650000000000,4052,1800,2001,7950000US4702001,4702001,1,180047,431,12
4100024004053,410,TN,47,Hamilton,65,47065002400,2400,470650000000000,4053,1800,2001,7950000US4702001,4702001,1,180047,854,12
4120024002004,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,2004,1800,2001,7950000US4702001,4702001,1,180047,527,12
4120024002005,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,2005,1800,2001,7950000US4702001,4702001,1,180047,526,12
4120024002006,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,2006,1800,2001,7950000US4702001,4702001,1,180047,1105,12
4120024002007,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,2007,1800,2001,7950000US4702001,4702001,1,180047,937,12
4120024002008,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,2008,1800,2001,7950000US4702001,4702001,1,180047,5362,12
4120024002011,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,2011,1800,2001,7950000US4702001,4702001,1,180047,4502,12
4120024002012,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,2012,1800,2001,7950000US4702001,4702001,1,180047,4500,12
4120024002013,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,2013,1800,2001,7950000US4702001,4702001,1,180047,5694,12
4120024002014,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,2014,1800,2001,7950000US4702001,4702001,1,180047,5695,12
4120024002017,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,2017,1800,2001,7950000US4702001,4702001,1,180047,5696,12
4120024002018,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,2018,1800,2001,7950000US4702001,4702001,1,180047,5697,12
4120024002019,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,2019,1800,2001,7950000US4702001,4702001,1,180047,524,12
4120024002020,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,2020,1800,2001,7950000US4702001,4702001,1,180047,4501,12
4120024003018,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,3018,1800,2001,7950000US4702001,4702001,1,180047,4357,12
4120024003019,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,3019,1800,2001,7950000US4702001,4702001,1,180047,1280,12
4120024003020,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,3020,1800,2001,7950000US4702001,4702001,1,180047,948,12
4120024003021,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,3021,1800,2001,7950000US4702001,4702001,1,180047,1030,12
4120024003022,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,3022,1800,2001,7950000US4702001,4702001,1,180047,936,12
4120024003023,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,3023,1800,2001,7950000US4702001,4702001,1,180047,4359,12
4120024003036,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,3036,1800,2001,7950000US4702001,4702001,1,180047,3897,12
4120024003037,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,3037,1800,2001,7950000US4702001,4702001,1,180047,1282,12
4120024003038,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,3038,1800,2001,7950000US4702001,4702001,1,180047,5435,12
4120024003048,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,3048,1800,2001,7950000US4702001,4702001,1,180047,5228,12
4120024004024,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,4024,1800,2001,7950000US4702001,4702001,1,180047,4346,12
4120024004031,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,4031,1800,2001,7950000US4702001,4702001,1,180047,921,12
4120024004032,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,4032,1800,2001,7950000US4702001,4702001,1,180047,3450,12
4120024004033,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,4033,1800,2001,7950000US4702001,4702001,1,180047,131,12
4120024004034,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,4034,1800,2001,7950000US4702001,4702001,1,180047,2706,12
4120024004038,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,4038,1800,2001,7950000US4702001,4702001,1,180047,1239,12
4120024004040,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,4040,1800,2001,7950000US4702001,4702001,1,180047,4349,12
4120024004041,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,4041,1800,2001,7950000US4702001,4702001,1,180047,5434,12
4120024004042,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,4042,1800,2001,7950000US4702001,4702001,1,180047,5433,12
4120024004047,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,4047,1800,2001,7950000US4702001,4702001,1,180047,855,12
4120024004048,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,4048,1800,2001,7950000US4702001,4702001,1,180047,4913,12
4120024004049,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,4049,1800,2001,7950000US4702001,4702001,1,180047,1635,12
4120024004050,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,4050,1800,2001,7950000US4702001,4702001,1,180047,5097,12
4120024004051,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,4051,1800,2001,7950000US4702001,4702001,1,180047,1281,12
4120024004054,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,4054,1800,2001,7950000US4702001,4702001,1,180047,5787,12
4120024004055,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,4055,1800,2001,7950000US4702001,4702001,1,180047,923,12
4120024004056,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,4056,1800,2001,7950000US4702001,4702001,1,180047,3452,12
4130025003025,413,TN,47,Hamilton,65,47065002500,2500,470650000000000,3025,1800,2001,7950000US4702001,4702001,1,180047,386,2
4130025003028,413,TN,47,Hamilton,65,47065002500,2500,470650000000000,3028,1800,2001,7950000US4702001,4702001,1,180047,3444,2
4130025003029,413,TN,47,Hamilton,65,47065002500,2500,470650000000000,3029,1800,2001,7950000US4702001,4702001,1,180047,819,2
4130025003030,413,TN,47,Hamilton,65,47065002500,2500,470650000000000,3030,1800,2001,7950000US4702001,4702001,1,180047,5427,2
4130025003031,413,TN,47,Hamilton,65,47065002500,2500,470650000000000,3031,1800,2001,7950000US4702001,4702001,1,180047,416,2
4130025003039,413,TN,47,Hamilton,65,47065002500,2500,470650000000000,3039,1800,2001,7950000US4702001,4702001,1,180047,5428,2
4130025003040,413,TN,47,Hamilton,65,47065002500,2500,470650000000000,3040,1800,2001,7950000US4702001,4702001,1,180047,1472,2
4130025003041,413,TN,47,Hamilton,65,47065002500,2500,470650000000000,3041,1800,2001,7950000US4702001,4702001,1,180047,5214,2
4130025003042,413,TN,47,Hamilton,65,47065002500,2500,470650000000000,3042,1800,2001,7950000US4702001,4702001,1,180047,437,2
4130025003043,413,TN,47,Hamilton,65,47065002500,2500,470650000000000,3043,1800,2001,7950000US4702001,4702001,1,180047,4212,2
4130025003044,413,TN,47,Hamilton,65,47065002500,2500,470650000000000,3044,1800,2001,7950000US4702001,4702001,1,180047,418,2
4130025003045,413,TN,47,Hamilton,65,47065002500,2500,470650000000000,3045,1800,2001,7950000US4702001,4702001,1,180047,417,2
4130025003046,413,TN,47,Hamilton,65,47065002500,2500,470650000000000,3046,1800,2001,7950000US4702001,4702001,1,180047,4210,2
4130025003047,413,TN,47,Hamilton,65,47065002500,2500,470650000000000,3047,1800,2001,7950000US4702001,4702001,1,180047,5089,2
4130025003048,413,TN,47,Hamilton,65,47065002500,2500,470650000000000,3048,1800,2001,7950000US4702001,4702001,1,180047,4338,2
4130025003049,413,TN,47,Hamilton,65,47065002500,2500,470650000000000,3049,1800,2001,7950000US4702001,4702001,1,180047,5215,2
4130025003050,413,TN,47,Hamilton,65,47065002500,2500,470650000000000,3050,1800,2001,7950000US4702001,4702001,1,180047,5090,2
4130025003051,413,TN,47,Hamilton,65,47065002500,2500,470650000000000,3051,1800,2001,7950000US4702001,4702001,1,180047,420,2
4130025003052,413,TN,47,Hamilton,65,47065002500,2500,470650000000000,3052,1800,2001,7950000US4702001,4702001,1,180047,999,2
4130025003053,413,TN,47,Hamilton,65,47065002500,2500,470650000000000,3053,1800,2001,7950000US4702001,4702001,1,180047,419,2
4130025003054,413,TN,47,Hamilton,65,47065002500,2500,470650000000000,3054,1800,2001,7950000US4702001,4702001,1,180047,851,2
4130025003055,413,TN,47,Hamilton,65,47065002500,2500,470650000000000,3055,1800,2001,7950000US4702001,4702001,1,180047,998,2
4130025003056,413,TN,47,Hamilton,65,47065002500,2500,470650000000000,3056,1800,2001,7950000US4702001,4702001,1,180047,849,2
4130025003057,413,TN,47,Hamilton,65,47065002500,2500,470650000000000,3057,1800,2001,7950000US4702001,4702001,1,180047,850,2
4130025003060,413,TN,47,Hamilton,65,47065002500,2500,470650000000000,3060,1800,2001,7950000US4702001,4702001,1,180047,5095,2
4130025003061,413,TN,47,Hamilton,65,47065002500,2500,470650000000000,3061,1800,2001,7950000US4702001,4702001,1,180047,1100,2
4130025003062,413,TN,47,Hamilton,65,47065002500,2500,470650000000000,3062,1800,2001,7950000US4702001,4702001,1,180047,4041,2
4130025003063,413,TN,47,Hamilton,65,47065002500,2500,470650000000000,3063,1800,2001,7950000US4702001,4702001,1,180047,1101,2
4140024004004,414,TN,47,Hamilton,65,47065002400,2400,470650000000000,4004,1800,2001,7950000US4702001,4702001,1,180047,920,12
4140024004005,414,TN,47,Hamilton,65,47065002400,2400,470650000000000,4005,1800,2001,7950000US4702001,4702001,1,180047,3446,12
4140024004006,414,TN,47,Hamilton,65,47065002400,2400,470650000000000,4006,1800,2001,7950000US4702001,4702001,1,180047,4345,12
4140024004007,414,TN,47,Hamilton,65,47065002400,2400,470650000000000,4007,1800,2001,7950000US4702001,4702001,1,180047,4344,12
4140024004008,414,TN,47,Hamilton,65,47065002400,2400,470650000000000,4008,1800,2001,7950000US4702001,4702001,1,180047,5042,12
4140024004009,414,TN,47,Hamilton,65,47065002400,2400,470650000000000,4009,1800,2001,7950000US4702001,4702001,1,180047,426,12
4140024004010,414,TN,47,Hamilton,65,47065002400,2400,470650000000000,4010,1800,2001,7950000US4702001,4702001,1,180047,5094,12
4140024004012,414,TN,47,Hamilton,65,47065002400,2400,470650000000000,4012,1800,2001,7950000US4702001,4702001,1,180047,4915,12
4140024004013,414,TN,47,Hamilton,65,47065002400,2400,470650000000000,4013,1800,2001,7950000US4702001,4702001,1,180047,427,12
4140024004018,414,TN,47,Hamilton,65,47065002400,2400,470650000000000,4018,1800,2001,7950000US4702001,4702001,1,180047,821,12
4140024004019,414,TN,47,Hamilton,65,47065002400,2400,470650000000000,4019,1800,2001,7950000US4702001,4702001,1,180047,3448,12
4140024004020,414,TN,47,Hamilton,65,47065002400,2400,470650000000000,4020,1800,2001,7950000US4702001,4702001,1,180047,1537,12
4140024004021,414,TN,47,Hamilton,65,47065002400,2400,470650000000000,4021,1800,2001,7950000US4702001,4702001,1,180047,1001,12
4140024004022,414,TN,47,Hamilton,65,47065002400,2400,470650000000000,4022,1800,2001,7950000US4702001,4702001,1,180047,5431,12
4140024004025,414,TN,47,Hamilton,65,47065002400,2400,470650000000000,4025,1800,2001,7950000US4702001,4702001,1,180047,4916,12
4140024004026,414,TN,47,Hamilton,65,47065002400,2400,470650000000000,4026,1800,2001,7950000US4702001,4702001,1,180047,4347,12
4150025002008,415,TN,47,Hamilton,65,47065002500,2500,470650000000000,2008,1800,2001,7950000US4702001,4702001,1,180047,1784,2
4150025002009,415,TN,47,Hamilton,65,47065002500,2500,470650000000000,2009,1800,2001,7950000US4702001,4702001,1,180047,1714,2
4150025002010,415,TN,47,Hamilton,65,47065002500,2500,470650000000000,2010,1800,2001,7950000US4702001,4702001,1,180047,4612,2
4150025002011,415,TN,47,Hamilton,65,47065002500,2500,470650000000000,2011,1800,2001,7950000US4702001,4702001,1,180047,3483,2
4150025002012,415,TN,47,Hamilton,65,47065002500,2500,470650000000000,2012,1800,2001,7950000US4702001,4702001,1,180047,3743,2
4150025002013,415,TN,47,Hamilton,65,47065002500,2500,470650000000000,2013,1800,2001,7950000US4702001,4702001,1,180047,2857,2
4160025002018,416,TN,47,Hamilton,65,47065002500,2500,470650000000000,2018,1800,2001,7950000US4702001,4702001,1,180047,5556,2
4160025002019,416,TN,47,Hamilton,65,47065002500,2500,470650000000000,2019,1800,2001,7950000US4702001,4702001,1,180047,1232,2
4160025002020,416,TN,47,Hamilton,65,47065002500,2500,470650000000000,2020,1800,2001,7950000US4702001,4702001,1,180047,5552,2
4160025002021,416,TN,47,Hamilton,65,47065002500,2500,470650000000000,2021,1800,2001,7950000US4702001,4702001,1,180047,4352,2
4160025002022,416,TN,47,Hamilton,65,47065002500,2500,470650000000000,2022,1800,2001,7950000US4702001,4702001,1,180047,943,2
4160025002023,416,TN,47,Hamilton,65,47065002500,2500,470650000000000,2023,1800,2001,7950000US4702001,4702001,1,180047,945,2
4160025002025,416,TN,47,Hamilton,65,47065002500,2500,470650000000000,2025,1800,2001,7950000US4702001,4702001,1,180047,1231,2
4160025002026,416,TN,47,Hamilton,65,47065002500,2500,470650000000000,2026,1800,2001,7950000US4702001,4702001,1,180047,3456,2
4160025002029,416,TN,47,Hamilton,65,47065002500,2500,470650000000000,2029,1800,2001,7950000US4702001,4702001,1,180047,4354,2
4160025002030,416,TN,47,Hamilton,65,47065002500,2500,470650000000000,2030,1800,2001,7950000US4702001,4702001,1,180047,4823,2
4160025002031,416,TN,47,Hamilton,65,47065002500,2500,470650000000000,2031,1800,2001,7950000US4702001,4702001,1,180047,4356,2
4160025002032,416,TN,47,Hamilton,65,47065002500,2500,470650000000000,2032,1800,2001,7950000US4702001,4702001,1,180047,1153,2
4160025002033,416,TN,47,Hamilton,65,47065002500,2500,470650000000000,2033,1800,2001,7950000US4702001,4702001,1,180047,5218,2
4160025002034,416,TN,47,Hamilton,65,47065002500,2500,470650000000000,2034,1800,2001,7950000US4702001,4702001,1,180047,941,2
4160025002035,416,TN,47,Hamilton,65,47065002500,2500,470650000000000,2035,1800,2001,7950000US4702001,4702001,1,180047,5553,2
4160025002036,416,TN,47,Hamilton,65,47065002500,2500,470650000000000,2036,1800,2001,7950000US4702001,4702001,1,180047,1102,2
4160025002037,416,TN,47,Hamilton,65,47065002500,2500,470650000000000,2037,1800,2001,7950000US4702001,4702001,1,180047,922,2
4160025002038,416,TN,47,Hamilton,65,47065002500,2500,470650000000000,2038,1800,2001,7950000US4702001,4702001,1,180047,3462,2
4160025002039,416,TN,47,Hamilton,65,47065002500,2500,470650000000000,2039,1800,2001,7950000US4702001,4702001,1,180047,5219,2
4160025002040,416,TN,47,Hamilton,65,47065002500,2500,470650000000000,2040,1800,2001,7950000US4702001,4702001,1,180047,1235,2
4160025002041,416,TN,47,Hamilton,65,47065002500,2500,470650000000000,2041,1800,2001,7950000US4702001,4702001,1,180047,5220,2
