TAZ_ID,MZ_ID,Notes,MZ_num,empfoo_p,empgov_p,empind_p,empmed_p,empofc_p,empret_p,empsvc_p,empoth_p,empedu_p,emptot_p,emptrn_p
"319","3190025003038",,3190025003038,,,,,,,,,,,
"415","4150025002009",,4150025002009,,,,,,,,,,,
"416","4160025002019",,4160025002019,,,,,,,,,,,
"420","4200025001013",,4200025001013,,,,,,,,,,,
"418","4180025001030",,4180025001030,,,,,,,,,,,
"418","4180024003000",,4180024003000,,,,,,,,,,,
"418","4180024003029",,4180024003029,,,,,,,,,,,
"418","4180024003030",,4180024003030,,,,,,,,,,,
"416","4160025002023",,4160025002023,,,,,,,,,,,
"418","4180025001047",,4180025001047,,,,,,,,,,,
"418","4180025001048",,4180025001048,,,,,,,,,,,
"418","4180025002028",,4180025002028,,,,,,,,,,,
"418","4180025002044",,4180025002044,,,,,,,,,,,
"418","4180025002045",,4180025002045,,,,,,,,,,,
"315","3150026002027",,3150026002027,,,,,,,,,,,
"420","4200119002000",,4200119002000,,,,,,,,,,,
"315","3150026002024",,3150026002024,,,,,,,,,,,
"315","3150026002025",,3150026002025,,,,,,,,,,,
"315","3150026002018",,3150026002018,,,,,,,,,,,
"315","3150026002017",,3150026002017,,,,,,,,,,,
"315","3150026002009",,3150026002009,,,,,,,,,,,
"314","3140014002039",,3140014002039,,,,,,,,,,,
"314","3140014002030",,3140014002030,,,,,,,,,,,
"418","4180025002001",,4180025002001,,,,,,,,,,,
"418","4180025002003",,4180025002003,,,,,,,,,,,
"412","4120024004049",,4120024004049,,,,,,,,,,,
"412","4120024004048",,4120024004048,,,,,,,,,,,
"412","4120024004042",,4120024004042,,,,,,,,,,,
"414","4140024004009",,4140024004009,,,,,,,,,,,
"414","4140024004008",,4140024004008,,,,,,,,,,,
"414","4140024004007",,4140024004007,,,,,,,,,,,
"414","4140024004005",,4140024004005,,,,,,,,,,,
"413","4130025003043",,4130025003043,,,,,,,,,,,
"417","4170024004044",,4170024004044,,,,,,,,,,,
"417","4170024004043",,4170024004043,,,,,,,,,,,
"414","4140024004006",,4140024004006,,,,,,,,,,,
"417","4170024004003",,4170024004003,,,,,,,,,,,
"413","4130025003060",,4130025003060,,,,,,,,,,,
"413","4130025003061",,4130025003061,,,,,,,,,,,
"413","4130025003053",,4130025003053,,,,,,,,,,,
"413","4130025003052",,4130025003052,,,,,,,,,,,
"416","4160025002040",,4160025002040,,,,,,,,,,,
"416","4160025002039",,4160025002039,,,,,,,,,,,
"416","4160025002038",,4160025002038,,,,,,,,,,,
"417","4170024004028",,4170024004028,,,,,,,,,,,
"417","4170024004023",,4170024004023,,,,,,,,,,,
"417","4170024004002",,4170024004002,,,,,,,,,,,
"416","4160025002037",,4160025002037,,,,,,,,,,,
"412","4120024004038",,4120024004038,,,,,,,,,,,
"412","4120024004031",,4120024004031,,,,,,,,,,,
"412","4120024004032",,4120024004032,,,,,,,,,,,
"412","4120024004033",,4120024004033,,,,,,,,,,,
"414","4140024004018",,4140024004018,,,,,,,,,,,
"414","4140024004013",,4140024004013,,,,,,,,,,,
"410","4100023001060",,4100023001060,,,,,,,,,,,
"831","8310023001043",,8310023001043,,,,,,,,,,,
"412","4120024004041",,4120024004041,,,,,,,,,,,
"412","4120024004040",,4120024004040,,,,,,,,,,,
"412","4120024004050",,4120024004050,,,,,,,,,,,
"414","4140024004026",,4140024004026,,,,,,,,,,,
"414","4140024004025",,4140024004025,,,,,,,,,,,
"414","4140024004019",,4140024004019,,,,,,,,,,,
"414","4140024004021",,4140024004021,,,,,,,,,,,
"414","4140024004022",,4140024004022,,,,,,,,,,,
"414","4140024004012",,4140024004012,,,,,,,,,,,
"414","4140024004020",,4140024004020,,,,,,,,,,,
"831","8310025003059",,8310025003059,,,,,,,,,,,
"413","4130025003046",,4130025003046,,,,,,,,,,,
"414","4140024004010",,4140024004010,,,,,,,,,,,
"413","4130025003056",,4130025003056,,,,,,,,,,,
"413","4130025003054",,4130025003054,,,,,,,,,,,
"830","8300023001028",,8300023001028,,,,,,,,,,,
"413","4130025003062",,4130025003062,,,,,,,,,,,
"413","4130025003055",,4130025003055,,,,,,,,,,,
"157","1570024003025",,1570024003025,,,,,,,,,,,
"417","4170024003011",,4170024003011,,,,,,,,,,,
"417","4170024004046",,4170024004046,,,,,,,,,,,
"418","4180024003017",,4180024003017,,,,,,,,,,,
"418","4180024003013",,4180024003013,,,,,,,,,,,
"417","4170024003005",,4170024003005,,,,,,,,,,,
"417","4170024004045",,4170024004045,,,,,,,,,,,
"418","4180024003006",,4180024003006,,,,,,,,,,,
"412","4120024003020",,4120024003020,,,,,,,,,,,
"417","4170024003010",,4170024003010,,,,,,,,,,,
"412","4120024004047",,4120024004047,,,,,,,,,,,
"412","4120024003019",,4120024003019,,,,,,,,,,,
"417","4170024004030",,4170024004030,,,,,,,,,,,
"417","4170024004000",,4170024004000,,,,,,,,,,,
"157","1570024003032",,1570024003032,,,,,,,,,,,
"418","4180024003027",,4180024003027,,,,,,,,,,,
"418","4180024003026",,4180024003026,,,,,,,,,,,
"418","4180024003016",,4180024003016,,,,,,,,,,,
"418","4180024003014",,4180024003014,,,,,,,,,,,
"418","4180024003001",,4180024003001,,,,,,,,,,,
"413","4130025003050",,4130025003050,,,,,,,,,,,
"415","4150025002010",,4150025002010,,,,,,,,,,,
"416","4160025002033",,4160025002033,,,,,,,,,,,
"413","4130025003051",,4130025003051,,,,,,,,,,,
"416","4160025002035",,4160025002035,,,,,,,,,,,
"416","4160025002034",,4160025002034,,,,,,,,,,,
"416","4160025002032",,4160025002032,,,,,,,,,,,
"416","4160025002031",,4160025002031,,,,,,,,,,,
"315","3150026003019",,3150026003019,,,,,,,,,,,
"319","3190025003032",,3190025003032,,,,,,,,,,,
"319","3190025003009",,3190025003009,,,,,,,,,,,
"319","3190025003013",,3190025003013,,,,,,,,,,,
"316","3160026003056",,3160026003056,,,,,,,,,,,
"315","3150026003028",,3150026003028,,,,,,,,,,,
"315","3150026003023",,3150026003023,,,,,,,,,,,
"315","3150026003022",,3150026003022,,,,,,,,,,,
"319","3190025003033",,3190025003033,,,,,,,,,,,
"319","3190025003020",,3190025003020,,,,,,,,,,,
"316","3160026002029",,3160026002029,,,,,,,,,,,
"316","3160026002030",,3160026002030,,,,,,,,,,,
"316","3160026002031",,3160026002031,,,,,,,,,,,
"316","3160026002034",,3160026002034,,,,,,,,,,,
"315","3150026003029",,3150026003029,,,,,,,,,,,
"828","8280023001051",,8280023001051,,,,,,,,,,,
"319","3190025003006",,3190025003006,,,,,,,,,,,
"319","3190025003008",,3190025003008,,,,,,,,,,,
"319","3190025003007",,3190025003007,,,,,,,,,,,
"319","3190025003022",,3190025003022,,,,,,,,,,,
"319","3190025003021",,3190025003021,,,,,,,,,,,
"319","3190025003014",,3190025003014,,,,,,,,,,,
"413","4130025003029",,4130025003029,,,,,,,,,,,
"315","3150026003026",,3150026003026,,,,,,,,,,,
"316","3160026003054",,3160026003054,,,,,,,,,,,
"315","3150026003018",,3150026003018,,,,,,,,,,,
"315","3150026003024",,3150026003024,,,,,,,,,,,
"319","3190025003017",,3190025003017,,,,,,,,,,,
"319","3190025003018",,3190025003018,,,,,,,,,,,
"319","3190025003012",,3190025003012,,,,,,,,,,,
"319","3190025003019",,3190025003019,,,,,,,,,,,
"319","3190025003034",,3190025003034,,,,,,,,,,,
"415","4150025002008",,4150025002008,,,,,,,,,,,
"415","4150025002012",,4150025002012,,,,,,,,,,,
"315","3150026003063",,3150026003063,,,,,,,,,,,
"315","3150026003030",,3150026003030,,,,,,,,,,,
"315","3150026002006",,3150026002006,,,,,,,,,,,
"315","3150026003003",,3150026003003,,,,,,,,,,,
"315","3150026003002",,3150026003002,,,,,,,,,,,
"315","3150026003058",,3150026003058,,,,,,,,,,,
"315","3150026002007",,3150026002007,,,,,,,,,,,
"315","3150026002008",,3150026002008,,,,,,,,,,,
"316","3160026003061",,3160026003061,,,,,,,,,,,
"316","3160026003060",,3160026003060,,,,,,,,,,,
"315","3150026003057",,3150026003057,,,,,,,,,,,
"315","3150026003020",,3150026003020,,,,,,,,,,,
"315","3150026003021",,3150026003021,,,,,,,,,,,
"315","3150026003004",,3150026003004,,,,,,,,,,,
"315","3150026002014",,3150026002014,,,,,,,,,,,
"315","3150026002013",,3150026002013,,,,,,,,,,,
"315","3150026002012",,3150026002012,,,,,,,,,,,
"315","3150026002011",,3150026002011,,,,,,,,,,,
"315","3150026002015",,3150026002015,,,,,,,,,,,
"315","3150026002010",,3150026002010,,,,,,,,,,,
"316","3160026002032",,3160026002032,,,,,,,,,,,
"316","3160026002033",,3160026002033,,,,,,,,,,,
"315","3150026002026",,3150026002026,,,,,,,,,,,
"315","3150026002016",,3150026002016,,,,,,,,,,,
"314","3140014002029",,3140014002029,,,,,,,,,,,
"314","3140014002041",,3140014002041,,,,,,,,,,,
"314","3140014002034",,3140014002034,,,,,,,,,,,
"314","3140014002033",,3140014002033,,,,,,,,,,,
"314","3140014002032",,3140014002032,,,,,,,,,,,
"315","3150026002003",,3150026002003,,,,,,,,,,,
"314","3140014002031",,3140014002031,,,,,,,,,,,
"419","4190025001040",,4190025001040,,,,,,,,,,,
"419","4190025001038",,4190025001038,,,,,,,,,,,
"419","4190025001039",,4190025001039,,,,,,,,,,,
"418","4180025001033",,4180025001033,,,,,,,,,,,
"418","4180025001044",,4180025001044,,,,,,,,,,,
"421","4210118002007",,4210118002007,,,,,,,,,,,
"421","4210118002002",,4210118002002,,,,,,,,,,,
"418","4180025001031",,4180025001031,,,,,,,,,,,
"418","4180025001036",,4180025001036,,,,,,,,,,,
"418","4180025001032",,4180025001032,,,,,,,,,,,
"418","4180025001029",,4180025001029,,,,,,,,,,,
"418","4180025001034",,4180025001034,,,,,,,,,,,
"418","4180025001037",,4180025001037,,,,,,,,,,,
"418","4180025002050",,4180025002050,,,,,,,,,,,
"418","4180025002014",,4180025002014,,,,,,,,,,,
"418","4180025002015",,4180025002015,,,,,,,,,,,
"418","4180025002017",,4180025002017,,,,,,,,,,,
"418","4180025001043",,4180025001043,,,,,,,,,,,
"418","4180025002002",,4180025002002,,,,,,,,,,,
"418","4180025001028",,4180025001028,,,,,,,,,,,
"418","4180025001046",,4180025001046,,,,,,,,,,,
"418","4180025001045",,4180025001045,,,,,,,,,,,
"418","4180025002027",,4180025002027,,,,,,,,,,,
"418","4180025002016",,4180025002016,,,,,,,,,,,
"421","4210118002009",,4210118002009,,,,,,,,,,,
"419","4190118002005",,4190118002005,,,,,,,,,,,
"420","4200119002011",,4200119002011,,,,,,,,,,,
"420","4200119002010",,4200119002010,,,,,,,,,,,
"420","4200025001022",,4200025001022,,,,,,,,,,,
"420","4200118002006",,4200118002006,,,,,,,,,,,
"321","3210026001014",,3210026001014,,,,,,,,,,,
"331","3310026001004",,3310026001004,,,,,,,,,,,
"331","3310026001034",,3310026001034,,,,,,,,,,,
"327","3270013001051",,3270013001051,,,,,,,,,,,
"327","3270013002035",,3270013002035,,,,,,,,,,,
"327","3270013001052",,3270013001052,,,,,,,,,,,
"322","3220013001038",,3220013001038,,,,,,,,,,,
"321","3210026001035",,3210026001035,,,,,,,,,,,
"321","3210026001017",,3210026001017,,,,,,,,,,,
"321","3210026001021",,3210026001021,,,,,,,,,,,
"331","3310026001032",,3310026001032,,,,,,,,,,,
"331","3310026001005",,3310026001005,,,,,,,,,,,
"321","3210026001023",,3210026001023,,,,,,,,,,,
"322","3220013001050",,3220013001050,,,,,,,,,,,
"322","3220013001049",,3220013001049,,,,,,,,,,,
"322","3220013001041",,3220013001041,,,,,,,,,,,
"322","3220013001033",,3220013001033,,,,,,,,,,,
"315","3150026002022",,3150026002022,,,,,,,,,,,
"315","3150026002023",,3150026002023,,,,,,,,,,,
"315","3150026002021",,3150026002021,,,,,,,,,,,
"315","3150026002020",,3150026002020,,,,,,,,,,,
"315","3150026002019",,3150026002019,,,,,,,,,,,
"322","3220013001046",,3220013001046,,,,,,,,,,,
"314","3140014002038",,3140014002038,,,,,,,,,,,
"314","3140014002037",,3140014002037,,,,,,,,,,,
"314","3140014002023",,3140014002023,,,,,,,,,,,
"314","3140014002036",,3140014002036,,,,,,,,,,,
"322","3220013001043",,3220013001043,,,,,,,,,,,
"322","3220013001057",,3220013001057,,,,,,,,,,,
"322","3220013001048",,3220013001048,,,,,,,,,,,
"322","3220013001039",,3220013001039,,,,,,,,,,,
"322","3220013001031",,3220013001031,,,,,,,,,,,
"420","4200025001005",,4200025001005,,,,,,,,,,,
"328","3280013002023",,3280013002023,,,,,,,,,,,
"328","3280013002026",,3280013002026,,,,,,,,,,,
"328","3280013002039",,3280013002039,,,,,,,,,,,
"328","3280013002044",,3280013002044,,,,,,,,,,,
"328","3280013002031",,3280013002031,,,,,,,,,,,
"328","3280013002038",,3280013002038,,,,,,,,,,,
"327","3270013002029",,3270013002029,,,,,,,,,,,
"328","3280013002032",,3280013002032,,,,,,,,,,,
"328","3280013002041",,3280013002041,,,,,,,,,,,
"328","3280013002043",,3280013002043,,,,,,,,,,,
"327","3270013002034",,3270013002034,,,,,,,,,,,
"328","3280013002025",,3280013002025,,,,,,,,,,,
"328","3280013002024",,3280013002024,,,,,,,,,,,
"328","3280013002016",,3280013002016,,,,,,,,,,,
"328","3280013002017",,3280013002017,,,,,,,,,,,
"328","3280013002027",,3280013002027,,,,,,,,,,,
"755","7550004001039",,7550004001039,,,,,,,,,,,
"289","2890124002007",,2890124002007,,,,,,,,,,,
"288","2880004001018",,2880004001018,,,,,,,,,,,
"723","7230011001023",,7230011001023,,,,,,,,,,,
"288","2880004001035",,2880004001035,,,,,,,,,,,
"288","2880004001016",,2880004001016,,,,,,,,,,,
"288","2880004001034",,2880004001034,,,,,,,,,,,
"325","3250004002028",,3250004002028,,,,,,,,,,,
"326","3260004002024",,3260004002024,,,,,,,,,,,
"325","3250004002027",,3250004002027,,,,,,,,,,,
"317","3170011002040",,3170011002040,,,,,,,,,,,
"317","3170011002034",,3170011002034,,,,,,,,,,,
"317","3170011002035",,3170011002035,,,,,,,,,,,
"318","3180014002011",,3180014002011,,,,,,,,,,,
"318","3180014002006",,3180014002006,,,,,,,,,,,
"318","3180014002005",,3180014002005,,,,,,,,,,,
"318","3180014002004",,3180014002004,,,,,,,,,,,
"318","3180014002003",,3180014002003,,,,,,,,,,,
"317","3170011002041",,3170011002041,,,,,,,,,,,
"314","3140014002018",,3140014002018,,,,,,,,,,,
"318","3180014002015",,3180014002015,,,,,,,,,,,
"285","2850011001014",,2850011001014,,,,,,,,,,,
"291","2910011001011",,2910011001011,,,,,,,,,,,
"317","3170011002019",,3170011002019,,,,,,,,,,,
"317","3170011002020",,3170011002020,,,,,,,,,,,
"317","3170011002021",,3170011002021,,,,,,,,,,,
"317","3170011002022",,3170011002022,,,,,,,,,,,
"299","2990014001041",,2990014001041,,,,,,,,,,,
"299","2990014001054",,2990014001054,,,,,,,,,,,
"299","2990014001046",,2990014001046,,,,,,,,,,,
"299","2990014001053",,2990014001053,,,,,,,,,,,
"295","2950011002012",,2950011002012,,,,,,,,,,,
"290","2900124002013",,2900124002013,,,,,,,,,,,
"290","2900124002018",,2900124002018,,,,,,,,,,,
"295","2950011002015",,2950011002015,,,,,,,,,,,
"293","2930124003031",,2930124003031,,,,,,,,,,,
"293","2930124003033",,2930124003033,,,,,,,,,,,
"296","2960124003063",,2960124003063,,,,,,,,,,,
"285","2850011001017",,2850011001017,,,,,,,,,,,
"285","2850011001018",,2850011001018,,,,,,,,,,,
"318","3180014001026",,3180014001026,,,,,,,,,,,
"318","3180014001014",,3180014001014,,,,,,,,,,,
"318","3180014001009",,3180014001009,,,,,,,,,,,
"318","3180014001025",,3180014001025,,,,,,,,,,,
"318","3180014001018",,3180014001018,,,,,,,,,,,
"318","3180014001013",,3180014001013,,,,,,,,,,,
"314","3140014001031",,3140014001031,,,,,,,,,,,
"318","3180014001024",,3180014001024,,,,,,,,,,,
"318","3180014001019",,3180014001019,,,,,,,,,,,
"318","3180014001022",,3180014001022,,,,,,,,,,,
"314","3140014001034",,3140014001034,,,,,,,,,,,
"314","3140014001055",,3140014001055,,,,,,,,,,,
"314","3140014001056",,3140014001056,,,,,,,,,,,
"314","3140014001027",,3140014001027,,,,,,,,,,,
"318","3180014001017",,3180014001017,,,,,,,,,,,
"318","3180014001029",,3180014001029,,,,,,,,,,,
"318","3180014001023",,3180014001023,,,,,,,,,,,
"314","3140014002019",,3140014002019,,,,,,,,,,,
"318","3180014002012",,3180014002012,,,,,,,,,,,
"314","3140014001059",,3140014001059,,,,,,,,,,,
"318","3180014001008",,3180014001008,,,,,,,,,,,
"318","3180014001001",,3180014001001,,,,,,,,,,,
"317","3170011002026",,3170011002026,,,,,,,,,,,
"317","3170011002027",,3170011002027,,,,,,,,,,,
"318","3180014001012",,3180014001012,,,,,,,,,,,
"318","3180014001011",,3180014001011,,,,,,,,,,,
"317","3170011002042",,3170011002042,,,,,,,,,,,
"318","3180014001020",,3180014001020,,,,,,,,,,,
"317","3170011002023",,3170011002023,,,,,,,,,,,
"318","3180014001010",,3180014001010,,,,,,,,,,,
"291","2910011001058",,2910011001058,,,,,,,,,,,
"723","7230011001024",,7230011001024,,,,,,,,,,,
"294","2940011002018",,2940011002018,,,,,,,,,,,
"723","7230011001009",,7230011001009,,,,,,,,,,,
"752","7520004001042",,7520004001042,,,,,,,,,,,
"242","2420006003007",,2420006003007,,,,,,,,,,,
"242","2420006003010",,2420006003010,,,,,,,,,,,
"752","7520004001040",,7520004001040,,,,,,,,,,,
"752","7520004001041",,7520004001041,,,,,,,,,,,
"325","3250004002038",,3250004002038,,,,,,,,,,,
"325","3250004002036",,3250004002036,,,,,,,,,,,
"325","3250004002049",,3250004002049,,,,,,,,,,,
"724","7240011001040",,7240011001040,,,,,,,,,,,
"724","7240011001051",,7240011001051,,,,,,,,,,,
"724","7240011001050",,7240011001050,,,,,,,,,,,
"724","7240011001047",,7240011001047,,,,,,,,,,,
"724","7240011001045",,7240011001045,,,,,,,,,,,
"724","7240011001037",,7240011001037,,,,,,,,,,,
"724","7240011001042",,7240011001042,,,,,,,,,,,
"724","7240011001041",,7240011001041,,,,,,,,,,,
"724","7240012002011",,7240012002011,,,,,,,,,,,
"724","7240011001043",,7240011001043,,,,,,,,,,,
"724","7240012002018",,7240012002018,,,,,,,,,,,
"724","7240012002012",,7240012002012,,,,,,,,,,,
"726","7260012002009",,7260012002009,,,,,,,,,,,
"721","7210012002000",,7210012002000,,,,,,,,,,,
"724","7240012002022",,7240012002022,,,,,,,,,,,
"724","7240012002019",,7240012002019,,,,,,,,,,,
"726","7260012002024",,7260012002024,,,,,,,,,,,
"324","3240013001013",,3240013001013,,,,,,,,,,,
"322","3220013001022",,3220013001022,,,,,,,,,,,
"324","3240013001009",,3240013001009,,,,,,,,,,,
"324","3240013001016",,3240013001016,,,,,,,,,,,
"324","3240013001017",,3240013001017,,,,,,,,,,,
"318","3180014002009",,3180014002009,,,,,,,,,,,
"318","3180014002016",,3180014002016,,,,,,,,,,,
"317","3170011002050",,3170011002050,,,,,,,,,,,
"317","3170011002037",,3170011002037,,,,,,,,,,,
"317","3170011002030",,3170011002030,,,,,,,,,,,
"317","3170011002001",,3170011002001,,,,,,,,,,,
"318","3180014002000",,3180014002000,,,,,,,,,,,
"317","3170011002051",,3170011002051,,,,,,,,,,,
"324","3240013001012",,3240013001012,,,,,,,,,,,
"324","3240013001010",,3240013001010,,,,,,,,,,,
"318","3180014002017",,3180014002017,,,,,,,,,,,
"318","3180014002014",,3180014002014,,,,,,,,,,,
"317","3170011002046",,3170011002046,,,,,,,,,,,
"317","3170011002039",,3170011002039,,,,,,,,,,,
"317","3170011002036",,3170011002036,,,,,,,,,,,
"317","3170011002047",,3170011002047,,,,,,,,,,,
"322","3220013001024",,3220013001024,,,,,,,,,,,
"322","3220013001062",,3220013001062,,,,,,,,,,,
"322","3220013001023",,3220013001023,,,,,,,,,,,
"322","3220013001019",,3220013001019,,,,,,,,,,,
"324","3240013001018",,3240013001018,,,,,,,,,,,
"322","3220013001027",,3220013001027,,,,,,,,,,,
"724","7240011001057",,7240011001057,,,,,,,,,,,
"724","7240011001044",,7240011001044,,,,,,,,,,,
"317","3170011002052",,3170011002052,,,,,,,,,,,
"317","3170011002053",,3170011002053,,,,,,,,,,,
"724","7240011001055",,7240011001055,,,,,,,,,,,
"324","3240013001006",,3240013001006,,,,,,,,,,,
"286","2860004001029",,2860004001029,,,,,,,,,,,
"724","7240011001020",,7240011001020,,,,,,,,,,,
"724","7240011001035",,7240011001035,,,,,,,,,,,
"724","7240011001034",,7240011001034,,,,,,,,,,,
"723","7230011001021",,7230011001021,,,,,,,,,,,
"723","7230011001031",,7230011001031,,,,,,,,,,,
"724","7240011001033",,7240011001033,,,,,,,,,,,
"724","7240011001032",,7240011001032,,,,,,,,,,,
"723","7230011001004",,7230011001004,,,,,,,,,,,
"724","7240011001036",,7240011001036,,,,,,,,,,,
"724","7240011001039",,7240011001039,,,,,,,,,,,
"724","7240011001038",,7240011001038,,,,,,,,,,,
"286","2860004001028",,2860004001028,,,,,,,,,,,
"286","2860004001036",,2860004001036,,,,,,,,,,,
"721","7210012002030",,7210012002030,,,,,,,,,,,
"327","3270013002007",,3270013002007,,,,,,,,,,,
"726","7260012002013",,7260012002013,,,,,,,,,,,
"324","3240013001001",,3240013001001,,,,,,,,,,,
"324","3240013001014",,3240013001014,,,,,,,,,,,
"327","3270013001036",,3270013001036,,,,,,,,,,,
"324","3240013001020",,3240013001020,,,,,,,,,,,
"324","3240013001007",,3240013001007,,,,,,,,,,,
"324","3240013001061",,3240013001061,,,,,,,,,,,
"724","7240012002017",,7240012002017,,,,,,,,,,,
"726","7260012002021",,7260012002021,,,,,,,,,,,
"726","7260012002015",,7260012002015,,,,,,,,,,,
"324","3240013002004",,3240013002004,,,,,,,,,,,
"721","7210012002025",,7210012002025,,,,,,,,,,,
"721","7210012002008",,7210012002008,,,,,,,,,,,
"721","7210012002029",,7210012002029,,,,,,,,,,,
"721","7210012002026",,7210012002026,,,,,,,,,,,
"721","7210012002031",,7210012002031,,,,,,,,,,,
"726","7260012002027",,7260012002027,,,,,,,,,,,
"325","3250004002045",,3250004002045,,,,,,,,,,,
"325","3250004002040",,3250004002040,,,,,,,,,,,
"325","3250004002037",,3250004002037,,,,,,,,,,,
"325","3250004002032",,3250004002032,,,,,,,,,,,
"325","3250004002039",,3250004002039,,,,,,,,,,,
"325","3250004002054",,3250004002054,,,,,,,,,,,
"734","7340012003018",,7340012003018,,,,,,,,,,,
"325","3250004002041",,3250004002041,,,,,,,,,,,
"325","3250004002029",,3250004002029,,,,,,,,,,,
"325","3250004002043",,3250004002043,,,,,,,,,,,
"325","3250004002031",,3250004002031,,,,,,,,,,,
"325","3250004002030",,3250004002030,,,,,,,,,,,
"734","7340012003007",,7340012003007,,,,,,,,,,,
"292","2920004001013",,2920004001013,,,,,,,,,,,
"292","2920004001031",,2920004001031,,,,,,,,,,,
"292","2920004001010",,2920004001010,,,,,,,,,,,
"292","2920122003019",,2920122003019,,,,,,,,,,,
"292","2920004001033",,2920004001033,,,,,,,,,,,
"292","2920122003031",,2920122003031,,,,,,,,,,,
"326","3260122003030",,3260122003030,,,,,,,,,,,
"288","2880004001015",,2880004001015,,,,,,,,,,,
"755","7550004001005",,7550004001005,,,,,,,,,,,
"282","2820123001012",,2820123001012,,,,,,,,,,,
"282","2820123001013",,2820123001013,,,,,,,,,,,
"292","2920004002007",,2920004002007,,,,,,,,,,,
"326","3260004002018",,3260004002018,,,,,,,,,,,
"326","3260004002013",,3260004002013,,,,,,,,,,,
"326","3260004002006",,3260004002006,,,,,,,,,,,
"326","3260004002008",,3260004002008,,,,,,,,,,,
"292","2920004002003",,2920004002003,,,,,,,,,,,
"326","3260004002019",,3260004002019,,,,,,,,,,,
"292","2920004001030",,2920004001030,,,,,,,,,,,
"326","3260004002012",,3260004002012,,,,,,,,,,,
"326","3260004002025",,3260004002025,,,,,,,,,,,
"326","3260004002021",,3260004002021,,,,,,,,,,,
"292","2920004001008",,2920004001008,,,,,,,,,,,
"292","2920004001009",,2920004001009,,,,,,,,,,,
"326","3260004002016",,3260004002016,,,,,,,,,,,
"326","3260004002014",,3260004002014,,,,,,,,,,,
"326","3260004002015",,3260004002015,,,,,,,,,,,
"326","3260004002005",,3260004002005,,,,,,,,,,,
"292","2920004002002",,2920004002002,,,,,,,,,,,
"326","3260004002001",,3260004002001,,,,,,,,,,,
"292","2920122003020",,2920122003020,,,,,,,,,,,
"284","2840122003014",,2840122003014,,,,,,,,,,,
"284","2840122003021",,2840122003021,,,,,,,,,,,
"284","2840122003022",,2840122003022,,,,,,,,,,,
"284","2840122003004",,2840122003004,,,,,,,,,,,
"284","2840122003011",,2840122003011,,,,,,,,,,,
"284","2840122003012",,2840122003012,,,,,,,,,,,
"292","2920122003015",,2920122003015,,,,,,,,,,,
"284","2840122003024",,2840122003024,,,,,,,,,,,
"284","2840122003025",,2840122003025,,,,,,,,,,,
"284","2840122003032",,2840122003032,,,,,,,,,,,
"284","2840122003003",,2840122003003,,,,,,,,,,,
"382","3820108002004",,3820108002004,,,,,,,,,,,
"242","2420006003003",,2420006003003,,,,,,,,,,,
"382","3820108001001",,3820108001001,,,,,,,,,,,
"242","2420006003031",,2420006003031,,,,,,,,,,,
"242","2420006003032",,2420006003032,,,,,,,,,,,
"385","3850105022002",,3850105022002,,,,,,,,,,,
"340","3400105023011",,3400105023011,,,,,,,,,,,
"394","3940105021027",,3940105021027,,,,,,,,,,,
"394","3940105021025",,3940105021025,,,,,,,,,,,
"313","3130007003004",,3130007003004,,,,,,,,,,,
"313","3130007003013",,3130007003013,,,,,,,,,,,
"313","3130007003012",,3130007003012,,,,,,,,,,,
"313","3130007003023",,3130007003023,,,,,,,,,,,
"242","2420006003028",,2420006003028,,,,,,,,,,,
"384","3840007004014",,3840007004014,,,,,,,,,,,
"384","3840007004015",,3840007004015,,,,,,,,,,,
"386","3860107002006",,3860107002006,,,,,,,,,,,
"385","3850105022001",,3850105022001,,,,,,,,,,,
"385","3850105022008",,3850105022008,,,,,,,,,,,
"385","3850105022006",,3850105022006,,,,,,,,,,,
"313","3130007004028",,3130007004028,,,,,,,,,,,
"313","3130007004027",,3130007004027,,,,,,,,,,,
"313","3130007003000",,3130007003000,,,,,,,,,,,
"313","3130007003007",,3130007003007,,,,,,,,,,,
"313","3130007003001",,3130007003001,,,,,,,,,,,
"311","3110006002015",,3110006002015,,,,,,,,,,,
"311","3110006002017",,3110006002017,,,,,,,,,,,
"311","3110006002021",,3110006002021,,,,,,,,,,,
"384","3840007004002",,3840007004002,,,,,,,,,,,
"385","3850105022005",,3850105022005,,,,,,,,,,,
"310","3100107001012",,3100107001012,,,,,,,,,,,
"309","3090008001009",,3090008001009,,,,,,,,,,,
"309","3090008001001",,3090008001001,,,,,,,,,,,
"309","3090008001006",,3090008001006,,,,,,,,,,,
"310","3100107001021",,3100107001021,,,,,,,,,,,
"309","3090008001010",,3090008001010,,,,,,,,,,,
"313","3130007004021",,3130007004021,,,,,,,,,,,
"313","3130007004026",,3130007004026,,,,,,,,,,,
"307","3070109011039",,3070109011039,,,,,,,,,,,
"309","3090008001032",,3090008001032,,,,,,,,,,,
"309","3090008001031",,3090008001031,,,,,,,,,,,
"240","2400008001041",,2400008001041,,,,,,,,,,,
"240","2400008001053",,2400008001053,,,,,,,,,,,
"309","3090008001028",,3090008001028,,,,,,,,,,,
"240","2400008001054",,2400008001054,,,,,,,,,,,
"309","3090008001037",,3090008001037,,,,,,,,,,,
"307","3070008001055",,3070008001055,,,,,,,,,,,
"240","2400008001040",,2400008001040,,,,,,,,,,,
"240","2400008001051",,2400008001051,,,,,,,,,,,
