node_id,x,y
20255,2219935.269652801,232068.17468725928
20319,2219032.2428569365,238507.0816087456
20320,2218791.7559065935,238603.3104042774
20323,2219027.1847688756,238397.83515270523
19225,2218699.8161882083,232876.6327813376
19952,2219418.2307326044,234011.20646019035
20648,2219369.5132475514,232350.8980886748
20651,2212912.3980022655,230527.27444951265
21859,2219062.4453278203,230764.82298058868
21862,2220829.7404294093,230150.23629652147
21863,2220816.262531967,231020.10829531876
21869,2219128.7297155773,229320.26346797135
21866,2218861.025836926,229787.5518044549
21871,2218981.327697415,229035.07503840612
15613,2218814.4546545907,228221.90420391044
21876,2219809.0616003945,228263.17122076653
21899,2215554.5244227005,229566.5841365823
21909,2217162.9991072873,225768.97719381755
15622,2219129.889248489,226379.05813445052
21919,2224513.7549922643,230367.81263239274
21926,2222870.608435193,230135.10668256498
26468,2218629.5709783635,239704.8785489402
26469,2219018.183664967,240152.2898104716
26519,2218951.1027615396,239238.0498999903
26560,2218604.197324014,238816.4760650015
28784,2220799.2002544147,220809.42032824992
28785,2218256.278231588,222327.4320196404
28859,2220645.118350271,220600.60830727458
28860,2218138.370617192,222093.460505816
20649,2212910.729496278,230727.46651587856
28943,2217254.6508423816,220262.25165775782
15500,2221749.2423910173,228123.3357193504
26565,2220446.0730853425,239924.2795554274
14924,2217264.4713684875,222992.42658400242
14925,2214506.2980908393,227348.2240336097
14975,2213016.590708552,229891.12393791048
15238,2217175.3581344453,222897.02783273094
15239,2214437.678311471,227311.24739911873
15242,2213695.700107234,228593.6344966346
15629,2218930.7293986105,224080.4410258803
16827,2215620.8774759145,224536.50433605863
19461,2211884.8750393023,223988.3696816572
20237,2214013.419897488,223216.20348261978
20238,2214730.1108609457,223535.26105429285
20239,2213117.541691168,223175.95763195926
20240,2215049.948106217,223283.13941365338
20235,2213105.7273403127,223514.38990172697
20241,2211941.4936230243,224389.2520736704
20413,2211984.878052459,224578.89809592586
21891,2218306.9872342166,224468.25524835396
21890,2218287.869523674,225305.32002041876
21892,2218561.965255402,224091.85536589313
21889,2218653.559248935,225301.15638917955
28791,2214537.2089253003,218659.52185090168
28792,2214179.637800263,218758.44866262726
28910,2214510.7491646204,218597.4178754053
28906,2214162.170248066,218696.42031430494
30474,2214250.0631059892,220371.61219894778
30475,2213812.3133164733,220382.50880987
31654,2214037.0678843698,219674.5656493534
19468,2211554.8908421984,222937.28052621704
19466,2211936.423138248,223555.62384171668
28839,2211877.966651627,219401.76559375424
28840,2211322.094002111,219557.32448488404
28869,2211857.5272871987,219336.07389370853
28914,2211301.653510436,219491.63317523498
29130,2211869.245758435,219368.93217563047
29798,2210841.2176351277,221158.6396252675
30552,2212741.853849383,221138.00167071266
30418,2212532.461247774,221445.66899978174
28795,2210117.234145085,219893.18745137108
28837,2210573.9355417215,219765.9082866799
28867,2210105.783732262,219827.57104734462
28912,2210571.508691573,219696.72603461368
29129,2210574.2358948477,219729.5095934801
29799,2210376.1447930844,221213.04307218373
30929,2209614.5514276247,219779.84806876254
31676,2210617.2326638456,220694.49535436038
31677,2210445.5992376283,220787.722296884
28838,2211003.603029928,219645.6929444921
28913,2210989.1569578554,219580.05141226767
19472,2210719.546378287,222824.80737463362
28835,2213539.6252089324,218935.10199679638
28842,2212884.5718764463,219118.92416063353
28907,2213549.195672491,218866.0196348463
28881,2212864.1042336943,219056.87162137465
29131,2213542.896432801,218902.36823010232
30284,2212819.477254563,218656.08668134906
30817,2213458.3026842983,219698.8481832868
30672,2213403.9718973422,220102.44788190484
31656,2212779.3140109535,220239.20432962934
31657,2213010.89551849,220867.2340795313
28841,2212307.644948485,219281.569337405
28868,2212299.2269850876,219212.33710914964
30553,2212399.153195152,220894.90256192695
30554,2212051.248996865,221277.86448020287
30674,2212501.246244633,220513.53916487133
30675,2212315.40510666,220511.9939891712
31655,2214013.9833240383,219925.54077306445
30476,2213104.664772319,220766.09248653016
30673,2213354.00708882,220342.27869254167
30477,2213644.4864723026,220377.4657484158
29079,2213542.5427144137,220380.25414212895
29077,2213459.100379793,220321.31534424346
29081,2213485.864714858,220347.0196826807
29078,2213408.173993322,220317.25002025324
29173,2213374.8981243954,220353.3734292185
29076,2213424.4984141183,220157.22104686048
29080,2213494.370706019,220405.33263155955
20233,2212578.082131367,223167.82369151808
30419,2213673.825624744,221888.3602949498
20232,2212110.7055154773,223142.0976656759
20242,2212465.3100164696,223752.94408444772
20243,2212157.5527410805,224358.28506512215
20244,2212457.590216729,224320.73776465424
20234,2212770.412390788,223467.91419879545
20254,2212462.7669965406,224058.6925767762
20236,2213812.958863858,223531.2164697919
19298,2210796.6991208377,230174.82761298597
19331,2211758.929696976,229054.36002432508
19336,2211133.5060081426,229307.62662323823
19371,2210752.5543116275,227175.01370682137
19372,2210779.745372744,227874.13932345863
19379,2209844.776452021,227138.40870384817
19377,2211523.5157760624,227447.11998757935
19388,2211879.733861245,227497.3953168203
19398,2211876.851473566,227122.43998882492
20124,2211532.495242676,227086.82346088477
20275,2211116.159745082,229955.42228305832
19412,2212541.378656509,226498.22256315744
19381,2212547.6095108297,227550.2667038185
20727,2212919.184868991,226836.25896941035
19382,2212907.064063941,227571.46057297345
22256,2213132.039267167,227187.48439557818
22254,2213215.4728164305,227963.52427256398
22262,2213480.8354371777,227408.80254836954
22263,2213465.0917228367,227499.67385190743
22272,2213891.071099721,227091.9021879104
22273,2213878.5177694056,227517.6903621197
20693,2212916.011053843,228295.91726851836
19419,2210413.846979842,226091.10531558754
19410,2210751.0499494397,226268.61384500563
19397,2210563.826062862,226802.16423984006
19453,2211046.7368682553,224942.4168612408
19454,2210917.482672313,225713.05199259805
19455,2211157.9866709854,224899.65568476522
19456,2211540.8994613774,225710.93102276284
19670,2211595.477307954,225634.94097292947
19406,2210698.841088138,226421.06730721705
20125,2211494.0158938514,225943.50972276938
19407,2210890.187238871,226477.2497052966
19423,2210794.2988147642,226112.44633357186
20108,2210821.6105757356,226797.01274876282
20267,2211307.851547543,228519.16602849928
19357,2210041.9599847826,228304.8666905062
19360,2210269.6486662775,227950.01221018351
20678,2209974.8650491363,228446.27837411483
16579,2209748.118812859,229780.3314654426
16865,2209712.1010464574,229787.31540270644
20989,2210015.3160744063,229720.64894853134
21141,2209407.6550720977,229639.2086237761
19378,2211515.199981589,227727.33956044738
20725,2211436.4900284656,227460.95943638906
20266,2210652.376648791,229507.49595250117
20264,2211155.3098660447,229569.89479635257
20265,2211370.90802158,229589.88006111694
19413,2212915.678574259,226537.74052697225
19434,2212857.476006652,225969.39795050965
19739,2213916.1600111714,224809.7604808152
19420,2212203.2816851004,226429.8892830075
19424,2211868.028995254,226379.78407135277
19431,2212194.832758642,226003.9259548206
19437,2211865.327323258,225982.9894588991
19430,2212536.900670625,225955.80853620952
20726,2212915.0719185225,226610.53772297569
22250,2213115.4334863476,226663.1696994935
22251,2213096.7544548158,226746.7365064172
22260,2213453.2697139475,227121.00342057087
22257,2213347.9995198403,226807.07470573243
22258,2213402.5679014693,227091.45910242168
22259,2213369.2388044945,227134.86216482832
22261,2213422.876539606,227171.7111680643
15281,2212996.52573685,229781.7533616713
19333,2212268.3457003892,229058.58994055365
19334,2212948.5354390126,229067.89177658304
19346,2211777.565955925,228614.061405778
19348,2212041.297846418,228612.6102137099
19332,2212034.5834348593,229060.2879150665
19349,2212266.013340914,228618.11728475825
20724,2212931.139243391,228638.21375847
20041,2212227.2933349507,227507.56180472477
19389,2211870.387717392,227901.3700110414
20042,2212183.3129220125,227751.08376827402
19383,2212559.503523239,227921.65700650134
22253,2212976.0045862487,228289.137095014
22252,2213423.416309048,228183.66681475777
22267,2213530.502673431,227562.10217907192
22266,2213473.5042358735,227568.9062506166
22269,2213764.2298293547,227924.4269623003
22265,2213230.6991849197,227934.53043501094
22270,2213723.5077725654,228135.2129335169
22271,2213090.3844273677,228588.5798898921
22264,2213345.7393492376,227436.79529645128
22255,2213028.6998628634,228438.82096104522
22268,2213616.98158458,227613.7863892429
22274,2214082.0205494035,227552.1547126332
28942,2217508.911202611,221385.56676829996
15636,2218407.1426644777,222914.77662730002
29827,2216461.6721064365,220805.19670657438
28941,2217360.770824805,220827.37083962242
29828,2216219.421966962,222514.00692385802
29789,2216441.2479846654,222512.24096048658
30413,2216164.6912099384,219055.42895300162
28944,2217144.017393178,219875.46062330794
30816,2215845.9756675744,219879.04796016018
28790,2214663.4146750234,218624.17932583037
28911,2214642.950421451,218562.12553625304
30414,2216190.5016906615,219193.97155994203
30416,2216201.785120748,219277.78967107862
30417,2216015.6597643876,219308.9798302478
30415,2216289.636787222,219169.32786361768
30420,2216221.6615851163,219409.00194953947
30421,2216272.881426408,219733.40547742008
30437,2216561.184993185,219317.2276887023
29790,2216431.4386134925,222963.53294839596
29838,2218574.322393645,219829.37638963005
29841,2218060.243275195,219297.18047671858
29842,2217716.9442176004,219479.90848176525
29843,2217752.5458446657,219170.80030866928
29853,2217907.557313049,218920.9490740561
28946,2216968.8222829755,219324.31751139674
29848,2218331.9146597516,219077.44511231725
29849,2218330.6965890545,219572.49184108648
29860,2218792.9983034236,218793.805322375
29857,2218283.5279592625,218774.90262258108
29861,2218784.425656593,219095.86269567272
29873,2218812.598907551,218604.68595405825
28856,2218102.6750299283,222413.48752253808
28927,2217975.6199702774,222197.6394529369
21894,2218412.049627381,224097.85791405945
15617,2218963.5471179774,227607.99722513213
15625,2216742.9150705417,230075.3151674858
15635,2216366.7576965494,230261.41926009313
21886,2216247.03628063,226696.73579596024
21880,2216870.669654553,227728.52308109222
21887,2217421.4752765903,227096.17247456135
21879,2216871.378625448,227644.8064256683
21895,2216324.095752547,226089.48740051762
21896,2216554.322879482,227926.05207630194
21897,2216853.097023787,228034.1439641805
21910,2216216.4176728046,228902.3867574198
21911,2216877.79873636,229009.90392300813
15642,2218136.720651692,229330.002963022
16497,2215520.8720487123,224666.70616705166
16498,2215061.686446937,224739.28504668322
16500,2215304.649212616,225429.31046983082
16824,2215024.311474335,225976.61033350302
16825,2215416.369069391,224975.2361927739
16502,2214888.8705830136,225687.9031175659
16501,2214957.2194196577,224687.44543411655
16512,2214997.7696561855,225211.96294937193
16830,2214677.6481117588,225500.48361007747
16831,2214827.492027667,224788.27893602473
20058,2214821.010291817,225203.1977442085
16499,2215068.105503407,225401.8401816966
16850,2214721.478431127,226705.72956829198
16826,2215507.6885422845,224808.55970989435
21898,2215838.9475185964,229598.1024962516
21902,2218375.0046176165,227038.75873864754
15628,2218653.3818708938,228835.70959261098
15632,2218359.704811572,229186.29729880716
15643,2217681.7693722355,229617.34297593942
21867,2217513.1892545163,230413.0960245169
21883,2217687.287444294,227557.08442841988
15611,2218873.6283054426,227960.32086773726
21912,2216852.524914146,228809.4835898091
21913,2216849.114031828,228150.5939222979
21914,2217711.656347801,228216.15254328484
21915,2217365.1579709533,228788.3484414383
21916,2217642.238645285,228273.80460200843
21917,2216845.0077748476,228281.60329330608
21937,2217491.1394027444,228421.76611975834
21936,2216834.3535039197,228478.07928001165
21884,2216875.854943756,227470.11877800318
15644,2217179.192023299,229867.88490945142
15623,2217079.876178955,229918.00448737392
21865,2216953.8030155865,229589.32587201512
15624,2216935.4902606662,229982.30300370508
21918,2217062.148037983,230241.82432110366
15612,2218829.9971361533,228156.51475503342
21923,2218676.376220205,228599.29816427297
15627,2218696.4209274575,228708.6726613591
15641,2218926.281206921,227760.5639454912
21901,2218584.7058103583,228103.46042727967
15626,2218718.1735049584,228617.85532998983
15634,2218218.0610549273,229279.73385556656
21900,2218232.258808137,229723.94881975217
15633,2218272.308812471,229243.79467449346
21870,2218290.1020704396,229265.78691735503
21861,2218609.119714822,230160.33419272723
21860,2218435.604692088,230126.0938181917
21893,2218430.6539028664,230355.37885573896
15501,2214212.612736364,231280.7223241116
15502,2213615.4738972965,231738.0187079607
15654,2211479.228711635,235684.3134311426
15521,2211760.4980075182,236811.43723879097
19104,2213609.588930066,236743.11512244452
19105,2214170.8434397043,236980.77928225652
19115,2212975.919004974,236206.36938319344
19101,2213526.6039517396,236993.5886119767
19116,2213152.6732159914,236207.8437468717
19100,2213459.2829773272,236803.74069666056
19118,2214200.818432782,236263.92991939487
19108,2214190.0685335253,236831.6961158695
19121,2215085.35296372,236180.35311172175
19113,2214545.0355881006,236659.9478337357
19205,2213680.8079478154,233241.92934169888
19753,2214168.1719114236,233366.13202994078
20011,2213855.6838579522,234186.17970763892
19172,2214221.0482762232,234207.43979007966
20013,2213866.4233559077,236483.17591692175
20035,2210119.8564522285,237398.48714135206
19123,2215499.636993733,236081.91729806983
19117,2215496.631986339,236438.62237042887
20128,2218574.8331705155,237341.98199490664
20642,2214065.5067792083,234533.74629515337
25796,2213765.9626484253,240970.58105352282
25790,2214068.096339175,241020.4317491053
22288,2213698.0995303188,239772.42031633022
25866,2214243.1887896564,240144.6347212255
20640,2213995.174134822,238639.19479574688
14928,2210125.441221245,233085.01307589805
14929,2209487.124919618,234189.9913295163
14970,2211867.416154549,231148.3222050549
14973,2210947.1791573362,231908.76183639248
15277,2210044.814934939,233051.5878797258
15275,2211792.930152776,231096.74263796935
15279,2210902.8368256977,231835.59314568964
15543,2211633.3391756373,235165.05627710038
15544,2211578.446620545,235281.08443867115
15646,2213269.0120910937,233038.28313999582
15657,2213265.2141770176,233493.2647428256
16504,2210886.313587931,233109.4932160051
16505,2210949.115523849,233848.95349269817
16528,2211171.598427802,231947.01922686739
16538,2211333.0401786165,234885.91985755073
15542,2211648.590537315,235132.42182174622
16838,2211049.187224115,231531.03442325184
16839,2210841.461574914,233098.20218399263
16840,2210910.016091376,233866.8307417512
16849,2211147.1556613725,234538.57119568627
19206,2213612.168826007,233925.69551885463
19214,2211137.8553371625,232765.76364902
19207,2212018.0421695104,233217.15295270717
19289,2211173.633816503,230614.75721712387
19277,2211983.794628684,231567.9005649617
22244,2211291.449200751,231948.01130466754
16841,2210903.6112325243,232829.3481776085
14972,2210792.9256163426,232082.21193295944
14971,2210204.3612976265,232961.89998119272
15278,2210748.5831711697,232009.04347890793
15276,2210114.626284675,232942.95992749577
16508,2210735.8869911022,231732.29060589423
16509,2210977.880808541,232182.0235824008
16529,2210760.2566450555,232409.55145023784
16562,2210221.9990370064,231185.67441678286
16536,2210400.0684063924,231394.62878240092
16837,2210526.258861433,232080.00976094135
16843,2210687.5254670866,231782.85262112558
16530,2210917.4744508173,232239.7658229878
16848,2210360.6658599125,231448.9053510978
16561,2210026.938200271,230856.45771525367
16868,2209990.8317592917,230874.36088344577
16869,2210179.810192217,231214.44752750942
21140,2210303.445585105,230756.81343560474
16527,2210539.724039034,231537.7452557158
16503,2210945.5577413486,232829.6949657584
16842,2210946.202977283,232389.24763754342
16531,2210832.797659437,232333.70864972656
20325,2210537.4764663605,232899.1258263626
20326,2210724.7619925993,233079.03741737266
22248,2211398.8324908223,232007.14228918697
22245,2211464.448698155,232044.08694082455
22246,2211473.226360504,232069.64041023637
22247,2211494.501778689,232033.41564611625
16537,2211183.2583457646,234520.6694688779
20718,2210055.14560678,233979.89921363074
20719,2211006.072507677,234570.16493271038
19124,2209352.865542113,235579.40672665313
19125,2209166.850956775,235610.64018894723
19669,2209304.961064091,235575.3731513833
19184,2211352.4702141336,233986.975253141
19129,2211210.067890785,235263.47234289208
19130,2211031.938192066,235789.8131510634
19131,2210649.6683844635,235641.04949321612
15556,2213479.440714111,232239.2168303279
19254,2212717.010951028,231679.56085642363
19265,2212475.15706742,231935.99524593962
19281,2212981.9068157095,231175.79315885348
19276,2212708.6935064397,231239.0385711084
20126,2213054.326404204,231474.8858778835
19238,2213260.1075932607,232310.18741254177
20276,2213220.9743138263,232331.70144120418
20650,2212703.8570619035,230740.3034950172
19215,2212333.0608338225,232808.43886375026
15645,2213380.551774103,232598.761473428
19255,2212426.037108238,231717.1801921804
19216,2212132.044499378,232839.5289692214
19209,2212314.7507719873,233208.69824011438
19208,2211840.424153168,233317.60134919744
19224,2212495.0969192497,232780.6658604793
19210,2212412.7150862087,233318.71613453218
20652,2213389.0710310964,230502.1302940559
15557,2213414.5740324743,232471.64186062964
19217,2213008.0731880576,233068.86709670338
15562,2212962.0139498273,234280.63827928528
15535,2212667.4329853873,234394.6671077095
15652,2211842.6871752883,234850.1039947745
15653,2211703.2723024646,235041.8727561838
19139,2212775.7020694306,235065.34813237676
15536,2212580.27573201,234426.70239707647
15650,2212412.0143770203,234483.54389163616
15651,2211897.09812139,234792.31395955183
15649,2212478.1083203466,234462.2531472953
20641,2212436.616490691,234767.6766923686
19137,2212457.7678589136,235106.38234416005
19138,2212472.7123038303,235830.88729853166
19140,2212456.0438558697,234953.48363418443
15561,2213251.6077495483,234046.44727262075
20012,2213834.8143814914,234531.81515585136
16136,2211655.1379991546,238677.93487411723
16276,2211277.97747271,239002.41807874318
16274,2210702.3394071185,239419.9081700136
20634,2211643.451586522,236835.9470456377
20632,2211505.4048250667,236863.9233537787
20633,2211325.41763413,236891.55292015497
20635,2211648.786324646,237276.44353768532
19047,2213405.104538202,238626.97942674387
25746,2212359.1437498927,241559.46071043826
25803,2211409.045732089,240899.9950328032
25804,2211729.8615749157,241586.99347493978
25825,2211680.9827615037,240618.3219762911
25973,2211656.298842231,239260.36042543896
25910,2212677.8568520793,239618.30080870492
25974,2212356.9197261687,238945.85105044887
25978,2212741.078418861,238861.68657187695
25907,2212698.4310999326,239665.79348113658
20630,2210454.780715016,238562.44087685228
20034,2210621.432915498,237246.10074222373
16275,2209672.42538701,239709.9054040477
25836,2210744.3299739067,240501.36412672474
27348,2210134.234055394,240015.83622845096
27346,2210391.271676239,240087.1178245404
27347,2210606.0307598403,240562.10328030452
28167,2210248.829034877,240650.15784848746
27349,2210062.1634224458,240037.0828595454
28168,2210263.145538568,240730.35803774672
27345,2210529.57266135,240026.37765054218
28169,2210660.037964581,240551.62906836945
15530,2211943.3985513463,237515.49491939353
15531,2211973.479648184,237861.55430748
19075,2213024.178360806,237604.57130381517
19046,2213295.5746883876,238469.54028998277
20038,2213584.737714123,237565.57069132788
20039,2213854.878632277,237862.6785062755
20639,2213635.877567912,237540.51751744343
25979,2213048.923050656,238947.97518139987
15522,2211874.6742564393,237132.71372090405
19805,2212285.7558210846,237416.416826036
20636,2212576.55597403,237032.98548626498
20637,2212018.5302144634,237126.62802036045
20638,2212671.4196220897,237153.8987470342
20721,2211837.7586631337,237248.89054958159
15559,2211900.8502496267,237227.57365592278
15540,2211794.173191549,238529.84425628677
15541,2211706.4554223847,238631.03924549592
15539,2211903.6767321397,238330.54767896814
19050,2212377.5575499022,238625.69388434116
20036,2212524.651675866,237869.7768455328
20631,2212036.030384231,238626.49495120434
15655,2211958.867329868,238178.1217218389
20037,2213878.4479198004,237910.19709796697
25819,2212444.5328349303,240657.42675528076
25820,2212811.947786087,241501.34931555236
25826,2212069.5989007913,241436.9302534138
25830,2212160.455839764,240596.82262321783
25831,2212105.420674852,241091.4186086446
25856,2212926.7979809935,240301.07401584147
25794,2213947.172283308,241867.56225958015
25847,2212539.722718436,240377.93139970835
25857,2213397.1694454043,240294.0793505477
25793,2213693.8612013073,240995.45859632155
25859,2213903.3947946983,240298.31264677088
25892,2212774.6758327964,239862.99408413487
25876,2211925.5398859023,240027.01562215452
25877,2211954.466590952,240151.01919143286
25878,2211703.303312226,240094.33298234642
25894,2212268.503498727,239851.50058350537
25844,2212386.6843792084,240409.4187051945
19959,2216148.3237110744,230932.994539905
19204,2218172.8826792534,234233.54306746292
19755,2215711.233810496,234438.3721978433
20644,2216515.52189665,233222.0875228804
19196,2214828.633575065,233571.8788553554
15648,2215458.153901332,230690.56696527865
15647,2215214.465755401,230804.99933489767
15558,2214847.408358531,230980.27894701628
19148,2214858.193048174,235046.37058004554
19136,2215492.8877956932,235816.1326830637
19154,2214958.8951805877,234828.81047069572
19164,2214332.6089722677,234481.3828945351
19146,2214674.034171427,235212.26870769067
19761,2214928.5415354664,234162.41576082673
19194,2215480.632640141,234425.5085621187
19195,2214711.7855425114,233570.89747797616
19133,2214956.2591544306,235855.29828254896
20014,2214240.1115591633,235150.38703999217
20015,2214469.1876574093,236058.69412365218
19193,2215434.9420190635,233802.66528100977
19754,2215625.5867559407,233935.31531340678
19132,2215784.2731340495,236080.67644701162
19263,2217734.602322148,231510.65108070386
19264,2218104.936931147,231655.76539816038
20349,2217696.24189773,231088.07196498459
19285,2218042.704247004,231222.06227166083
20350,2217834.1191310766,232141.2365517992
19282,2218275.457937031,231336.8873752139
19288,2218285.6560902945,231195.00980918895
19284,2218120.361307011,231251.8441185842
21920,2218363.530077241,231199.3133530755
20353,2218097.364283323,231841.34670328957
19218,2218439.4282304035,232841.65115054962
19219,2218199.671994844,232846.8887514024
19222,2218427.2083885013,232517.57698770083
19223,2218147.888639849,232242.18919856873
20351,2217792.000693163,233218.3515394958
20352,2217975.840884138,232036.87866650496
19178,2218326.4436282474,234496.93901281638
20127,2218518.6719397735,235495.9677258709
20715,2218677.1465132297,234831.17929068065
19203,2218522.361498949,233657.7432530264
20716,2218859.9320427068,234829.09934110183
26512,2217398.153777829,239374.0685295232
26450,2217157.1553375665,239885.27819364026
26920,2216219.3864873094,238836.2693267211
26921,2216593.1853042925,238915.87239406374
19114,2214568.5436642943,236714.7466912618
20040,2214256.896561704,237079.78327965757
27595,2216207.6810121345,238803.40948166067
27596,2216211.7529863557,238676.04022983258
27594,2216165.866044148,238788.495787491
25769,2215300.3997851503,241241.90645707317
25759,2215009.3334341943,241301.33912148888
25837,2214437.192409977,240586.71387115918
25785,2214966.392880544,241064.37149471047
26039,2214654.449847004,241112.7118765803
25760,2214377.753027211,241601.80330283995
26040,2214173.549337433,241305.2431269765
26544,2217928.3674715315,239025.48459429492
26545,2217553.73865921,239044.1402660577
26566,2217756.6373054734,238787.41712163627
26541,2217158.079823339,239069.9025515251
20055,2217588.275127589,238152.60769280393
20056,2216583.0819090456,238693.74050155623
26542,2217035.355188094,239057.94157035786
26556,2217091.0033296808,238854.56749208953
20214,2218307.773019943,238446.29797058224
20215,2218302.3583197147,238730.1801677909
20321,2218661.765337329,238740.52498761815
26549,2218112.0564879607,238914.20470739118
26954,2217936.8360566925,238734.34815061392
26695,2216998.8588468283,239829.3343884017
26443,2217189.2716948125,239983.83344204348
26911,2217330.674288651,240265.32135823707
26444,2217434.3420993565,240051.43530790362
26424,2218218.2794818957,240160.02553283988
26425,2218246.639853814,240699.00268951623
26441,2218432.320404492,240001.684920838
26442,2218779.524733806,240386.85819351717
26426,2218005.5634144847,240514.94462221238
15550,2224857.2807340566,224320.9266072057
15497,2224530.496201365,225016.9766950631
15551,2223746.4742289265,226251.4260431111
19474,2223797.5983779673,223132.28295918004
19475,2224339.400606876,223559.25840155582
19671,2223784.77378088,223572.62676132694
20155,2219303.900737364,224254.71521280208
19428,2223550.360726576,227090.5885820469
20525,2224186.2600837266,227372.7748447059
20653,2219639.5709215365,224257.5873315635
20153,2219677.6022739676,224716.56833475994
21934,2223844.790524799,227351.59927368705
20390,2224256.1950721093,227944.88402821778
29830,2226274.9245182406,220576.73580139948
29831,2223783.4247855972,220627.75088787026
29850,2223950.8593979967,219300.56056838998
29851,2224346.1202825895,220039.31164545973
29893,2223600.058964638,218962.61592370813
29894,2224181.1801630114,219014.9965688594
30523,2224454.5835237126,218602.40550440084
28938,2226385.1366151664,221338.492210445
28783,2222024.6849698303,219138.2462443775
29796,2221228.9505170733,221726.79142367616
29797,2221755.558694207,222532.16098944593
29811,2221933.435029887,221372.49679581105
29813,2221616.473558771,220587.13271632628
29808,2222229.0707425685,221502.45688523454
30291,2222011.069473517,222101.1930510662
29809,2222804.559317865,221507.4402565969
29791,2223017.648552923,222168.15153641012
30518,2223298.645494986,221566.3296738711
29833,2219667.789196395,219911.5205480561
29837,2219781.662984124,219916.13585891417
29862,2219124.4895579154,218942.240443368
29863,2219106.5787854977,219284.25935670984
29867,2219571.16280886,218942.41963947797
29834,2219274.9300961816,219930.00035952544
29816,2222743.6338001858,220928.13171328916
29817,2223047.697235039,220777.88316087192
29856,2223594.561004499,219250.13851674928
30519,2222147.947468425,219790.89494191596
29820,2221875.7409183104,220764.09707805922
29821,2221914.4030929552,221146.6444677382
29826,2222507.372034515,220518.3905773332
29824,2222170.651859071,220631.96104395355
29829,2222606.190648047,220184.35449863033
29825,2222283.388929736,220767.6208899592
29852,2223954.8441863023,219875.7360486032
30768,2223599.141098677,219068.17176314874
30769,2223410.1983371372,219077.44980507356
30770,2223405.7775491765,219241.21730514194
31139,2223413.828471332,219004.6787174949
30316,2223175.1322914115,220946.43517424472
19476,2223682.450319951,222931.07397145085
29786,2222780.580115388,222544.66878145016
29788,2222354.437917333,222602.85994282234
29792,2223307.833091402,222924.17724107468
29787,2222831.437435701,222901.84214059336
15546,2222248.5990152583,227213.98152115764
15499,2221834.720926092,227942.06793457494
15526,2219590.7532681595,226808.89398768876
15614,2220839.3635038408,227638.63720985295
15640,2221365.4501986396,228145.50496492937
15656,2221568.751798157,228201.86035426034
19396,2221689.2232965077,227438.4748166062
19435,2221240.6978263855,226277.04764920723
19416,2221758.346396908,226721.96770385915
19439,2221361.1992825684,226900.54707096846
20160,2221361.857920388,227519.37330302305
21888,2219426.729592837,227764.84144196042
21935,2223710.8752297694,227587.04166937337
15525,2223035.738321412,226991.47460995428
21938,2223181.3927355832,228164.85850823793
19452,2221358.5474457988,225469.95629228486
20159,2221060.5662005814,225616.63390548032
19438,2221059.175108724,226126.23899498238
20156,2219370.7949560303,225194.43856315792
19958,2219263.390137774,225837.82140564185
20154,2219706.766126725,225160.91290574573
15607,2219444.798872707,229155.5209718532
21875,2220864.7999293096,228861.9361733296
21873,2220847.6770781395,229458.7682544248
21874,2220623.8527670885,229001.82837874303
21877,2220054.2226591953,229379.14912000246
21881,2220071.7992293616,228028.81609947816
21872,2220318.1400738265,229006.48198361843
21882,2220410.329098869,228042.64229703482
15615,2220942.525174232,227839.7315892134
21930,2221203.1630629557,228893.97076605452
21864,2221180.6076684636,230120.49633680627
15637,2219860.979809702,229898.0288888262
21931,2219209.9659245135,229983.4589839922
15638,2219887.5736996005,229941.93824469057
21868,2220160.5651994958,229907.87848652154
21921,2220855.6324091903,228534.24658636426
15639,2221326.650538049,228126.96985720648
21928,2220836.244619021,229742.5990853152
21929,2220482.408034131,229768.67757247624
15606,2222795.3019490475,227069.47162120885
15631,2222663.1287353206,227104.72713378008
20654,2221957.3045561872,225547.92678733575
19427,2222624.8954960466,226674.86136343458
15545,2222359.6994120544,227189.46210891125
15523,2223491.7324055606,226595.02198693727
15524,2223334.221783287,226786.57954243862
19806,2223367.0835642857,227143.59717563284
20157,2223567.5182820023,227185.38100117064
21939,2223116.9439372374,230410.25341307663
21878,2221794.076726841,228484.0948136048
21922,2222130.800249295,228359.60073907976
21927,2222164.593287387,228956.87274442695
21940,2223445.509773535,228119.83170138908
28937,2226656.73784495,220791.22109370763
28939,2226140.77678886,221856.88386317735
29795,2226441.092260665,222474.70531027886
29810,2227929.5816210695,221599.63949458828
29800,2228709.2362010246,221905.0360898495
29812,2227762.760755235,221481.68034076062
29818,2226846.7610531626,221338.91394064075
29814,2226706.0633837664,221658.0068269413
29840,2226335.948254983,219772.8025854882
28936,2226960.2157478817,220029.46522594654
30764,2225820.6951933145,219731.8771921448
30765,2225843.8092938545,220172.53606474996
30766,2224739.3403343456,220323.03381655292
15495,2225879.2036098693,222629.93550005724
15496,2225725.4165416174,223076.32252149505
15549,2225018.798193752,224016.56796784452
20164,2224766.5983075323,222692.99681532348
20380,2224628.341993599,223765.62717493778
19473,2226194.2143662865,223280.64442475265
29046,2226917.2890273416,220138.2910831706
29040,2227705.2448645453,218831.15374268204
29845,2227985.163000812,220060.3541469636
30687,2227862.8822553195,220328.64278893324
30688,2227846.4147373615,220495.9434068861
30685,2227572.466255926,220966.74023346612
