sourceTypeID,roadTypeID,hourDayID,avgSpeedBinID,avgSpeedFraction                                                      
51,2,72,16,0
51,2,82,1,0
51,2,82,2,0
51,2,82,3,0.00002309
51,2,82,4,0.37723529
51,2,82,5,0.33877093
51,2,82,6,0.003745
51,2,82,7,0.03737696
51,2,82,8,0.22785178
51,2,82,9,0.00204262
51,2,82,10,0.01101828
51,2,82,11,0.00193608
51,2,82,12,0
51,2,82,13,0
51,2,82,14,0
51,2,82,15,0
51,2,82,16,0
51,2,92,1,0
51,2,92,2,0
51,2,92,3,0.00002356
51,2,92,4,0.31936449
51,2,92,5,0.39219803
51,2,92,6,0.0063349
51,2,92,7,0.02766291
51,2,92,8,0.22237147
51,2,92,9,0.01889258
51,2,92,10,0.01045107
51,2,92,11,0.00270099
51,2,92,12,0
51,2,92,13,0
51,2,92,14,0
51,2,92,15,0
51,2,92,16,0
51,2,102,1,0
51,2,102,2,0
51,2,102,3,0
51,2,102,4,0
51,2,102,5,0
51,2,102,6,0
51,2,102,7,0
51,2,102,8,0.00003909
51,2,102,9,0.00772788
51,2,102,10,0.00008177
51,2,102,11,0.00542394
51,2,102,12,0.00004483
51,2,102,13,0.60308057
51,2,102,14,0.38360196
51,2,102,15,0
51,2,102,16,0
51,2,112,1,0
51,2,112,2,0
51,2,112,3,0
51,2,112,4,0
51,2,112,5,0
51,2,112,6,0
51,2,112,7,0
51,2,112,8,0.00003652
51,2,112,9,0.0072206
51,2,112,10,0.00008008
51,2,112,11,0.00533942
51,2,112,12,0.01009648
51,2,112,13,0.7686196
51,2,112,14,0.20860727
51,2,112,15,0
51,2,112,16,0
51,2,122,1,0
51,2,122,2,0
51,2,122,3,0
51,2,122,4,0
51,2,122,5,0
51,2,122,6,0
51,2,122,7,0
51,2,122,8,0.00003727
51,2,122,9,0.00736108
51,2,122,10,0.0000789
51,2,122,11,0.00524344
51,2,122,12,0.17464535
51,2,122,13,0.6698578
51,2,122,14,0.14277622
51,2,122,15,0
51,2,122,16,0
51,2,132,1,0
51,2,132,2,0
51,2,132,3,0
51,2,132,4,0
51,2,132,5,0
51,2,132,6,0
51,2,132,7,0
51,2,132,8,0.00016024
51,2,132,9,0.00740207
51,2,132,10,0.00007813
51,2,132,11,0.00517053
51,2,132,12,0.2923328
51,2,132,13,0.58820397
51,2,132,14,0.10665228
51,2,132,15,0
51,2,132,16,0
51,2,142,1,0
51,2,142,2,0
51,2,142,3,0
51,2,142,4,0
51,2,142,5,0
51,2,142,6,0
51,2,142,7,0
51,2,142,8,0.00015456
51,2,142,9,0.00714188
51,2,142,10,0.00007678
51,2,142,11,0.00508577
51,2,142,12,0.43734726
51,2,142,13,0.4879193
51,2,142,14,0.06227447
51,2,142,15,0
51,2,142,16,0
51,2,152,1,0
51,2,152,2,0
51,2,152,3,0
51,2,152,4,0
51,2,152,5,0
51,2,152,6,0
51,2,152,7,0
51,2,152,8,0.000146
51,2,152,9,0.00674901
51,2,152,10,0.00007267
51,2,152,11,0.28216088
51,2,152,12,0.44417286
51,2,152,13,0.2570484
51,2,152,14,0.00965011
51,2,152,15,0
51,2,152,16,0
51,2,162,1,0
51,2,162,2,0
51,2,162,3,0
51,2,162,4,0
51,2,162,5,0
51,2,162,6,0
51,2,162,7,0
51,2,162,8,0.00023255
51,2,162,9,0.02576163
51,2,162,10,0.57616812
51,2,162,11,0.12783656
51,2,162,12,0.24879694
51,2,162,13,0.02120421
51,2,162,14,0
51,2,162,15,0
51,2,162,16,0
51,2,172,1,0
51,2,172,2,0.22431663
51,2,172,3,0.4695017
51,2,172,4,0.00402887
51,2,172,5,0.08612783
51,2,172,6,0.06275342
51,2,172,7,0.00398984
51,2,172,8,0.01071687
51,2,172,9,0
51,2,172,10,0.03839155
51,2,172,11,0.05682906
51,2,172,12,0.03971098
51,2,172,13,0.00036726
51,2,172,14,0.00305821
51,2,172,15,0.00020784
51,2,172,16,0
51,2,182,1,0
51,2,182,2,0.1749045
51,2,182,3,0.51042837
51,2,182,4,0.00649368
51,2,182,5,0.07312417
51,2,182,6,0.07766139
51,2,182,7,0.00324915
51,2,182,8,0.01189502
51,2,182,9,0
51,2,182,10,0.0341369
51,2,182,11,0.05911364
51,2,182,12,0.04507571
51,2,182,13,0.00054161
51,2,182,14,0.00316117
51,2,182,15,0.00021484
51,2,182,16,0
51,2,192,1,0
51,2,192,2,0
51,2,192,3,0.51401371
51,2,192,4,0.14218317
51,2,192,5,0
51,2,192,6,0.15726736
51,2,192,7,0.00639398
51,2,192,8,0.0126136
51,2,192,9,0.00309796
51,2,192,10,0.00900663
51,2,192,11,0.07631458
51,2,192,12,0.0686769
51,2,192,13,0.00642558
51,2,192,14,0.00335198
51,2,192,15,0.00065449
51,2,192,16,0
51,2,202,1,0
51,2,202,2,0
51,2,202,3,0
51,2,202,4,0
51,2,202,5,0
51,2,202,6,0
51,2,202,7,0
51,2,202,8,0.00004254
51,2,202,9,0.00840786
51,2,202,10,0.00008482
51,2,202,11,0.00559575
51,2,202,12,0.00004631
51,2,202,13,0.21197623
51,2,202,14,0.77384645
51,2,202,15,0
51,2,202,16,0
51,2,212,1,0
51,2,212,2,0
51,2,212,3,0
51,2,212,4,0
51,2,212,5,0
51,2,212,6,0
51,2,212,7,0
51,2,212,8,0.00004232
51,2,212,9,0.00836607
51,2,212,10,0.00008564
51,2,212,11,0.0056417
51,2,212,12,0.00004656
51,2,212,13,0.06355071
51,2,212,14,0.92226696
51,2,212,15,0
51,2,212,16,0
51,2,222,1,0
51,2,222,2,0
51,2,222,3,0
51,2,222,4,0
51,2,222,5,0
51,2,222,6,0
51,2,222,7,0
51,2,222,8,0.00004436
51,2,222,9,0.00876599
51,2,222,10,0.00008634
51,2,222,11,0.005664
51,2,222,12,0.00004684
51,2,222,13,0.02473585
51,2,222,14,0.95970452
51,2,222,15,0.00095211
51,2,222,16,0
51,2,232,1,0
51,2,232,2,0
51,2,232,3,0
51,2,232,4,0
51,2,232,5,0
51,2,232,6,0
51,2,232,7,0
51,2,232,8,0.00004484
51,2,232,9,0.00885006
51,2,232,10,0.00008678
51,2,232,11,0.00568787
51,2,232,12,0.000047
51,2,232,13,0.00589576
51,2,232,14,0.9777751
51,2,232,15,0.0016126
51,2,232,16,0
51,2,242,1,0
51,2,242,2,0
51,2,242,3,0
51,2,242,4,0
51,2,242,5,0
51,2,242,6,0
51,2,242,7,0
51,2,242,8,0.00004423
51,2,242,9,0.00876649
51,2,242,10,0.00008648
51,2,242,11,0.00567028
51,2,242,12,0.0000468
51,2,242,13,0.00388089
51,2,242,14,0.97989231
51,2,242,15,0.00161255
51,2,242,16,0
51,3,12,1,0
51,3,12,2,0
51,3,12,3,0
51,3,12,4,0
51,3,12,5,0.00362021
51,3,12,6,0.0028188
51,3,12,7,0.0384213
51,3,12,8,0.10552431
51,3,12,9,0.09895088
51,3,12,10,0.37069523
51,3,12,11,0.20514153
51,3,12,12,0.12000813
51,3,12,13,0.05481959
51,3,12,14,0
51,3,12,15,0
51,3,12,16,0
51,3,22,1,0
51,3,22,2,0
51,3,22,3,0
51,3,22,4,0
51,3,22,5,0.00349182
51,3,22,6,0.00278719
51,3,22,7,0.0373794
51,3,22,8,0.10750993
51,3,22,9,0.09831723
51,3,22,10,0.36986133
51,3,22,11,0.2058194
51,3,22,12,0.11990757
51,3,22,13,0.05492608
51,3,22,14,0
51,3,22,15,0
51,3,22,16,0
51,3,32,1,0
51,3,32,2,0
51,3,32,3,0
51,3,32,4,0
51,3,32,5,0.00338554
51,3,32,6,0.00273633
51,3,32,7,0.03792135
51,3,32,8,0.10653279
51,3,32,9,0.09806675
51,3,32,10,0.36883858
51,3,32,11,0.20714991
51,3,32,12,0.11997289
51,3,32,13,0.05539589
51,3,32,14,0
51,3,32,15,0
51,3,32,16,0
51,3,42,1,0
51,3,42,2,0
51,3,42,3,0
51,3,42,4,0
51,3,42,5,0.00338619
51,3,42,6,0.00277984
51,3,42,7,0.03795496
51,3,42,8,0.10684367
51,3,42,9,0.09920806
51,3,42,10,0.36865473
51,3,42,11,0.20631851
51,3,42,12,0.11960422
51,3,42,13,0.05524987
51,3,42,14,0
51,3,42,15,0
51,3,42,16,0
51,3,52,1,0
51,3,52,2,0
51,3,52,3,0
51,3,52,4,0
51,3,52,5,0.00352091
51,3,52,6,0.00276763
51,3,52,7,0.03847365
51,3,52,8,0.10547624
51,3,52,9,0.09844726
51,3,52,10,0.3711201
51,3,52,11,0.20544858
51,3,52,12,0.12014797
51,3,52,13,0.05459765
51,3,52,14,0
51,3,52,15,0
51,3,52,16,0
51,3,62,1,0
51,3,62,2,0
51,3,62,3,0
51,3,62,4,0.00009153
51,3,62,5,0.003671
51,3,62,6,0.00361423
51,3,62,7,0.03904729
51,3,62,8,0.10653313
51,3,62,9,0.10107009
51,3,62,10,0.37173554
51,3,62,11,0.20529109
51,3,62,12,0.11653939
51,3,62,13,0.05240666
51,3,62,14,0
51,3,62,15,0
51,3,62,16,0
51,3,72,1,0
51,3,72,2,0
51,3,72,3,0
51,3,72,4,0.01098593
51,3,72,5,0.03846079
51,3,72,6,0.04291963
51,3,72,7,0.02218491
51,3,72,8,0.06334325
51,3,72,9,0.13645731
51,3,72,10,0.22690433
51,3,72,11,0.29432282
51,3,72,12,0.10182474
51,3,72,13,0.06156799
51,3,72,14,0.00102833
51,3,72,15,0
51,3,72,16,0
51,3,82,1,0
51,3,82,2,0.01981424
51,3,82,3,0.00770196
51,3,82,4,0.02185812
51,3,82,5,0.08671276
51,3,82,6,0.04602651
51,3,82,7,0.03611628
51,3,82,8,0.06087518
51,3,82,9,0.1372374
51,3,82,10,0.23148286
51,3,82,11,0.24667126
51,3,82,12,0.0775748
51,3,82,13,0.02728976
51,3,82,14,0.00063892
51,3,82,15,0
51,3,82,16,0
51,3,92,1,0
51,3,92,2,0
51,3,92,3,0.01000478
51,3,92,4,0.02153941
51,3,92,5,0.04254832
51,3,92,6,0.04889778
51,3,92,7,0.05936809
51,3,92,8,0.06491572
51,3,92,9,0.12685621
51,3,92,10,0.23478475
51,3,92,11,0.27093771
51,3,92,12,0.08430962
51,3,92,13,0.03508151
51,3,92,14,0.00075599
51,3,92,15,0
51,3,92,16,0
51,3,102,1,0
51,3,102,2,0
51,3,102,3,0
51,3,102,4,0.00125829
51,3,102,5,0.00285299
51,3,102,6,0.00886778
51,3,102,7,0.04854105
51,3,102,8,0.10029111
51,3,102,9,0.1254992
51,3,102,10,0.37416106
51,3,102,11,0.20256524
51,3,102,12,0.09903674
51,3,102,13,0.03692656
51,3,102,14,0
51,3,102,15,0
51,3,102,16,0
51,3,112,1,0
51,3,112,2,0
51,3,112,3,0
51,3,112,4,0.0014347
51,3,112,5,0.0027112
51,3,112,6,0.01152427
51,3,112,7,0.04742196
51,3,112,8,0.09998638
51,3,112,9,0.13103209
51,3,112,10,0.37403506
51,3,112,11,0.19932531
51,3,112,12,0.09718469
51,3,112,13,0.03534427
51,3,112,14,0
51,3,112,15,0
51,3,112,16,0
51,3,122,1,0
51,3,122,2,0
51,3,122,3,0
51,3,122,4,0.00151977
51,3,122,5,0.00266046
51,3,122,6,0.01475572
51,3,122,7,0.04635952
51,3,122,8,0.09899276
51,3,122,9,0.13792296
51,3,122,10,0.37266332
51,3,122,11,0.19690709
51,3,122,12,0.09431507
51,3,122,13,0.0339033
51,3,122,14,0
51,3,122,15,0
51,3,122,16,0
51,3,132,1,0
51,3,132,2,0
51,3,132,3,0
51,3,132,4,0.00160738
51,3,132,5,0.00258999
51,3,132,6,0.01670006
51,3,132,7,0.0460118
51,3,132,8,0.09805949
51,3,132,9,0.14298072
51,3,132,10,0.37138337
51,3,132,11,0.19498305
51,3,132,12,0.09275281
51,3,132,13,0.03293139
51,3,132,14,0
51,3,132,15,0
51,3,132,16,0
51,3,142,1,0
51,3,142,2,0
51,3,142,3,0
51,3,142,4,0.00168986
51,3,142,5,0.00275774
51,3,142,6,0.01896833
51,3,142,7,0.04519212
51,3,142,8,0.09761026
51,3,142,9,0.14967237
51,3,142,10,0.36892903
51,3,142,11,0.19206871
51,3,142,12,0.09163724
51,3,142,13,0.03147433
51,3,142,14,0
51,3,142,15,0
51,3,142,16,0
51,3,152,1,0
51,3,152,2,0
51,3,152,3,0
51,3,152,4,0.00185247
51,3,152,5,0.00784638
51,3,152,6,0.01752765
51,3,152,7,0.04703928
51,3,152,8,0.09924451
51,3,152,9,0.1635755
51,3,152,10,0.36012
51,3,152,11,0.18874739
51,3,152,12,0.08567166
51,3,152,13,0.02837521
51,3,152,14,0
51,3,152,15,0
51,3,152,16,0
51,3,162,1,0
51,3,162,2,0
51,3,162,3,0
51,3,162,4,0.00724088
51,3,162,5,0.00929022
51,3,162,6,0.01718405
51,3,162,7,0.05182814
51,3,162,8,0.11030166
51,3,162,9,0.18153861
51,3,162,10,0.33807066
51,3,162,11,0.18390752
51,3,162,12,0.0774731
51,3,162,13,0.02316517
51,3,162,14,0
51,3,162,15,0
51,3,162,16,0
51,3,172,1,0.04107747
51,3,172,2,0.04305159
51,3,172,3,0.03811872
51,3,172,4,0.06304625
51,3,172,5,0.05023897
51,3,172,6,0.04015332
51,3,172,7,0.05838941
51,3,172,8,0.07822448
51,3,172,9,0.13049804
51,3,172,10,0.18776844
51,3,172,11,0.17321643
51,3,172,12,0.07307981
51,3,172,13,0.02255692
51,3,172,14,0.00058016
51,3,172,15,0
51,3,172,16,0
51,3,182,1,0.03220931
51,3,182,2,0.03480425
51,3,182,3,0.04615712
51,3,182,4,0.03370164
51,3,182,5,0.07364289
51,3,182,6,0.03458672
51,3,182,7,0.06181765
51,3,182,8,0.0773235
51,3,182,9,0.13611487
51,3,182,10,0.18838789
51,3,182,11,0.18044272
51,3,182,12,0.07567526
51,3,182,13,0.02449393
51,3,182,14,0.00064231
51,3,182,15,0
51,3,182,16,0
51,3,192,1,0
51,3,192,2,0
51,3,192,3,0.00835489
51,3,192,4,0.03688395
51,3,192,5,0.03900217
51,3,192,6,0.04709518
51,3,192,7,0.03704908
51,3,192,8,0.09819042
51,3,192,9,0.17243828
51,3,192,10,0.19669746
51,3,192,11,0.22918977
51,3,192,12,0.08256182
51,3,192,13,0.05158902
51,3,192,14,0.00094806
51,3,192,15,0
51,3,192,16,0
51,3,202,1,0
51,3,202,2,0
51,3,202,3,0
51,3,202,4,0.00099407
51,3,202,5,0.00304459
51,3,202,6,0.00712865
51,3,202,7,0.04090523
51,3,202,8,0.10646868
51,3,202,9,0.11415993
51,3,202,10,0.37407687
51,3,202,11,0.20600896
51,3,202,12,0.10461457
51,3,202,13,0.04259844
51,3,202,14,0
51,3,202,15,0
51,3,202,16,0
51,3,212,1,0
51,3,212,2,0
51,3,212,3,0
51,3,212,4,0.00072622
51,3,212,5,0.00321424
51,3,212,6,0.00530927
51,3,212,7,0.04034341
51,3,212,8,0.10614829
51,3,212,9,0.10935543
51,3,212,10,0.37339872
51,3,212,11,0.20528415
51,3,212,12,0.10910864
51,3,212,13,0.04711162
51,3,212,14,0
51,3,212,15,0
51,3,212,16,0
51,3,222,1,0
51,3,222,2,0
51,3,222,3,0
51,3,222,4,0.00045624
51,3,222,5,0.0034029
51,3,222,6,0.00466261
51,3,222,7,0.04011633
51,3,222,8,0.10558493
51,3,222,9,0.10634374
51,3,222,10,0.37324509
51,3,222,11,0.20528381
51,3,222,12,0.11151077
51,3,222,13,0.04939354
51,3,222,14,0
51,3,222,15,0
51,3,222,16,0
51,3,232,1,0
51,3,232,2,0
51,3,232,3,0
51,3,232,4,0.00027391
51,3,232,5,0.00354741
51,3,232,6,0.00371509
51,3,232,7,0.03951276
51,3,232,8,0.10628771
51,3,232,9,0.10302489
51,3,232,10,0.37156907
51,3,232,11,0.20594268
51,3,232,12,0.11399198
51,3,232,13,0.05213455
51,3,232,14,0
51,3,232,15,0
51,3,232,16,0
51,3,242,1,0
51,3,242,2,0
51,3,242,3,0
51,3,242,4,0.00009131
51,3,242,5,0.00365575
51,3,242,6,0.00331688
51,3,242,7,0.03867578
51,3,242,8,0.10728247
51,3,242,9,0.10029349
51,3,242,10,0.3715961
51,3,242,11,0.20476836
51,3,242,12,0.11718579
51,3,242,13,0.05313405
51,3,242,14,0
51,3,242,15,0
51,3,242,16,0
51,4,12,1,1
51,4,12,2,0
51,4,12,3,0
51,4,12,4,0
51,4,12,5,0
51,4,12,6,0
51,4,12,7,0
51,4,12,8,0
51,4,12,9,0
51,4,12,10,0
51,4,12,11,0
51,4,12,12,0
51,4,12,13,0
51,4,12,14,0
51,4,12,15,0
51,4,12,16,0
51,4,22,1,1
51,4,22,2,0
51,4,22,3,0
51,4,22,4,0
51,4,22,5,0
51,4,22,6,0
51,4,22,7,0
51,4,22,8,0
51,4,22,9,0
51,4,22,10,0
51,4,22,11,0
51,4,22,12,0
51,4,22,13,0
51,4,22,14,0
51,4,22,15,0
51,4,22,16,0
51,4,32,1,1
51,4,32,2,0
51,4,32,3,0
51,4,32,4,0
51,4,32,5,0
51,4,32,6,0
51,4,32,7,0
51,4,32,8,0
51,4,32,9,0
51,4,32,10,0
51,4,32,11,0
51,4,32,12,0
51,4,32,13,0
51,4,32,14,0
51,4,32,15,0
51,4,32,16,0
51,4,42,1,1
51,4,42,2,0
51,4,42,3,0
51,4,42,4,0
51,4,42,5,0
51,4,42,6,0
51,4,42,7,0
51,4,42,8,0
51,4,42,9,0
51,4,42,10,0
51,4,42,11,0
51,4,42,12,0
51,4,42,13,0
51,4,42,14,0
51,4,42,15,0
51,4,42,16,0
51,4,52,1,1
51,4,52,2,0
51,4,52,3,0
51,4,52,4,0
51,4,52,5,0
51,4,52,6,0
51,4,52,7,0
51,4,52,8,0
51,4,52,9,0
51,4,52,10,0
51,4,52,11,0
51,4,52,12,0
51,4,52,13,0
51,4,52,14,0
51,4,52,15,0
51,4,52,16,0
51,4,62,1,1
51,4,62,2,0
51,4,62,3,0
51,4,62,4,0
51,4,62,5,0
51,4,62,6,0
51,4,62,7,0
51,4,62,8,0
51,4,62,9,0
51,4,62,10,0
51,4,62,11,0
51,4,62,12,0
51,4,62,13,0
51,4,62,14,0
51,4,62,15,0
51,4,62,16,0
51,4,72,1,1
51,4,72,2,0
51,4,72,3,0
51,4,72,4,0
51,4,72,5,0
51,4,72,6,0
51,4,72,7,0
51,4,72,8,0
51,4,72,9,0
51,4,72,10,0
51,4,72,11,0
51,4,72,12,0
51,4,72,13,0
51,4,72,14,0
51,4,72,15,0
51,4,72,16,0
51,4,82,1,1
51,4,82,2,0
51,4,82,3,0
51,4,82,4,0
51,4,82,5,0
51,4,82,6,0
51,4,82,7,0
51,4,82,8,0
51,4,82,9,0
51,4,82,10,0
51,4,82,11,0
51,4,82,12,0
51,4,82,13,0
51,4,82,14,0
51,4,82,15,0
51,4,82,16,0
51,4,92,1,1
51,4,92,2,0
51,4,92,3,0
51,4,92,4,0
51,4,92,5,0
51,4,92,6,0
51,4,92,7,0
51,4,92,8,0
51,4,92,9,0
51,4,92,10,0
51,4,92,11,0
51,4,92,12,0
51,4,92,13,0
51,4,92,14,0
51,4,92,15,0
51,4,92,16,0
51,4,102,1,1
51,4,102,2,0
51,4,102,3,0
51,4,102,4,0
51,4,102,5,0
51,4,102,6,0
51,4,102,7,0
51,4,102,8,0
51,4,102,9,0
51,4,102,10,0
51,4,102,11,0
51,4,102,12,0
51,4,102,13,0
51,4,102,14,0
51,4,102,15,0
51,4,102,16,0
51,4,112,1,1
51,4,112,2,0
51,4,112,3,0
51,4,112,4,0
51,4,112,5,0
51,4,112,6,0
51,4,112,7,0
51,4,112,8,0
51,4,112,9,0
51,4,112,10,0
51,4,112,11,0
51,4,112,12,0
51,4,112,13,0
51,4,112,14,0
51,4,112,15,0
51,4,112,16,0
51,4,122,1,1
51,4,122,2,0
51,4,122,3,0
51,4,122,4,0
51,4,122,5,0
51,4,122,6,0
51,4,122,7,0
51,4,122,8,0
51,4,122,9,0
51,4,122,10,0
51,4,122,11,0
51,4,122,12,0
51,4,122,13,0
51,4,122,14,0
51,4,122,15,0
51,4,122,16,0
51,4,132,1,1
51,4,132,2,0
51,4,132,3,0
51,4,132,4,0
51,4,132,5,0
51,4,132,6,0
51,4,132,7,0
51,4,132,8,0
51,4,132,9,0
51,4,132,10,0
51,4,132,11,0
51,4,132,12,0
51,4,132,13,0
51,4,132,14,0
51,4,132,15,0
51,4,132,16,0
51,4,142,1,1
51,4,142,2,0
51,4,142,3,0
51,4,142,4,0
51,4,142,5,0
51,4,142,6,0
51,4,142,7,0
51,4,142,8,0
51,4,142,9,0
51,4,142,10,0
51,4,142,11,0
51,4,142,12,0
51,4,142,13,0
51,4,142,14,0
51,4,142,15,0
51,4,142,16,0
51,4,152,1,1
51,4,152,2,0
51,4,152,3,0
51,4,152,4,0
51,4,152,5,0
51,4,152,6,0
51,4,152,7,0
51,4,152,8,0
51,4,152,9,0
51,4,152,10,0
51,4,152,11,0
51,4,152,12,0
51,4,152,13,0
51,4,152,14,0
51,4,152,15,0
51,4,152,16,0
51,4,162,1,1
51,4,162,2,0
51,4,162,3,0
51,4,162,4,0
51,4,162,5,0
51,4,162,6,0
51,4,162,7,0
51,4,162,8,0
51,4,162,9,0
51,4,162,10,0
51,4,162,11,0
51,4,162,12,0
51,4,162,13,0
51,4,162,14,0
51,4,162,15,0
51,4,162,16,0
51,4,172,1,1
51,4,172,2,0
51,4,172,3,0
51,4,172,4,0
51,4,172,5,0
51,4,172,6,0
51,4,172,7,0
51,4,172,8,0
51,4,172,9,0
51,4,172,10,0
51,4,172,11,0
51,4,172,12,0
51,4,172,13,0
51,4,172,14,0
51,4,172,15,0
51,4,172,16,0
51,4,182,1,1
51,4,182,2,0
51,4,182,3,0
51,4,182,4,0
51,4,182,5,0
51,4,182,6,0
51,4,182,7,0
51,4,182,8,0
51,4,182,9,0
51,4,182,10,0
51,4,182,11,0
51,4,182,12,0
51,4,182,13,0
51,4,182,14,0
51,4,182,15,0
51,4,182,16,0
51,4,192,1,1
51,4,192,2,0
51,4,192,3,0
51,4,192,4,0
51,4,192,5,0
51,4,192,6,0
51,4,192,7,0
51,4,192,8,0
51,4,192,9,0
51,4,192,10,0
51,4,192,11,0
51,4,192,12,0
51,4,192,13,0
51,4,192,14,0
51,4,192,15,0
51,4,192,16,0
51,4,202,1,1
51,4,202,2,0
51,4,202,3,0
51,4,202,4,0
51,4,202,5,0
51,4,202,6,0
51,4,202,7,0
51,4,202,8,0
51,4,202,9,0
51,4,202,10,0
51,4,202,11,0
51,4,202,12,0
51,4,202,13,0
51,4,202,14,0
51,4,202,15,0
51,4,202,16,0
51,4,212,1,1
51,4,212,2,0
51,4,212,3,0
51,4,212,4,0
51,4,212,5,0
51,4,212,6,0
51,4,212,7,0
51,4,212,8,0
51,4,212,9,0
51,4,212,10,0
51,4,212,11,0
51,4,212,12,0
51,4,212,13,0
51,4,212,14,0
51,4,212,15,0
51,4,212,16,0
51,4,222,1,1
51,4,222,2,0
51,4,222,3,0
51,4,222,4,0
51,4,222,5,0
51,4,222,6,0
51,4,222,7,0
51,4,222,8,0
51,4,222,9,0
51,4,222,10,0
51,4,222,11,0
51,4,222,12,0
51,4,222,13,0
51,4,222,14,0
51,4,222,15,0
51,4,222,16,0
51,4,232,1,1
51,4,232,2,0
51,4,232,3,0
51,4,232,4,0
51,4,232,5,0
51,4,232,6,0
51,4,232,7,0
51,4,232,8,0
51,4,232,9,0
51,4,232,10,0
51,4,232,11,0
51,4,232,12,0
51,4,232,13,0
51,4,232,14,0
51,4,232,15,0
51,4,232,16,0
51,4,242,1,1
51,4,242,2,0
51,4,242,3,0
51,4,242,4,0
51,4,242,5,0
51,4,242,6,0
51,4,242,7,0
51,4,242,8,0
51,4,242,9,0
51,4,242,10,0
51,4,242,11,0
51,4,242,12,0
51,4,242,13,0
51,4,242,14,0
51,4,242,15,0
51,4,242,16,0
51,5,12,1,0
51,5,12,2,0.00004653
51,5,12,3,0.00165734
51,5,12,4,0.00883812
51,5,12,5,0.02616971
51,5,12,6,0.04543491
51,5,12,7,0.08784306
51,5,12,8,0.08998135
51,5,12,9,0.11691492
51,5,12,10,0.17569607
51,5,12,11,0.32142934
51,5,12,12,0.12593107
51,5,12,13,0.00005753
51,5,12,14,0
51,5,12,15,0
51,5,12,16,0
51,5,22,1,0
51,5,22,2,0.0000475
51,5,22,3,0.00163134
51,5,22,4,0.008519
51,5,22,5,0.02594157
51,5,22,6,0.04425796
51,5,22,7,0.08777405
51,5,22,8,0.09051976
51,5,22,9,0.1164365
51,5,22,10,0.17528172
51,5,22,11,0.32139823
51,5,22,12,0.12808093
51,5,22,13,0.00011147
51,5,22,14,0
51,5,22,15,0
51,5,22,16,0
51,5,32,1,0
51,5,32,2,0.00004724
51,5,32,3,0.00161606
51,5,32,4,0.00840326
51,5,32,5,0.02570164
51,5,32,6,0.04403827
51,5,32,7,0.08689102
51,5,32,8,0.0901596
51,5,32,9,0.11682623
51,5,32,10,0.17508498
51,5,32,11,0.32246128
51,5,32,12,0.12865835
51,5,32,13,0.000112
51,5,32,14,0
51,5,32,15,0
51,5,32,16,0
51,5,42,1,0
51,5,42,2,0.00004748
51,5,42,3,0.00162027
51,5,42,4,0.00839214
51,5,42,5,0.02554611
51,5,42,6,0.04409182
51,5,42,7,0.08763369
51,5,42,8,0.09029683
51,5,42,9,0.11690606
51,5,42,10,0.17400494
51,5,42,11,0.32234377
51,5,42,12,0.1290054
51,5,42,13,0.00011148
51,5,42,14,0
51,5,42,15,0
51,5,42,16,0
51,5,52,1,0
51,5,52,2,0.00004859
51,5,52,3,0.00161217
51,5,52,4,0.00855627
51,5,52,5,0.02593276
51,5,52,6,0.04446411
51,5,52,7,0.08864097
51,5,52,8,0.09032997
51,5,52,9,0.11658335
51,5,52,10,0.17508902
51,5,52,11,0.3210862
51,5,52,12,0.127545
51,5,52,13,0.0001116
51,5,52,14,0
51,5,52,15,0
51,5,52,16,0
51,5,62,1,0
51,5,62,2,0.00005142
51,5,62,3,0.00184004
51,5,62,4,0.0095421
51,5,62,5,0.02733089
51,5,62,6,0.04786878
51,5,62,7,0.08738133
51,5,62,8,0.09066989
51,5,62,9,0.11718448
51,5,62,10,0.18128803
51,5,62,11,0.31985071
51,5,62,12,0.11699234
51,5,62,13,0
51,5,62,14,0
51,5,62,15,0
51,5,62,16,0
51,5,72,1,0
51,5,72,2,0.01438284
51,5,72,3,0.05971545
51,5,72,4,0.08726687
51,5,72,5,0.1092432
51,5,72,6,0.12323983
51,5,72,7,0.14666583
51,5,72,8,0.12678191
51,5,72,9,0.10717769
51,5,72,10,0.10361704
51,5,72,11,0.06455934
51,5,72,12,0.02634397
51,5,72,13,0.031006
51,5,72,14,0
51,5,72,15,0
51,5,72,16,0
51,5,82,1,0.08480976
51,5,82,2,0.06574593
51,5,82,3,0.07832607
51,5,82,4,0.09869179
51,5,82,5,0.11549892
51,5,82,6,0.13280302
51,5,82,7,0.11932086
51,5,82,8,0.07393707
51,5,82,9,0.07938896
51,5,82,10,0.0812963
51,5,82,11,0.0336957
51,5,82,12,0.03094438
51,5,82,13,0.00554132
51,5,82,14,0
51,5,82,15,0
51,5,82,16,0
51,5,92,1,0.04936911
51,5,92,2,0.03765867
51,5,92,3,0.07853594
51,5,92,4,0.08874527
51,5,92,5,0.10921815
51,5,92,6,0.12795815
51,5,92,7,0.1482718
51,5,92,8,0.0942492
51,5,92,9,0.08460151
51,5,92,10,0.09292217
51,5,92,11,0.04073736
51,5,92,12,0.03622527
51,5,92,13,0.01150727
51,5,92,14,0
51,5,92,15,0
51,5,92,16,0
51,5,102,1,0.06301669
51,5,102,2,0.00266107
51,5,102,3,0.00682155
51,5,102,4,0.02105836
51,5,102,5,0.030435
51,5,102,6,0.05643167
51,5,102,7,0.07680479
