MZ_ID,TAZ_ID,STATE,STATEFP10,COUNTY,COUNTYFP10,GEOID10_tract,TRACTCE10,GEOID10_block,BLOCKCE10,PUMA2000,PUMACE2010,AFFGEOID10,GEOID10_PUMA10,Region
2510121001029,251,TN,47,Hamilton,65,47065012100,12100,470650000000000,1029,1800,2002,7950000US4702002,4702002,1
8450113252012,845,TN,47,Hamilton,65,47065011325,11325,470650000000000,2012,1900,2003,7950000US4702003,4702003,1
5540113253004,554,TN,47,Hamilton,65,47065011325,11325,470650000000000,3004,1900,2003,7950000US4702003,4702003,1
5550113233003,555,TN,47,Hamilton,65,47065011323,11323,470650000000000,3003,1900,2002,7950000US4702002,4702002,1
8600113111009,860,TN,47,Hamilton,65,47065011311,11311,470650000000000,1009,1900,2002,7950000US4702002,4702002,1
7470114433035,747,TN,47,Hamilton,65,47065011443,11443,470650000000000,3035,1900,2002,7950000US4702002,4702002,1
5580113241021,558,TN,47,Hamilton,65,47065011324,11324,470650000000000,1021,1900,2002,7950000US4702002,4702002,1
4910114434021,491,TN,47,Hamilton,65,47065011443,11443,470650000000000,4021,1800,2002,7950000US4702002,4702002,1
6110101031019,611,TN,47,Hamilton,65,47065010103,10103,470650000000000,1019,1900,2003,7950000US4702003,4702003,1
3460114131001,346,TN,47,Hamilton,65,47065011413,11413,470650000000000,1001,1900,2003,7950000US4702003,4702003,1
3700114133001,370,TN,47,Hamilton,65,47065011413,11413,470650000000000,3001,1900,2003,7950000US4702003,4702003,1
3710101042002,371,TN,47,Hamilton,65,47065010104,10104,470650000000000,2002,1900,2003,7950000US4702003,4702003,1
5650112011002,565,TN,47,Hamilton,65,47065011201,11201,470650000000000,1002,1900,2003,7950000US4702003,4702003,1
1140112044030,114,TN,47,Hamilton,65,47065011204,11204,470650000000000,4030,1900,2003,7950000US4702003,4702003,1
3400105016000,340,TN,47,Hamilton,65,47065010501,10501,470650000000000,6000,1800,2002,7950000US4702002,4702002,1
8830123001004,883,TN,47,Hamilton,65,47065012300,12300,470650000000000,1004,1800,2001,7950000US4702001,4702001,1
8800114111018,880,TN,47,Hamilton,65,47065011411,11411,470650000000000,1018,1800,2002,7950000US4702002,4702002,1
2420006003032,242,TN,47,Hamilton,65,47065000600,600,470650000000000,3032,1800,2002,7950000US4702002,4702002,1
3190025003017,319,TN,47,Hamilton,65,47065002500,2500,470650000000000,3017,1800,2001,7950000US4702001,4702001,1
2890004001051,289,TN,47,Hamilton,65,47065000400,400,470650000000000,1051,1800,2001,7950000US4702001,4702001,1
2860004001020,286,TN,47,Hamilton,65,47065000400,400,470650000000000,1020,1800,2001,7950000US4702001,4702001,1
2900124002015,290,TN,47,Hamilton,65,47065012400,12400,470650000000000,2015,1800,2001,7950000US4702001,4702001,1
2960124003043,296,TN,47,Hamilton,65,47065012400,12400,470650000000000,3043,1800,2001,7950000US4702001,4702001,1
2960124003037,296,TN,47,Hamilton,65,47065012400,12400,470650000000000,3037,1800,2001,7950000US4702001,4702001,1
2900124002013,290,TN,47,Hamilton,65,47065012400,12400,470650000000000,2013,1800,2001,7950000US4702001,4702001,1
4150025002012,415,TN,47,Hamilton,65,47065002500,2500,470650000000000,2012,1800,2001,7950000US4702001,4702001,1
3200025002005,320,TN,47,Hamilton,65,47065002500,2500,470650000000000,2005,1800,2001,7950000US4702001,4702001,1
7230011001005,723,TN,47,Hamilton,65,47065001100,1100,470650000000000,1005,1800,2001,7950000US4702001,4702001,1
2860004001025,286,TN,47,Hamilton,65,47065000400,400,470650000000000,1025,1800,2001,7950000US4702001,4702001,1
7230011001031,723,TN,47,Hamilton,65,47065001100,1100,470650000000000,1031,1800,2001,7950000US4702001,4702001,1
2860004001037,286,TN,47,Hamilton,65,47065000400,400,470650000000000,1037,1800,2001,7950000US4702001,4702001,1
7240011001001,724,TN,47,Hamilton,65,47065001100,1100,470650000000000,1001,1800,2001,7950000US4702001,4702001,1
7240011001047,724,TN,47,Hamilton,65,47065001100,1100,470650000000000,1047,1800,2001,7950000US4702001,4702001,1
7240011001034,724,TN,47,Hamilton,65,47065001100,1100,470650000000000,1034,1800,2001,7950000US4702001,4702001,1
7240011001039,724,TN,47,Hamilton,65,47065001100,1100,470650000000000,1039,1800,2001,7950000US4702001,4702001,1
5950103042007,595,TN,47,Hamilton,65,47065010304,10304,470650000000000,2007,1900,2003,7950000US4702003,4702003,1
5760103061023,576,TN,47,Hamilton,65,47065010306,10306,470650000000000,1023,1900,2003,7950000US4702003,4702003,1
5270104341031,527,TN,47,Hamilton,65,47065010434,10434,470650000000000,1031,1900,2003,7950000US4702003,4702003,1
3460103051023,346,TN,47,Hamilton,65,47065010305,10305,470650000000000,1023,1900,2003,7950000US4702003,4702003,1
5960103044008,596,TN,47,Hamilton,65,47065010304,10304,470650000000000,4008,1900,2003,7950000US4702003,4702003,1
5720103061060,572,TN,47,Hamilton,65,47065010306,10306,470650000000000,1060,1900,2003,7950000US4702003,4702003,1
5700103032021,570,TN,47,Hamilton,65,47065010303,10303,470650000000000,2021,1900,2003,7950000US4702003,4702003,1
5970103051024,597,TN,47,Hamilton,65,47065010305,10305,470650000000000,1024,1900,2003,7950000US4702003,4702003,1
5960103044002,596,TN,47,Hamilton,65,47065010304,10304,470650000000000,4002,1900,2003,7950000US4702003,4702003,1
4040121003021,404,TN,47,Hamilton,65,47065012100,12100,470650000000000,3021,1800,2002,7950000US4702002,4702002,1
2510121001026,251,TN,47,Hamilton,65,47065012100,12100,470650000000000,1026,1800,2002,7950000US4702002,4702002,1
2510121001039,251,TN,47,Hamilton,65,47065012100,12100,470650000000000,1039,1800,2002,7950000US4702002,4702002,1
4040121003013,404,TN,47,Hamilton,65,47065012100,12100,470650000000000,3013,1800,2002,7950000US4702002,4702002,1
3790121004116,379,TN,47,Hamilton,65,47065012100,12100,470650000000000,4116,1800,2002,7950000US4702002,4702002,1
3790121004074,379,TN,47,Hamilton,65,47065012100,12100,470650000000000,4074,1800,2002,7950000US4702002,4702002,1
2510121001042,251,TN,47,Hamilton,65,47065012100,12100,470650000000000,1042,1800,2002,7950000US4702002,4702002,1
3220013001059,322,TN,47,Hamilton,65,47065001300,1300,470650000000000,1059,1800,2001,7950000US4702001,4702001,1
3790121004001,379,TN,47,Hamilton,65,47065012100,12100,470650000000000,4001,1800,2002,7950000US4702002,4702002,1
3820108001004,382,TN,47,Hamilton,65,47065010800,10800,470650000000000,1004,1900,2002,7950000US4702002,4702002,1
1370112041020,137,TN,47,Hamilton,65,47065011204,11204,470650000000000,1020,1900,2003,7950000US4702003,4702003,1
3690114135003,369,TN,47,Hamilton,65,47065011413,11413,470650000000000,5003,1900,2003,7950000US4702003,4702003,1
1140112044026,114,TN,47,Hamilton,65,47065011204,11204,470650000000000,4026,1900,2003,7950000US4702003,4702003,1
3650101044018,365,TN,47,Hamilton,65,47065010104,10104,470650000000000,4018,1900,2003,7950000US4702003,4702003,1
6140101044011,614,TN,47,Hamilton,65,47065010104,10104,470650000000000,4011,1900,2003,7950000US4702003,4702003,1
3570101044007,357,TN,47,Hamilton,65,47065010104,10104,470650000000000,4007,1900,2003,7950000US4702003,4702003,1
3580101043010,358,TN,47,Hamilton,65,47065010104,10104,470650000000000,3010,1900,2003,7950000US4702003,4702003,1
3660101043032,366,TN,47,Hamilton,65,47065010104,10104,470650000000000,3032,1900,2003,7950000US4702003,4702003,1
3660101043044,366,TN,47,Hamilton,65,47065010104,10104,470650000000000,3044,1900,2003,7950000US4702003,4702003,1
8850123001011,885,TN,47,Hamilton,65,47065012300,12300,470650000000000,1011,1800,2001,7950000US4702001,4702001,1
9050019001019,905,TN,47,Hamilton,65,47065001900,1900,470650000000000,1019,1800,2001,7950000US4702001,4702001,1
8490016001033,849,TN,47,Hamilton,65,47065001600,1600,470650000000000,1033,1800,2001,7950000US4702001,4702001,1
3700114133030,370,TN,47,Hamilton,65,47065011413,11413,470650000000000,3030,1900,2003,7950000US4702003,4702003,1
7520004001043,752,TN,47,Hamilton,65,47065000400,400,470650000000000,1043,1800,2001,7950000US4702001,4702001,1
7260012002010,726,TN,47,Hamilton,65,47065001200,1200,470650000000000,2010,1800,2001,7950000US4702001,4702001,1
2410006003016,241,TN,47,Hamilton,65,47065000600,600,470650000000000,3016,1800,2002,7950000US4702002,4702002,1
2410006003023,241,TN,47,Hamilton,65,47065000600,600,470650000000000,3023,1800,2002,7950000US4702002,4702002,1
3110006002010,311,TN,47,Hamilton,65,47065000600,600,470650000000000,2010,1800,2002,7950000US4702002,4702002,1
5700103032012,570,TN,47,Hamilton,65,47065010303,10303,470650000000000,2012,1900,2003,7950000US4702003,4702003,1
5830103074027,583,TN,47,Hamilton,65,47065010307,10307,470650000000000,4027,1900,2003,7950000US4702003,4702003,1
3910106003009,391,TN,47,Hamilton,65,47065010600,10600,470650000000000,3009,1900,2002,7950000US4702002,4702002,1
5750103061017,575,TN,47,Hamilton,65,47065010306,10306,470650000000000,1017,1900,2003,7950000US4702003,4702003,1
5820103073040,582,TN,47,Hamilton,65,47065010307,10307,470650000000000,3040,1900,2003,7950000US4702003,4702003,1
5860103073011,586,TN,47,Hamilton,65,47065010307,10307,470650000000000,3011,1900,2003,7950000US4702003,4702003,1
3910106003003,391,TN,47,Hamilton,65,47065010600,10600,470650000000000,3003,1900,2002,7950000US4702002,4702002,1
7519802001097,751,TN,47,Hamilton,65,47065980200,980200,470660000000000,1097,1800,2002,7950000US4702002,4702002,1
7519802001109,751,TN,47,Hamilton,65,47065980200,980200,470660000000000,1109,1800,2002,7950000US4702002,4702002,1
7210012003017,721,TN,47,Hamilton,65,47065001200,1200,470650000000000,3017,1800,2001,7950000US4702001,4702001,1
4399802001028,439,TN,47,Hamilton,65,47065980200,980200,470660000000000,1028,1800,2002,7950000US4702002,4702002,1
4560117001019,456,TN,47,Hamilton,65,47065011700,11700,470650000000000,1019,1900,2001,7950000US4702001,4702001,1
7070116001014,707,TN,47,Hamilton,65,47065011600,11600,470650000000000,1014,1900,2001,7950000US4702001,4702001,1
4630033002019,463,TN,47,Hamilton,65,47065003300,3300,470650000000000,2019,1800,2001,7950000US4702001,4702001,1
4610029001024,461,TN,47,Hamilton,65,47065002900,2900,470650000000000,1024,1800,2001,7950000US4702001,4702001,1
4550028001029,455,TN,47,Hamilton,65,47065002800,2800,470650000000000,1029,1800,2001,7950000US4702001,4702001,1
4600030002021,460,TN,47,Hamilton,65,47065003000,3000,470650000000000,2021,1800,2001,7950000US4702001,4702001,1
4600030002024,460,TN,47,Hamilton,65,47065003000,3000,470650000000000,2024,1800,2001,7950000US4702001,4702001,1
4600030002020,460,TN,47,Hamilton,65,47065003000,3000,470650000000000,2020,1800,2001,7950000US4702001,4702001,1
7080116002017,708,TN,47,Hamilton,65,47065011600,11600,470650000000000,2017,1900,2001,7950000US4702001,4702001,1
4820116003002,482,TN,47,Hamilton,65,47065011600,11600,470650000000000,3002,1800,2001,7950000US4702001,4702001,1
4240118004014,424,TN,47,Hamilton,65,47065011800,11800,470650000000000,4014,1900,2001,7950000US4702001,4702001,1
180116005010,18,TN,47,Hamilton,65,47065011600,11600,470650000000000,5010,1900,2001,7950000US4702001,4702001,1
180116005012,18,TN,47,Hamilton,65,47065011600,11600,470650000000000,5012,1900,2001,7950000US4702001,4702001,1
4820116003005,482,TN,47,Hamilton,65,47065011600,11600,470650000000000,3005,1900,2001,7950000US4702001,4702001,1
5240104341024,524,TN,47,Hamilton,65,47065010434,10434,470650000000000,1024,1900,2003,7950000US4702003,4702003,1
5150110021015,515,TN,47,Hamilton,65,47065011002,11002,470650000000000,1015,1900,2003,7950000US4702003,4702003,1
5190110024024,519,TN,47,Hamilton,65,47065011002,11002,470650000000000,4024,1900,2003,7950000US4702003,4702003,1
5280110024021,528,TN,47,Hamilton,65,47065011002,11002,470650000000000,4021,1900,2003,7950000US4702003,4702003,1
5280110024004,528,TN,47,Hamilton,65,47065011002,11002,470650000000000,4004,1900,2003,7950000US4702003,4702003,1
3030018001018,303,TN,47,Hamilton,65,47065001800,1800,470650000000000,1018,1800,2001,7950000US4702001,4702001,1
3860107003004,386,TN,47,Hamilton,65,47065010700,10700,470650000000000,3004,1900,2002,7950000US4702002,4702002,1
3860105014006,386,TN,47,Hamilton,65,47065010501,10501,470650000000000,4006,1800,2002,7950000US4702002,4702002,1
3940105021016,394,TN,47,Hamilton,65,47065010502,10502,470650000000000,1016,1800,2002,7950000US4702002,4702002,1
6850110011031,685,TN,47,Hamilton,65,47065011001,11001,470650000000000,1031,1900,2003,7950000US4702003,4702003,1
6210102013008,621,TN,47,Hamilton,65,47065010201,10201,470650000000000,3008,1900,2003,7950000US4702003,4702003,1
4300033006014,430,TN,47,Hamilton,65,47065003300,3300,470650000000000,6014,1900,2001,7950000US4702001,4702001,1
8870114022000,887,TN,47,Hamilton,65,47065011402,11402,470650000000000,2000,1800,2002,7950000US4702002,4702002,1
4420114022009,442,TN,47,Hamilton,65,47065011402,11402,470650000000000,2009,1800,2002,7950000US4702002,4702002,1
4420114021033,442,TN,47,Hamilton,65,47065011402,11402,470650000000000,1033,1800,2002,7950000US4702002,4702002,1
4680114451008,468,TN,47,Hamilton,65,47065011445,11445,470650000000000,1008,1800,2001,7950000US4702001,4702001,1
4740114451011,474,TN,47,Hamilton,65,47065011445,11445,470650000000000,1011,1800,2001,7950000US4702001,4702001,1
3410114111060,341,TN,47,Hamilton,65,47065011411,11411,470650000000000,1060,1800,2002,7950000US4702002,4702002,1
4420114021023,442,TN,47,Hamilton,65,47065011402,11402,470650000000000,1023,1800,2002,7950000US4702002,4702002,1
4400114024017,440,TN,47,Hamilton,65,47065011402,11402,470650000000000,4017,1800,2002,7950000US4702002,4702002,1
4400114024011,440,TN,47,Hamilton,65,47065011402,11402,470650000000000,4011,1800,2002,7950000US4702002,4702002,1
4400114024004,440,TN,47,Hamilton,65,47065011402,11402,470650000000000,4004,1800,2002,7950000US4702002,4702002,1
8150114432026,815,TN,47,Hamilton,65,47065011443,11443,470650000000000,2026,1800,2002,7950000US4702002,4702002,1
8630113211002,863,TN,47,Hamilton,65,47065011321,11321,470650000000000,1002,1800,2001,7950000US4702001,4702001,1
8640113211002,864,TN,47,Hamilton,65,47065011321,11321,470650000000000,1002,1800,2001,7950000US4702001,4702001,1
4910114434028,491,TN,47,Hamilton,65,47065011443,11443,470650000000000,4028,1800,2002,7950000US4702002,4702002,1
8130114434000,813,TN,47,Hamilton,65,47065011443,11443,470650000000000,4000,1800,2002,7950000US4702002,4702002,1
4860114431010,486,TN,47,Hamilton,65,47065011443,11443,470650000000000,1010,1800,2002,7950000US4702002,4702002,1
4880114431000,488,TN,47,Hamilton,65,47065011443,11443,470650000000000,1000,1800,2002,7950000US4702002,4702002,1
5400114432016,540,TN,47,Hamilton,65,47065011443,11443,470650000000000,2016,1800,2002,7950000US4702002,4702002,1
8150114432031,815,TN,47,Hamilton,65,47065011443,11443,470650000000000,2031,1800,2002,7950000US4702002,4702002,1
3500101012024,350,TN,47,Hamilton,65,47065010101,10101,470650000000000,2024,1900,2003,7950000US4702003,4702003,1
6000112011015,600,TN,47,Hamilton,65,47065011201,11201,470650000000000,1015,1900,2003,7950000US4702003,4702003,1
3460114471020,346,TN,47,Hamilton,65,47065011447,11447,470650000000000,1020,1900,2003,7950000US4702003,4702003,1
8250113114001,825,TN,47,Hamilton,65,47065011311,11311,470650000000000,4001,1900,2002,7950000US4702002,4702002,1
7060112031017,706,TN,47,Hamilton,65,47065011203,11203,470650000000000,1017,1900,2003,7950000US4702003,4702003,1
3600101041021,360,TN,47,Hamilton,65,47065010104,10104,470650000000000,1021,1900,2003,7950000US4702003,4702003,1
3500101012041,350,TN,47,Hamilton,65,47065010101,10101,470650000000000,2041,1900,2003,7950000US4702003,4702003,1
2660124003066,266,TN,47,Hamilton,65,47065012400,12400,470650000000000,3066,1800,2001,7950000US4702001,4702001,1
2630124003048,263,TN,47,Hamilton,65,47065012400,12400,470650000000000,3048,1800,2001,7950000US4702001,4702001,1
2840122003005,284,TN,47,Hamilton,65,47065012200,12200,470650000000000,3005,1800,2001,7950000US4702001,4702001,1
3260004002021,326,TN,47,Hamilton,65,47065000400,400,470650000000000,2021,1800,2001,7950000US4702001,4702001,1
3260004002011,326,TN,47,Hamilton,65,47065000400,400,470650000000000,2011,1800,2001,7950000US4702001,4702001,1
3260004002020,326,TN,47,Hamilton,65,47065000400,400,470650000000000,2020,1800,2001,7950000US4702001,4702001,1
2840122003008,284,TN,47,Hamilton,65,47065012200,12200,470650000000000,3008,1800,2001,7950000US4702001,4702001,1
2840122003026,284,TN,47,Hamilton,65,47065012200,12200,470650000000000,3026,1800,2001,7950000US4702001,4702001,1
3260004002005,326,TN,47,Hamilton,65,47065000400,400,470650000000000,2005,1800,2001,7950000US4702001,4702001,1
7340012003006,734,TN,47,Hamilton,65,47065001200,1200,470650000000000,3006,1800,2001,7950000US4702001,4702001,1
2490016001022,249,TN,47,Hamilton,65,47065001600,1600,470650000000000,1022,1800,2001,7950000US4702001,4702001,1
3440123002027,344,TN,47,Hamilton,65,47065012300,12300,470650000000000,2027,1800,2001,7950000US4702001,4702001,1
3250004002049,325,TN,47,Hamilton,65,47065000400,400,470650000000000,2049,1800,2001,7950000US4702001,4702001,1
3250004002053,325,TN,47,Hamilton,65,47065000400,400,470650000000000,2053,1800,2001,7950000US4702001,4702001,1
7240012002003,724,TN,47,Hamilton,65,47065001200,1200,470650000000000,2003,1800,2001,7950000US4702001,4702001,1
3250004002027,325,TN,47,Hamilton,65,47065000400,400,470650000000000,2027,1800,2001,7950000US4702001,4702001,1
3110006002013,311,TN,47,Hamilton,65,47065000600,600,470650000000000,2013,1800,2002,7950000US4702002,4702002,1
7210012003016,721,TN,47,Hamilton,65,47065001200,1200,470650000000000,3016,1800,2001,7950000US4702001,4702001,1
7310012003016,731,TN,47,Hamilton,65,47065001200,1200,470650000000000,3016,1800,2001,7950000US4702001,4702001,1
2490016001053,249,TN,47,Hamilton,65,47065001600,1600,470650000000000,1053,1800,2001,7950000US4702001,4702001,1
2490016001056,249,TN,47,Hamilton,65,47065001600,1600,470650000000000,1056,1800,2001,7950000US4702001,4702001,1
5920103031009,592,TN,47,Hamilton,65,47065010303,10303,470650000000000,1009,1900,2003,7950000US4702003,4702003,1
5920103062054,592,TN,47,Hamilton,65,47065010306,10306,470650000000000,2054,1900,2003,7950000US4702003,4702003,1
5780103072005,578,TN,47,Hamilton,65,47065010307,10307,470650000000000,2005,1900,2003,7950000US4702003,4702003,1
5870103062039,587,TN,47,Hamilton,65,47065010306,10306,470650000000000,2039,1900,2003,7950000US4702003,4702003,1
5970103051025,597,TN,47,Hamilton,65,47065010305,10305,470650000000000,1025,1900,2003,7950000US4702003,4702003,1
5960103044003,596,TN,47,Hamilton,65,47065010304,10304,470650000000000,4003,1900,2003,7950000US4702003,4702003,1
6160103051039,616,TN,47,Hamilton,65,47065010305,10305,470650000000000,1039,1900,2003,7950000US4702003,4702003,1
6220102012017,622,TN,47,Hamilton,65,47065010201,10201,470650000000000,2017,1900,2003,7950000US4702003,4702003,1
3810109034019,381,TN,47,Hamilton,65,47065010903,10903,470650000000000,4019,1900,2002,7950000US4702002,4702002,1
3150026003005,315,TN,47,Hamilton,65,47065002600,2600,470650000000000,3005,1800,2001,7950000US4702001,4702001,1
3820108002008,382,TN,47,Hamilton,65,47065010800,10800,470650000000000,2008,1900,2002,7950000US4702002,4702002,1
3820107001010,382,TN,47,Hamilton,65,47065010700,10700,470650000000000,1010,1900,2002,7950000US4702002,4702002,1
3820108001001,382,TN,47,Hamilton,65,47065010800,10800,470650000000000,1001,1900,2002,7950000US4702002,4702002,1
3820108002020,382,TN,47,Hamilton,65,47065010800,10800,470650000000000,2020,1900,2002,7950000US4702002,4702002,1
3090008001032,309,TN,47,Hamilton,65,47065000800,800,470650000000000,1032,1800,2002,7950000US4702002,4702002,1
3090008001011,309,TN,47,Hamilton,65,47065000800,800,470650000000000,1011,1800,2002,7950000US4702002,4702002,1
3860107002020,386,TN,47,Hamilton,65,47065010700,10700,470650000000000,2020,1900,2002,7950000US4702002,4702002,1
3240013001013,324,TN,47,Hamilton,65,47065001300,1300,470650000000000,1013,1800,2001,7950000US4702001,4702001,1
3270013001034,327,TN,47,Hamilton,65,47065001300,1300,470650000000000,1034,1800,2001,7950000US4702001,4702001,1
3270013002021,327,TN,47,Hamilton,65,47065001300,1300,470650000000000,2021,1800,2001,7950000US4702001,4702001,1
3270013002019,327,TN,47,Hamilton,65,47065001300,1300,470650000000000,2019,1800,2001,7950000US4702001,4702001,1
3280013002027,328,TN,47,Hamilton,65,47065001300,1300,470650000000000,2027,1800,2001,7950000US4702001,4702001,1
8340019003044,834,TN,47,Hamilton,65,47065001900,1900,470650000000000,3044,1800,2001,7950000US4702001,4702001,1
4120024003036,412,TN,47,Hamilton,65,47065002400,2400,470650000000000,3036,1800,2001,7950000US4702001,4702001,1
3090008001005,309,TN,47,Hamilton,65,47065000800,800,470650000000000,1005,1800,2002,7950000US4702002,4702002,1
3090008001010,309,TN,47,Hamilton,65,47065000800,800,470650000000000,1010,1800,2002,7950000US4702002,4702002,1
3090008001015,309,TN,47,Hamilton,65,47065000800,800,470650000000000,1015,1800,2002,7950000US4702002,4702002,1
3590101043047,359,TN,47,Hamilton,65,47065010104,10104,470650000000000,3047,1900,2003,7950000US4702003,4702003,1
1170112043031,117,TN,47,Hamilton,65,47065011204,11204,470650000000000,3031,1900,2003,7950000US4702003,4702003,1
1170112043048,117,TN,47,Hamilton,65,47065011204,11204,470650000000000,3048,1900,2003,7950000US4702003,4702003,1
1140112043055,114,TN,47,Hamilton,65,47065011204,11204,470650000000000,3055,1900,2003,7950000US4702003,4702003,1
3640114134033,364,TN,47,Hamilton,65,47065011413,11413,470650000000000,4033,1900,2003,7950000US4702003,4702003,1
8520112015081,852,TN,47,Hamilton,65,47065011201,11201,470650000000000,5081,1900,2003,7950000US4702003,4702003,1
1210112042000,121,TN,47,Hamilton,65,47065011204,11204,470650000000000,2000,1900,2003,7950000US4702003,4702003,1
1190112032015,119,TN,47,Hamilton,65,47065011203,11203,470650000000000,2015,1900,2003,7950000US4702003,4702003,1
1190112032039,119,TN,47,Hamilton,65,47065011203,11203,470650000000000,2039,1900,2003,7950000US4702003,4702003,1
1190112042018,119,TN,47,Hamilton,65,47065011204,11204,470650000000000,2018,1900,2003,7950000US4702003,4702003,1
3110006002025,311,TN,47,Hamilton,65,47065000600,600,470650000000000,2025,1800,2002,7950000US4702002,4702002,1
3700114133004,370,TN,47,Hamilton,65,47065011413,11413,470650000000000,3004,1900,2003,7950000US4702003,4702003,1
2390031001042,239,TN,47,Hamilton,65,47065003100,3100,470650000000000,1042,1800,2001,7950000US4702001,4702001,1
2430124001001,243,TN,47,Hamilton,65,47065012400,12400,470650000000000,1001,1800,2001,7950000US4702001,4702001,1
2780124001015,278,TN,47,Hamilton,65,47065012400,12400,470650000000000,1015,1800,2001,7950000US4702001,4702001,1
2390031001055,239,TN,47,Hamilton,65,47065003100,3100,470650000000000,1055,1800,2001,7950000US4702001,4702001,1
2370031001067,237,TN,47,Hamilton,65,47065003100,3100,470650000000000,1067,1800,2001,7950000US4702001,4702001,1
2740124003017,274,TN,47,Hamilton,65,47065012400,12400,470650000000000,3017,1800,2001,7950000US4702001,4702001,1
2330124001012,233,TN,47,Hamilton,65,47065012400,12400,470650000000000,1012,1800,2001,7950000US4702001,4702001,1
2430124001003,243,TN,47,Hamilton,65,47065012400,12400,470650000000000,1003,1800,2001,7950000US4702001,4702001,1
2330124001011,233,TN,47,Hamilton,65,47065012400,12400,470650000000000,1011,1800,2001,7950000US4702001,4702001,1
2770124001020,277,TN,47,Hamilton,65,47065012400,12400,470650000000000,1020,1800,2001,7950000US4702001,4702001,1
2560020001031,256,TN,47,Hamilton,65,47065002000,2000,470650000000000,1031,1800,2001,7950000US4702001,4702001,1
2550020001043,255,TN,47,Hamilton,65,47065002000,2000,470650000000000,1043,1800,2001,7950000US4702001,4702001,1
2690031001114,269,TN,47,Hamilton,65,47065003100,3100,470650000000000,1114,1800,2001,7950000US4702001,4702001,1
4470114111048,447,TN,47,Hamilton,65,47065011411,11411,470650000000000,1048,1800,2002,7950000US4702002,4702002,1
2680020001026,268,TN,47,Hamilton,65,47065002000,2000,470650000000000,1026,1800,2001,7950000US4702001,4702001,1
6350110011027,635,TN,47,Hamilton,65,47065011001,11001,470650000000000,1027,1900,2003,7950000US4702003,4702003,1
6320110011006,632,TN,47,Hamilton,65,47065011001,11001,470650000000000,1006,1900,2003,7950000US4702003,4702003,1
6320110011005,632,TN,47,Hamilton,65,47065011001,11001,470650000000000,1005,1900,2003,7950000US4702003,4702003,1
6340102022000,634,TN,47,Hamilton,65,47065010202,10202,470650000000000,2000,1900,2003,7950000US4702003,4702003,1
6340102022002,634,TN,47,Hamilton,65,47065010202,10202,470650000000000,2002,1900,2003,7950000US4702003,4702003,1
6290102022042,629,TN,47,Hamilton,65,47065010202,10202,470650000000000,2042,1900,2003,7950000US4702003,4702003,1
6240102023020,624,TN,47,Hamilton,65,47065010202,10202,470650000000000,3020,1900,2003,7950000US4702003,4702003,1
6280102021027,628,TN,47,Hamilton,65,47065010202,10202,470650000000000,1027,1900,2003,7950000US4702003,4702003,1
6290102022040,629,TN,47,Hamilton,65,47065010202,10202,470650000000000,2040,1900,2003,7950000US4702003,4702003,1
8650114452056,865,TN,47,Hamilton,65,47065011445,11445,470650000000000,2056,1800,2001,7950000US4702001,4702001,1
8920114441009,892,TN,47,Hamilton,65,47065011444,11444,470650000000000,1009,1800,2002,7950000US4702002,4702002,1
4740114451017,474,TN,47,Hamilton,65,47065011445,11445,470650000000000,1017,1800,2001,7950000US4702001,4702001,1
4460114441013,446,TN,47,Hamilton,65,47065011444,11444,470650000000000,1013,1800,2002,7950000US4702002,4702002,1
8980123004004,898,TN,47,Hamilton,65,47065012300,12300,470650000000000,4004,1800,2001,7950000US4702001,4702001,1
8170114473027,817,TN,47,Hamilton,65,47065011447,11447,470650000000000,3027,1900,2003,7950000US4702003,4702003,1
2400109011051,240,TN,47,Hamilton,65,47065010901,10901,470650000000000,1051,1800,2002,7950000US4702002,4702002,1
1660023001079,166,TN,47,Hamilton,65,47065002300,2300,470650000000000,1079,1800,2001,7950000US4702001,4702001,1
4820116003012,482,TN,47,Hamilton,65,47065011600,11600,470650000000000,3012,1900,2001,7950000US4702001,4702001,1
7080116002019,708,TN,47,Hamilton,65,47065011600,11600,470650000000000,2019,1900,2001,7950000US4702001,4702001,1
180116005000,18,TN,47,Hamilton,65,47065011600,11600,470650000000000,5000,1900,2001,7950000US4702001,4702001,1
170116004007,17,TN,47,Hamilton,65,47065011600,11600,470650000000000,4007,1900,2001,7950000US4702001,4702001,1
170116004020,17,TN,47,Hamilton,65,47065011600,11600,470650000000000,4020,1900,2001,7950000US4702001,4702001,1
170116004025,17,TN,47,Hamilton,65,47065011600,11600,470650000000000,4025,1900,2001,7950000US4702001,4702001,1
170116004017,17,TN,47,Hamilton,65,47065011600,11600,470650000000000,4017,1900,2001,7950000US4702001,4702001,1
4270117003017,427,TN,47,Hamilton,65,47065011700,11700,470650000000000,3017,1900,2001,7950000US4702001,4702001,1
70116006008,7,TN,47,Hamilton,65,47065011600,11600,470650000000000,6008,1900,2001,7950000US4702001,4702001,1
6940034001023,694,TN,47,Hamilton,65,47065003400,3400,470650000000000,1023,1800,2001,7950000US4702001,4702001,1
4250117004005,425,TN,47,Hamilton,65,47065011700,11700,470650000000000,4005,1900,2001,7950000US4702001,4702001,1
4560117001016,456,TN,47,Hamilton,65,47065011700,11700,470650000000000,1016,1900,2001,7950000US4702001,4702001,1
