PARCELID	DELTSPUW	SHADPEMP	DELTSPUS	SHADPK12	DELTSPUU	SHADPUNI
4426	0.323377	0.726591	-6.802395	0.000000	-5.298317	-296.331993
4427	0.323377	0.726591	-6.802395	0.000000	-5.298317	-296.331993
4428	-0.192868	0.820826	-8.160518	0.000000	-4.605170	-270.580887
4429	0.073865	-3.036020	-6.396930	0.000000	0.000000	-54.422711
4430	0.305951	1.927923	-5.703782	0.000000	-4.605170	-62.939905
4431	0.186958	-0.475124	-8.039157	0.000000	-5.703782	-338.471066
4432	1.103249	-26.258549	-8.039157	0.000000	-5.703782	-338.471066
4433	1.103249	-26.258549	-8.039157	0.000000	-5.703782	-338.471066
4434	-0.470293	3.126516	-7.090077	0.000000	-4.605170	-261.472640
4435	0.272335	0.807057	-7.090077	0.000000	-4.605170	-261.472640
4436	0.990156	1.483684	-4.605170	0.000000	0.000000	-54.536042
4437	0.305475	2.686361	-9.190138	0.000000	0.000000	-286.506809
4438	0.181800	0.719217	-7.090077	0.000000	0.000000	-61.800473
4439	-0.172852	0.353028	-7.549609	0.000000	-5.298317	-264.535684
4440	-0.966083	-104.005681	-7.549609	0.000000	-5.298317	-264.535684
4441	-4.605170	-50.656870	-6.684612	0.000000	0.000000	-254.131421
4442	-0.966083	-104.005681	-7.549609	0.000000	-5.298317	-264.535684
4443	0.101357	1.608962	-5.991465	0.000000	0.000000	-56.997231
4444	0.416262	3.663477	-6.802395	0.000000	0.000000	-73.860363
4445	-1.257714	-0.135144	-6.684612	0.000000	-4.605170	-260.913614
4446	-0.378553	-23.454894	-8.268732	0.000000	-4.605170	-262.020423
4447	-1.095282	-61.708408	-7.313220	0.000000	-5.298317	-261.807913
4448	-1.095282	-61.708408	-7.313220	0.000000	-5.298317	-261.807913
4449	0.004440	-14.840861	-6.907755	0.000000	-5.298317	-296.656910
4450	-0.378553	-23.454894	-8.268732	0.000000	-4.605170	-262.020423
4451	5.466650	9.565504	-6.396930	0.000000	0.000000	-247.616705
4452	-1.558068	-76.616125	-7.090077	0.000000	-4.605170	-264.233396
4453	-1.558068	-76.616125	-7.090077	0.000000	-4.605170	-264.233396
4454	0.178234	-0.264771	-6.684612	0.000000	-5.703782	-293.426986
4455	-6.396930	-273.697790	0.000000	0.000000	-5.298317	-255.623074
4456	-1.558068	-76.616125	-7.090077	0.000000	-4.605170	-264.233396
4457	0.214451	-1.040087	-7.003065	0.000000	-4.605170	-299.839489
4458	-1.783043	-44.690868	-5.703782	0.000000	-4.605170	-61.982792
4459	-0.742456	0.721924	-8.779557	0.000000	0.000000	-71.728681
4460	-1.284053	-54.157421	-7.170120	0.000000	-4.605170	-266.484210
4461	-1.284053	-54.157421	-7.170120	0.000000	-4.605170	-266.484210
4462	-1.284053	-54.157421	-7.170120	0.000000	-4.605170	-266.484210
4463	-1.284053	-54.157421	-7.170120	0.000000	-4.605170	-266.484210
4464	0.214489	-1.506466	-7.649693	0.000000	0.000000	-69.802384
4465	0.214489	-1.506466	-7.649693	0.000000	0.000000	-69.802384
4466	0.214489	-1.506466	-7.649693	0.000000	0.000000	-69.802384
4467	-0.262794	0.303930	-9.752665	0.000000	0.000000	-67.618095
4468	0.069150	2.607799	-9.553930	0.000000	-4.605170	-95.951191
4469	-0.113732	-1.678034	-7.824046	0.000000	0.000000	-67.463434
4470	0.101238	1.719822	-7.244228	0.000000	0.000000	-59.587497
4471	-1.559901	-82.754839	-6.684612	0.000000	0.000000	-62.514238
4472	-2.253523	-87.815643	-9.553930	0.000000	-4.605170	-95.951191
4473	-1.223903	-38.175743	-6.214608	0.000000	0.000000	-259.828691
4474	-0.952096	-40.201959	-9.159047	0.000000	0.000000	-70.333415
4475	-1.166506	-43.888777	-9.159047	0.000000	0.000000	-70.333415
4476	-7.438384	-366.916948	-6.684612	0.000000	-4.605170	-71.599178
4477	0.278310	0.895386	-6.907755	0.000000	-5.703782	-66.754663
4478	0.229120	0.888765	-7.495542	0.000000	0.000000	-68.884140
4479	-0.119187	-1.602935	-7.495542	0.000000	0.000000	-68.884140
4480	0.029334	-18.785393	-6.684612	0.000000	0.000000	-62.514238
4481	-1.059183	-45.898666	-6.684612	0.000000	-5.298317	-295.685154
4482	-5.703782	-251.410945	-4.605170	0.000000	0.000000	-61.407430
4483	-5.703782	-240.309882	-5.298317	0.000000	0.000000	-56.684475
4484	0.000000	2.912566	0.000000	0.000000	0.000000	-53.336521
4485	-6.396930	-365.229240	-6.214608	0.000000	-4.605170	-67.476082
4486	0.045410	3.343933	-5.298317	0.000000	0.000000	-259.181279
4487	-1.371656	-116.661120	-6.802395	0.000000	0.000000	-228.315387
4488	-0.993485	-51.071589	-7.313220	0.000000	-6.551080	-122.392849
4489	0.195543	1.067353	-7.377759	0.000000	0.000000	-157.633573
4490	0.585514	0.059915	-8.455318	0.000000	-4.605170	-267.693040
4491	-0.225416	-0.243518	-8.455318	0.000000	-4.605170	-267.693040
4492	6.471618	5.328688	-7.244228	0.000000	-4.605170	-74.196906
4493	0.263407	-2.252489	-8.294050	0.000000	0.000000	-77.391695
4494	-1.148904	-56.937012	-9.314700	0.000000	0.000000	-262.617872
4495	-1.148904	-56.937012	-9.314700	0.000000	0.000000	-262.617872
4496	-0.619758	-0.746875	-8.216088	0.000000	-5.298317	-292.346720
4497	-0.619758	-0.746875	-8.216088	0.000000	-5.298317	-292.346720
4498	-0.619758	-0.746875	-8.216088	0.000000	-5.298317	-292.346720
4499	-0.619758	-0.746875	-8.216088	0.000000	-5.298317	-292.346720
4500	-0.739415	-30.360175	-7.972466	0.000000	-5.703782	-294.515775
4501	-0.287430	0.882987	-7.972466	0.000000	-5.703782	-294.515775
4502	-0.739415	-30.360175	-7.972466	0.000000	-5.703782	-294.515775
4503	0.628861	1.041171	-8.006368	0.000000	0.000000	-301.390330
4504	-0.619758	-0.746875	-8.216088	0.000000	-5.298317	-292.346720
4505	-0.528592	-55.977096	-8.006368	0.000000	0.000000	-301.390330
4506	-0.528592	-55.977096	-8.006368	0.000000	0.000000	-301.390330
4507	-0.095620	1.159179	-9.314700	0.000000	0.704232	1.951657
4508	0.263407	-2.252489	-8.294050	0.000000	0.000000	-77.391695
4509	0.263407	-2.252489	-8.294050	0.000000	0.000000	-77.391695
4510	-5.298317	-228.279748	-7.244228	0.000000	-4.605170	-74.196906
4511	-5.298317	-241.333665	-7.244228	0.000000	-4.605170	-74.196906
4512	0.591853	-0.527916	-6.802395	0.000000	-4.605170	-284.224426
4513	-1.285352	-65.034668	-7.740664	0.000000	0.000000	-71.216607
4514	-0.593808	4.893732	-6.802395	0.000000	-4.605170	-239.022552
4515	-0.459455	-0.143591	-4.605170	0.000000	-4.605170	-246.741239
4516	-0.459455	-0.143591	-4.605170	0.000000	-4.605170	-246.741239
4517	0.456014	0.048239	-6.396930	0.000000	0.000000	-53.295700
4518	-0.342493	1.252612	-5.298317	0.000000	0.000000	-67.370721
4519	-0.920217	-39.896672	-6.551080	0.000000	-4.605170	-262.761944
4520	0.178395	-37.575555	-4.605170	0.000000	0.000000	-60.280645
4521	-0.151472	-3.027735	-7.824046	0.000000	-4.605170	-290.094687
4522	-0.269736	-0.903054	-7.824046	0.000000	-4.605170	-290.094687
4523	0.000000	2.912566	0.000000	0.000000	0.000000	-53.336521
4524	0.000000	0.000000	-8.699515	0.000000	0.000000	-63.924004
4525	-6.214608	-356.038648	-4.605170	0.000000	0.000000	-62.850710
4526	-5.298317	-227.827631	0.000000	0.000000	0.000000	-58.622417
4527	-4.605170	-255.752767	0.000000	0.000000	0.000000	-61.233076
4528	-0.560725	-48.804548	-4.605170	0.000000	0.000000	-253.092895
4529	-4.605170	-255.752767	0.000000	0.000000	0.000000	-61.233076
4530	0.394786	-1.023388	-5.298317	0.000000	-4.605170	-64.390740
4531	0.132422	-1.713646	-7.090077	0.000000	-5.298317	-71.716798
4532	0.394786	-1.023388	-5.298317	0.000000	-4.605170	-64.390740
4533	0.132422	-1.713646	-7.090077	0.000000	-5.298317	-71.716798
4534	0.132422	-1.713646	-7.090077	0.000000	-5.298317	-71.716798
4535	0.132422	-1.713646	-7.090077	0.000000	-5.298317	-71.716798
4536	0.132422	-1.713646	-7.090077	0.000000	-5.298317	-71.716798
4537	-1.091354	-42.861340	-6.551080	0.000000	-5.298317	-72.013260
4538	-1.086819	1.132656	-7.549609	0.000000	-4.605170	-74.993243
4539	0.000000	-46.051700	-5.703782	0.000000	0.000000	-62.740482
4540	0.000000	0.000000	-5.703782	0.000000	0.000000	-90.321160
4541	-0.308996	-0.812574	-5.703782	0.000000	-4.605170	-62.939905
4542	-0.668073	1.496921	-6.684612	0.000000	-4.605170	-65.813402
4543	1.104351	7.507262	-6.396930	0.000000	-5.298317	-203.452080
4544	0.000000	0.000000	0.000000	0.000000	0.000000	-4.605170
4545	0.102275	1.888627	-8.039157	0.000000	-5.703782	-338.471066
4546	0.000000	0.000000	-5.298317	0.000000	-5.298317	-47.684853
4547	-0.270713	-0.088110	-5.991465	0.000000	0.000000	-53.154199
4548	0.000000	0.000000	0.000000	0.000000	0.000000	-4.605170
4549	0.807357	0.749707	-7.438384	0.000000	-4.605170	-262.179420
4550	0.299020	3.020617	-6.907755	0.000000	0.000000	-257.463627
4551	-0.089991	-0.148302	-8.216088	0.000000	0.000000	-259.019889
4552	0.807357	0.749707	-7.438384	0.000000	-4.605170	-262.179420
4553	0.807357	0.749707	-7.438384	0.000000	-4.605170	-262.179420
4554	-0.089991	-0.148302	-8.216088	0.000000	0.000000	-259.019889
4555	-0.086437	2.708665	-6.907755	0.000000	0.000000	-257.463627
4556	-0.201931	0.320929	-6.684612	0.000000	0.000000	-106.859110
4557	-0.593173	0.395796	-6.684612	0.000000	-4.605170	-290.239364
4558	-0.089991	-0.148302	-8.216088	0.000000	0.000000	-259.019889
4559	-0.198205	0.241751	-7.740664	0.000000	-4.605170	-311.502213
4560	-0.198205	0.241751	-7.740664	0.000000	-4.605170	-311.502213
4561	-0.198205	0.241751	-7.740664	0.000000	-4.605170	-311.502213
4562	-1.941868	-99.383518	-5.703782	0.000000	-5.298317	-289.117278
4563	-0.765480	0.200666	-7.313220	0.000000	0.000000	-260.724323
4564	0.563543	1.156853	-7.824046	0.000000	-5.298317	-292.756969
4565	-1.040258	-57.378290	-7.313220	0.000000	0.000000	-260.724323
4566	-1.429839	-70.055160	-7.170120	0.000000	-4.605170	-263.838084
4567	-1.003276	-47.596196	-6.551080	0.000000	-5.991465	-326.296580
4568	0.115423	1.492999	-6.551080	0.000000	-5.991465	-326.296580
4569	-0.895297	-44.005475	-6.551080	0.000000	0.000000	-68.088435
4570	-1.329782	-76.278888	-7.937375	0.000000	-5.703782	-316.532225
4571	-1.329782	-76.278888	-7.937375	0.000000	-5.703782	-316.532225
4572	0.105303	0.349916	-7.937375	0.000000	-5.703782	-316.532225
4573	0.167469	2.642626	-7.170120	0.000000	0.000000	-78.595967
4574	0.720339	1.262130	-6.551080	0.000000	-5.298317	-298.070848
4575	-0.192868	0.197413	-5.991465	0.000000	-4.605170	-269.215046
4576	-0.192868	0.820826	-8.160518	0.000000	-4.605170	-270.580887
4577	0.720339	1.262130	-6.551080	0.000000	-5.298317	-298.070848
4578	0.000000	2.912566	0.000000	0.000000	0.000000	-53.336521
4579	0.000000	-25.221388	-6.684612	0.000000	-5.298317	-73.975641
4580	-0.668073	1.496921	-6.684612	0.000000	-4.605170	-65.813402
4581	0.374836	1.656916	-7.003065	0.000000	-4.605170	-294.698994
4582	0.454656	-0.555053	-6.684612	0.000000	0.000000	-286.652991
4583	0.374836	1.656916	-7.003065	0.000000	-4.605170	-294.698994
4584	0.374836	1.656916	-7.003065	0.000000	-4.605170	-294.698994
4585	-0.281944	-101.146247	-5.703782	0.000000	-4.605170	-261.375649
4586	-5.703782	-296.257046	-5.991465	0.000000	-4.605170	-77.310577
4587	-0.281944	2.836010	-7.313220	0.000000	-4.605170	-261.417715
4588	-0.281944	-2.112368	-7.313220	0.000000	-4.605170	-261.417715
4589	-0.281944	-101.146247	-5.703782	0.000000	-4.605170	-261.375649
4590	-0.281944	-2.112368	-7.313220	0.000000	-4.605170	-261.417715
4591	0.202151	1.298136	-6.684612	0.000000	0.000000	-72.461401
4592	-4.605170	-280.117654	-5.298317	0.000000	0.000000	-258.901793
4593	-0.119420	1.356588	-6.802395	0.000000	-4.605170	-63.507488
4594	0.448072	0.571996	-6.551080	0.000000	-4.605170	-64.338621
4595	-0.378553	-23.454894	-8.268732	0.000000	-4.605170	-262.020423
4596	2.007166	0.604437	-6.551080	0.000000	-4.605170	-61.315963
4597	-0.236849	-31.892283	-6.684612	0.000000	-5.991465	-291.286332
4598	-0.236849	-48.483759	-6.684612	0.000000	-5.991465	-291.286332
4599	0.359720	2.876349	-7.495542	0.000000	-6.551080	-293.122428
4600	-0.220099	-4.791726	-7.495542	0.000000	-6.551080	-293.122428
4601	-0.220099	-14.805859	-7.244228	0.000000	-5.991465	-324.940887
4602	-0.378553	-23.454894	-8.268732	0.000000	-4.605170	-262.020423
4603	-0.378553	-23.454894	-8.268732	0.000000	-4.605170	-262.020423
4604	-0.378553	-23.454894	-8.268732	0.000000	-4.605170	-262.020423
4605	0.030582	-0.308364	0.000000	0.000000	-4.605170	-57.418441
4606	-0.986115	-2.166308	-6.684612	0.000000	-5.298317	-258.764991
4607	0.000000	-46.051700	-6.214608	0.000000	0.000000	-231.498613
4608	6.123179	5.688596	-6.214608	0.000000	-4.605170	-289.366738
4609	-1.798792	-90.756378	-6.551080	0.000000	-4.605170	-291.180970
4610	-0.411449	-77.102034	-5.991465	0.000000	0.000000	-61.435830
4611	0.027212	2.614684	-5.703782	0.000000	-4.605170	-58.777163
4612	-6.802395	-384.293988	-4.605170	0.000000	-4.605170	-290.900208
4613	0.386009	-2.255006	-8.160518	0.000000	0.000000	-65.411728
4614	-0.000408	0.650918	-8.160518	0.000000	0.000000	-65.411728
4615	0.385535	-6.065071	-5.991465	0.000000	0.000000	-66.018891
4616	-0.138062	0.106320	-9.082507	0.000000	0.710817	0.194356
4617	0.030702	-0.145839	-9.323669	0.000000	-0.295460	1.882677
4618	0.008467	0.125149	-8.895630	0.000000	-4.605170	-261.935265
4619	-1.307882	-57.364621	-7.313220	0.000000	-6.214608	-314.855864
4620	-1.307882	-57.364621	-7.313220	0.000000	-6.214608	-314.855864
4621	0.196195	-0.738062	-7.313220	0.000000	-6.214608	-314.855864
4622	-1.460292	-41.324705	-7.313220	0.000000	0.000000	-67.596607
4623	0.097853	-0.034440	-7.313220	0.000000	0.000000	-67.596607
4624	-1.307882	-57.364621	-7.313220	0.000000	-6.214608	-314.855864
4625	-1.460292	-41.324705	-7.313220	0.000000	0.000000	-67.596607
4626	-1.460292	-41.324705	-7.313220	0.000000	0.000000	-67.596607
4627	-1.118543	-33.436482	-7.740664	0.000000	-4.605170	-264.693280
4628	-0.019930	0.067318	-7.740664	0.000000	-4.605170	-264.693280
4629	-1.030133	-55.763525	-8.216088	0.000000	-4.605170	-78.100890
4630	-1.156944	-27.520529	-6.396930	0.000000	-5.298317	-267.143971
4631	-1.092406	0.254686	-6.396930	0.000000	-5.298317	-267.143971
4632	-6.802395	-354.177933	-6.802395	0.000000	-5.991465	-339.604562
4633	-3.413062	4.937666	-5.991465	0.000000	-4.605170	-290.585215
4634	-3.413062	4.937666	-5.991465	0.000000	-4.605170	-290.585215
4635	-1.148904	-56.937012	-9.314700	0.000000	0.000000	-262.617872
4636	-1.148904	-56.937012	-9.314700	0.000000	0.000000	-262.617872
4637	-0.391401	-32.134452	-8.455318	0.000000	-4.605170	-267.693040
4638	-0.330777	-4.749962	-6.214608	0.000000	0.000000	-79.623315
4639	0.440076	0.465124	-6.396930	0.000000	0.000000	-74.388291
4640	-0.391401	-32.134452	-8.455318	0.000000	-4.605170	-267.693040
4641	-0.553920	-71.989908	-7.696213	0.000000	-4.605170	-79.628437
4642	-2.182907	-116.354888	-6.684612	0.000000	-5.298317	-82.806720
4643	-0.090394	-13.097946	-6.802395	0.000000	-5.298317	-266.297090
4644	-0.090394	-13.097946	-6.802395	0.000000	-5.298317	-266.297090
4645	0.495290	0.745967	-6.802395	0.000000	-5.298317	-266.297090
4646	0.149030	0.347948	-6.684612	0.000000	-5.298317	-82.806720
4647	-0.090394	-13.097946	-6.802395	0.000000	-5.298317	-266.297090
4648	0.000000	-193.417140	-5.298317	0.000000	0.000000	-72.620249
4649	-0.186249	0.166648	-6.551080	0.000000	-5.298317	-241.178958
4650	-1.088064	-1.217266	-5.703782	0.000000	0.000000	-51.544761
4651	-1.490298	-2.606049	-6.214608	0.000000	0.000000	-64.662672
4652	-0.593808	4.893732	-6.802395	0.000000	-4.605170	-239.022552
4653	-0.359009	-0.620956	-5.991465	0.000000	-5.298317	-64.026095
4654	0.034657	-0.939145	-8.039157	0.000000	0.000000	-73.942005
4655	-0.077676	-0.661401	-6.802395	0.000000	-4.605170	-284.224426
4656	0.000000	0.000000	-7.549609	0.000000	0.000000	-61.069103
4657	0.524605	-1.389880	-7.549609	0.000000	0.000000	-61.069103
4658	0.030309	-0.468065	-7.549609	0.000000	0.000000	-61.069103
4659	0.238374	0.089270	-8.699515	0.000000	0.000000	-63.924004
4660	-2.855795	-154.206004	-9.059517	0.000000	0.000000	-293.237079
4661	6.123179	5.688596	-6.214608	0.000000	-4.605170	-289.366738
4662	6.123179	5.688596	-6.214608	0.000000	-4.605170	-289.366738
4663	0.000000	2.912566	0.000000	0.000000	0.000000	-53.336521
4664	0.000000	-48.131141	-6.684612	0.000000	-5.298317	-267.936881
4665	-0.565945	-0.973248	-7.313220	0.000000	-6.214608	-314.855864
4666	-0.017017	1.241303	-6.551080	0.000000	0.000000	-77.506145
4667	-0.207650	-1.106045	-8.612503	0.000000	0.000000	-64.823602
4668	-0.151009	0.946430	-8.612503	0.000000	0.000000	-64.823602
4669	0.005021	1.702526	-8.612503	0.000000	0.000000	-64.823602
4670	0.015230	-1.448891	-8.594154	0.000000	-5.298317	-263.808093
4671	0.015230	-1.448891	-8.594154	0.000000	-5.298317	-263.808093
4672	0.188528	-0.576195	-7.244228	0.000000	-5.703782	-268.525421
4673	0.211279	3.173478	-8.682708	0.000000	-5.298317	-70.662105
4674	-5.991465	-70.248447	-5.298317	0.000000	0.000000	-63.371687
4675	-0.399258	-2.546316	-6.684612	0.000000	-5.991465	-313.653742
4676	0.211001	2.421693	-7.244228	0.000000	-5.703782	-268.525421
4677	-0.075218	-40.727575	-7.549609	0.000000	-4.605170	-74.993243
4678	0.294369	3.461602	-7.313220	0.000000	-6.551080	-122.392849
4679	-6.214608	-356.038648	-4.605170	0.000000	0.000000	-62.850710
4680	-6.802395	-354.126946	-5.703782	0.000000	0.000000	-63.507490
4681	0.229350	0.664991	-8.242756	0.000000	-6.684612	-274.822247
4682	-1.156944	-27.520529	-6.396930	0.000000	-5.298317	-267.143971
4683	-0.187949	2.417507	-8.242756	0.000000	-6.684612	-274.822247
4684	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4685	0.000000	0.000000	0.000000	0.000000	0.000000	-4.605170
4686	0.000000	0.000000	-5.703782	0.000000	0.000000	-71.164961
4687	0.443897	-1.527945	-5.703782	0.000000	0.000000	-71.164961
4688	1.103249	-26.258549	-8.039157	0.000000	-5.703782	-338.471066
4689	0.000000	-62.146080	-5.298317	0.000000	-4.605170	-67.130457
4690	0.109997	0.555576	-8.039157	0.000000	-5.703782	-338.471066
4691	0.000000	0.000000	-7.438384	0.000000	-4.605170	-293.268609
4692	0.000000	0.000000	-7.438384	0.000000	-4.605170	-293.268609
4693	0.357685	0.251074	-6.802395	0.000000	-5.991465	-297.265562
4694	0.757496	0.667083	-7.003065	0.000000	-4.605170	-261.069274
4695	0.357685	0.251074	-6.802395	0.000000	-5.991465	-297.265562
4696	0.000000	-277.657592	-6.907755	0.000000	-4.605170	-67.976859
4697	0.000000	-225.291195	-6.907755	0.000000	-4.605170	-67.976859
4698	-0.198205	0.241751	-7.740664	0.000000	-4.605170	-311.502213
4699	0.123521	-12.487303	-8.476371	0.000000	-5.298317	-266.726105
4700	0.123521	-12.487303	-8.476371	0.000000	-5.298317	-266.726105
4701	-0.105013	2.571281	-8.476371	0.000000	-5.298317	-266.726105
4702	-0.510217	-23.740781	-6.907755	0.000000	0.000000	-78.740548
4703	0.272879	1.858716	-6.802395	0.000000	0.000000	-82.531705
4704	-0.223333	-8.448710	-8.455318	0.000000	-4.605170	-262.849285
4705	-0.223333	-8.448710	-8.455318	0.000000	-4.605170	-262.849285
4706	0.536692	0.527740	-8.131531	0.000000	-5.298317	-266.827736
4707	0.875279	1.117269	-6.907755	0.000000	-5.703782	-292.684553
4708	0.397310	-14.535236	-7.170120	0.000000	-6.214608	-336.155599
4709	-0.385825	-16.554402	-8.294050	0.000000	-5.298317	-337.849253
4710	-0.385825	-16.554402	-8.294050	0.000000	-5.298317	-337.849253
4711	-0.863861	-24.332855	-9.296518	0.000000	-5.298317	-267.505522
4712	-0.385825	-16.554402	-8.294050	0.000000	-5.298317	-337.849253
4713	-0.863861	-24.332855	-9.296518	0.000000	-5.298317	-267.505522
4714	-0.863861	-24.332855	-9.296518	0.000000	-5.298317	-267.505522
4715	0.178395	1.500599	-5.703782	0.000000	0.000000	-70.456065
4716	-0.700155	0.384743	-5.703782	0.000000	0.000000	-70.456065
4717	-0.385825	-16.554402	-8.294050	0.000000	-5.298317	-337.849253
4718	-0.385825	-16.554402	-8.294050	0.000000	-5.298317	-337.849253
4719	-0.871598	-31.536096	-7.170120	0.000000	-5.298317	-263.699436
4720	5.883919	5.152205	-6.396930	0.000000	-4.605170	-263.361565
4721	-0.578944	0.617122	-5.703782	0.000000	0.000000	-254.253049
4722	-0.736154	0.504041	0.000000	0.000000	0.000000	-103.275588
4723	-0.107546	2.181065	-5.298317	0.000000	0.000000	-78.573906
4724	0.099689	2.722278	-7.495542	0.000000	0.000000	-85.389207
4725	-0.871598	-31.536096	-7.170120	0.000000	-5.298317	-263.699436
4726	-0.578944	0.617122	-5.703782	0.000000	0.000000	-254.253049
4727	-0.936825	1.615549	-5.298317	0.000000	0.000000	-78.573906
4728	-0.151472	-3.027735	-7.824046	0.000000	-4.605170	-290.094687
4729	-0.055119	-50.548928	-8.839277	0.000000	0.000000	-69.164682
4730	-0.055119	-50.548928	-8.839277	0.000000	0.000000	-69.164682
4731	-0.151472	-3.027735	-7.824046	0.000000	-4.605170	-290.094687
4732	0.646555	0.410762	-7.824046	0.000000	-4.605170	-290.094687
4733	-0.055119	-50.548928	-8.839277	0.000000	0.000000	-69.164682
4734	-0.055119	-50.548928	-8.839277	0.000000	0.000000	-69.164682
4735	-0.343852	1.015995	-6.551080	0.000000	-5.298317	-289.772203
4736	-0.458990	-3.788677	-9.082507	0.000000	-4.605170	-266.372491
4737	0.000000	0.000000	0.000000	0.000000	0.000000	-37.534507
4738	0.000000	0.000000	0.000000	0.000000	0.000000	-37.534507
4739	0.004440	-14.840861	-6.907755	0.000000	-5.298317	-296.656910
4740	-0.220099	-14.805859	-7.244228	0.000000	-5.991465	-324.940887
4741	-1.095282	-61.708408	-7.313220	0.000000	-5.298317	-261.807913
4742	-0.161887	-44.661712	-6.551080	0.000000	-5.298317	-261.209076
4743	-1.156831	-80.077326	-6.802395	0.000000	0.000000	-68.159180
4744	1.164069	1.636108	-7.170120	0.000000	-6.214608	-336.155599
4745	-0.090394	-13.097946	-6.802395	0.000000	-5.298317	-266.297090
4746	-0.090394	-13.097946	-6.802395	0.000000	-5.298317	-266.297090
4747	-1.718724	-102.918165	0.000000	0.000000	0.000000	-58.869694
4748	-5.298317	-5.298317	-4.605170	0.000000	-4.605170	-14.508657
4749	0.397310	-14.535236	-7.170120	0.000000	-6.214608	-336.155599
4750	-1.118543	-33.436482	-7.740664	0.000000	-4.605170	-264.693280
4751	-1.307882	-57.364621	-7.313220	0.000000	-6.214608	-314.855864
4752	-1.118543	-33.436482	-7.740664	0.000000	-4.605170	-264.693280
4753	-1.118543	-33.436482	-7.740664	0.000000	-4.605170	-264.693280
4754	-0.487161	-36.978359	-7.170120	0.000000	0.000000	-263.450079
4755	-0.151472	-1.685430	-7.824046	0.000000	-4.605170	-290.094687
4756	-1.223903	-38.175743	-6.214608	0.000000	0.000000	-259.828691
4757	-0.049783	-14.476721	-7.972466	0.000000	-4.605170	-294.540298
4758	-0.049783	-14.476721	-7.972466	0.000000	-4.605170	-294.540298
4759	-0.331558	2.596938	-7.003065	0.000000	0.000000	-72.851361
4760	0.000000	-2.343183	-5.298317	0.000000	0.000000	-66.482603
4761	-0.049783	-14.476721	-7.972466	0.000000	-4.605170	-294.540298
4762	-0.487161	-36.978359	-7.170120	0.000000	0.000000	-263.450079
4763	-1.060910	-38.757571	-9.082507	0.000000	0.000000	-262.392729
4764	-1.060910	-38.757571	-9.082507	0.000000	0.000000	-262.392729
4765	0.000000	-2.280815	-7.244228	0.000000	0.000000	-78.845907
4766	0.135684	0.259950	-5.703782	0.000000	0.000000	-66.405642
4767	-1.460292	-41.324705	-7.313220	0.000000	0.000000	-67.596607
4768	-0.553882	2.651831	-5.991465	0.000000	-4.605170	-269.215046
4769	-0.433099	0.604990	-6.907755	0.000000	-5.991465	-322.154504
4770	-0.062499	2.007157	-7.003065	0.000000	-4.605170	-72.148645
4771	0.154688	2.966134	-6.907755	0.000000	-5.991465	-322.154504
4772	-0.492178	1.133546	-7.003065	0.000000	-4.605170	-72.148645
4773	-5.298317	-303.738866	-5.991465	0.000000	-5.703782	-270.571720
4774	-0.302982	1.689644	-6.396930	0.000000	-5.298317	-267.143971
4775	-0.772687	1.893465	-6.214608	0.000000	-5.298317	-297.540877
4776	-2.182907	-116.354888	-6.684612	0.000000	-5.298317	-82.806720
4777	-0.038107	1.392840	-7.244228	0.000000	-4.605170	-74.196906
4778	-1.859063	-88.707112	-7.549609	0.000000	-4.605170	-268.252235
4779	-1.859063	-88.707112	-7.549609	0.000000	-4.605170	-268.252235
4780	0.650052	0.636003	-7.696213	0.000000	-4.605170	-79.628437
4781	0.214988	-2.594594	-6.551080	0.000000	-5.298317	-241.178958
4782	-0.615112	0.594830	-7.600902	0.000000	-4.605170	-295.465936
4783	-0.723155	-1.689410	-9.375855	0.000000	0.000000	-73.237473
4784	-0.872237	-63.970298	-6.802395	0.000000	-4.605170	-291.517443
4785	0.584447	0.742102	-7.313220	0.000000	0.000000	-260.724323
4786	-1.040258	-57.378290	-7.313220	0.000000	0.000000	-260.724323
4787	0.497436	-14.471292	-6.907755	0.000000	-5.298317	-262.810735
4788	0.497436	-14.471292	-6.907755	0.000000	-5.298317	-262.810735
4789	-5.991465	-294.226785	-7.863267	0.000000	0.000000	-67.642953
4790	0.047228	-0.188821	-7.549609	0.000000	0.000000	-61.069103
4791	-0.247217	-1.045001	-6.551080	0.000000	-4.605170	-291.180970
4792	-2.476191	-133.658955	-6.214608	0.000000	-5.703782	-66.850329
4793	-0.224631	0.106369	-4.605170	0.000000	0.000000	-68.238221
4794	0.000000	-56.217872	-4.605170	0.000000	0.000000	-87.097156
4795	-0.843670	-1.160238	-4.605170	0.000000	0.000000	-68.238221
4796	1.918259	1.551980	-6.551080	0.000000	-4.605170	-291.180970
4797	-1.268701	-95.506008	-4.605170	0.000000	0.000000	-47.186453
4798	0.369402	-5.540683	-8.779557	0.000000	0.000000	-71.728681
4799	5.682469	1.483613	-9.323669	0.000000	0.000000	-62.080124
4800	0.000000	-5.103212	0.000000	0.000000	0.000000	-48.824288
4801	0.785602	-2.157246	-4.605170	0.000000	0.000000	-76.404440
4802	0.385616	0.783258	-8.922658	0.000000	0.000000	-65.727681
4803	0.308163	0.452339	-5.991465	0.000000	0.000000	-77.861996
4804	0.258107	-0.876241	-8.779557	0.000000	-4.605170	-71.519134
