RespondentID,Route ,linked trip weight,unlinked weight (boarding weight),TAZ_ID_LEFT,DISTRICT_LEFT,TAZ_ID_DEST,DISTRICT_DEST
4248466827.0,4- Hamilton Place,2.734848,2.734848,285,9.0,279,9.0
4248475695.0,14- Mocs Express,2.678571,2.678571,694,8.0,317,9.0
4248484220.0,14- Mocs Express,2.678571,2.678571,275,9.0,275,9.0
4248497468.0,14- Mocs Express,2.678571,2.678571,279,9.0,285,9.0
4248503103.0,14- Mocs Express,2.678571,2.678571,278,9.0,752,9.0
4248511333.0,14- Mocs Express,2.678571,2.678571,285,9.0,328,8.0
4248524421.0,14- Mocs Express,2.678571,2.678571,278,9.0,461,8.0
4248543863.0,14- Mocs Express,2.678571,2.678571,233,9.0,278,9.0
4248594016.0,14- Mocs Express,2.678571,2.678571,275,9.0,285,9.0
4248599434.0,14- Mocs Express,2.678571,5.357142,326,9.0,289,9.0
4248648288.0,14- Mocs Express,2.678571,2.678571,279,9.0,279,9.0
4248656565.0,14- Mocs Express,2.678571,2.678571,293,9.0,289,9.0
4248677989.0,14- Mocs Express,2.678571,2.678571,278,9.0,285,9.0
4248683248.0,14- Mocs Express,2.678571,2.678571,285,9.0,285,9.0
4248693457.0,14- Mocs Express,2.678571,2.678571,226,9.0,275,9.0
4248700454.0,14- Mocs Express,2.678571,2.678571,278,9.0,285,9.0
4248722905.0,14- Mocs Express,2.678571,2.678571,279,9.0,285,9.0
4248873632.0,14- Mocs Express,2.678571,5.357142,279,9.0,285,9.0
4248880520.0,14- Mocs Express,2.678571,2.678571,279,9.0,278,9.0
4248960548.0,14- Mocs Express,2.678571,2.678571,279,9.0,278,9.0
4248986445.0,14- Mocs Express,2.678571,5.357142,752,9.0,481,8.0
4248995836.0,14- Mocs Express,2.678571,2.678571,285,9.0,215,9.0
4249130378.0,14- Mocs Express,2.678571,2.678571,293,9.0,278,9.0
4249135591.0,14- Mocs Express,2.678571,2.678571,278,9.0,285,9.0
4250848868.0,14- Mocs Express,2.678571,5.357142,292,9.0,294,9.0
4250856794.0,14- Mocs Express,2.678571,2.678571,285,9.0,279,9.0
4250861859.0,14- Mocs Express,2.678571,2.678571,278,9.0,285,9.0
4250864205.0,14- Mocs Express,2.678571,2.678571,275,9.0,279,9.0
4250871856.0,14- Mocs Express,2.678571,2.678571,285,9.0,279,9.0
4250886785.0,14- Mocs Express,2.678571,2.678571,285,9.0,285,9.0
4250889257.0,14- Mocs Express,2.678571,2.678571,289,9.0,285,9.0
4250892350.0,14- Mocs Express,2.678571,2.678571,752,9.0,279,9.0
4250893779.0,14- Mocs Express,2.678571,2.678571,290,9.0,285,9.0
4250895207.0,14- Mocs Express,2.678571,2.678571,404,13.0,279,9.0
4250897922.0,14- Mocs Express,2.678571,2.678571,275,9.0,278,9.0
4250899436.0,14- Mocs Express,2.678571,2.678571,275,9.0,474,8.0
4250901507.0,14- Mocs Express,2.678571,2.678571,279,9.0,233,9.0
4250905248.0,14- Mocs Express,2.678571,2.678571,278,9.0,285,9.0
4250906856.0,14- Mocs Express,2.678571,2.678571,233,9.0,275,9.0
4251220717.0,16- Northgate,1.833333,1.833333,309,4.0,418,8.0
4251225352.0,4- Hamilton Place,2.734848,2.734848,694,8.0,428,8.0
4251229291.0,4- Hamilton Place,2.734848,5.469696,488,7.0,721,9.0
4251238303.0,3- Enterprise South,1.0,2.0,222,9.0,268,9.0
4251239421.0,4- Hamilton Place,2.734848,2.734848,717,8.0,318,9.0
4251245285.0,4- Hamilton Place,2.734848,5.469696,316,9.0,415,9.0
4251246717.0,4- Hamilton Place,2.734848,8.204544,474,8.0,223,9.0
4251249011.0,4- Hamilton Place,2.734848,5.469696,344,8.0,344,8.0
4251250906.0,4- Hamilton Place,2.734848,2.734848,487,7.0,275,9.0
4251252435.0,4- Hamilton Place,2.734848,5.469696,863,7.0,765,7.0
4251254410.0,6- East Brainerd,1.0,1.0,486,7.0,487,7.0
4251255518.0,6- East Brainerd,1.0,1.0,487,7.0,765,7.0
4251256998.0,6- East Brainerd,1.0,2.0,328,8.0,300,9.0
4251258511.0,6- East Brainerd,1.0,3.0,326,9.0,764,7.0
4251260952.0,6- East Brainerd,1.0,2.0,694,8.0,327,9.0
4251261957.0,6- East Brainerd,1.0,2.0,332,8.0,863,7.0
4251262880.0,6- East Brainerd,1.0,1.0,863,7.0,487,7.0
4251265794.0,6- East Brainerd,1.0,2.0,279,9.0,765,7.0
4251272025.0,6- East Brainerd,1.0,2.0,840,7.0,863,7.0
4251273965.0,6- East Brainerd,1.0,1.0,717,8.0,711,7.0
4251276403.0,6- East Brainerd,1.0,3.0,415,9.0,335,8.0
4251280080.0,6- East Brainerd,1.0,2.0,712,7.0,222,9.0
4251281942.0,6- East Brainerd,1.0,1.0,487,7.0,840,7.0
4251282854.0,6- East Brainerd,1.0,1.0,764,7.0,763,7.0
4251284141.0,6- East Brainerd,1.0,2.0,244,9.0,476,8.0
4251285028.0,6- East Brainerd,1.0,3.0,331,8.0,540,7.0
4251622400.0,6- East Brainerd,1.0,3.0,319,9.0,814,7.0
4251624153.0,6- East Brainerd,1.0,2.0,327,9.0,694,8.0
4251625688.0,6- East Brainerd,1.0,2.0,765,7.0,717,8.0
4251630184.0,6- East Brainerd,1.0,3.0,418,8.0,476,8.0
4251635850.0,5- North Brainerd,1.022727,2.045454,466,8.0,384,4.0
4251637190.0,5- North Brainerd,1.022727,3.068181,463,8.0,481,8.0
4251639562.0,5- North Brainerd,1.022727,3.068181,222,9.0,431,8.0
4251640852.0,5- North Brainerd,1.022727,3.068181,222,9.0,466,8.0
4251642167.0,5- North Brainerd,1.022727,2.045454,711,7.0,453,8.0
4251643485.0,5- North Brainerd,1.022727,1.022727,717,8.0,857,8.0
4251644958.0,5- North Brainerd,1.022727,1.022727,449,8.0,449,8.0
4251647873.0,8- Eastdale,1.421053,4.263159,415,9.0,335,8.0
4251654197.0,8- Eastdale,1.421053,1.421053,896,8.0,843,7.0
4251656265.0,8- Eastdale,1.421053,4.263159,717,8.0,335,8.0
4251658170.0,21- Golden Gateway,2.755814,2.755814,849,9.0,227,9.0
4251659825.0,21- Golden Gateway,2.755814,2.755814,223,9.0,849,9.0
4251661441.0,21- Golden Gateway,2.755814,8.267441999999999,449,8.0,288,9.0
4251663040.0,21- Golden Gateway,2.755814,2.755814,265,9.0,309,4.0
4251665877.0,21- Golden Gateway,2.755814,5.511628,321,9.0,717,8.0
4251667740.0,2- North Chattanooga,1.457627,1.457627,309,4.0,258,9.0
4251669322.0,2- North Chattanooga,1.457627,1.457627,309,4.0,711,7.0
4251670466.0,2- North Chattanooga,1.457627,2.915254,309,4.0,717,8.0
4251671592.0,2- North Chattanooga,1.457627,1.457627,221,9.0,849,9.0
4251673217.0,9- East Lake,2.504202,2.504202,764,7.0,763,7.0
4251674897.0,4- Hamilton Place,2.734848,2.734848,544,7.0,840,7.0
4251678042.0,4- Hamilton Place,2.734848,8.204544,300,9.0,764,7.0
4251682616.0,4- Hamilton Place,2.734848,2.734848,487,7.0,476,8.0
4251684089.0,4- Hamilton Place,2.734848,2.734848,258,9.0,849,9.0
4251692709.0,4- Hamilton Place,2.734848,8.204544,726,9.0,843,7.0
4251697266.0,4- Hamilton Place,2.734848,5.469696,487,7.0,267,9.0
4251701620.0,4- Hamilton Place,2.734848,5.469696,905,9.0,265,9.0
4251704128.0,4- Hamilton Place,2.734848,2.734848,275,9.0,717,8.0
4251705743.0,4- Hamilton Place,2.734848,2.734848,434,8.0,717,8.0
4251707042.0,4- Hamilton Place,2.734848,5.469696,412,9.0,462,8.0
4251712700.0,4- Hamilton Place,2.734848,5.469696,418,8.0,711,7.0
4251714082.0,4- Hamilton Place,2.734848,8.204544,415,9.0,476,8.0
4251716791.0,4- Hamilton Place,2.734848,5.469696,711,7.0,268,9.0
4251718450.0,4- Hamilton Place,2.734848,5.469696,765,7.0,317,9.0
4251720271.0,4- Hamilton Place,2.734848,5.469696,717,8.0,265,9.0
4251721951.0,4- Hamilton Place,2.734848,2.734848,711,7.0,240,13.0
4251739864.0,8- Eastdale,1.421053,2.842106,324,9.0,263,9.0
4251740995.0,8- Eastdale,1.421053,4.263159,849,9.0,335,8.0
4251743959.0,8- Eastdale,1.421053,4.263159,896,8.0,752,9.0
4251747194.0,8- Eastdale,1.421053,1.421053,335,8.0,752,9.0
4251748705.0,8- Eastdale,1.421053,4.263159,244,9.0,752,9.0
4251854884.0,10- East Chattanooga,3.184783,3.184783,334,8.0,263,9.0
4251856313.0,10- East Chattanooga,3.184783,6.369566,344,8.0,265,9.0
4251859440.0,3- Enterprise South,1.0,1.0,239,9.0,748,7.0
4251861032.0,3- Enterprise South,1.0,1.0,223,9.0,748,7.0
4251862647.0,3- Enterprise South,1.0,1.0,267,9.0,748,7.0
4251864471.0,3- Enterprise South,1.0,1.0,268,9.0,748,7.0
4251866069.0,3- Enterprise South,1.0,2.0,838,9.0,808,7.0
4251867574.0,16- Northgate,1.833333,1.833333,219,9.0,502,4.0
4251870450.0,16- Northgate,1.833333,3.666666,340,4.0,232,9.0
4251724155.0,4- Hamilton Place,2.734848,2.734848,865,7.0,825,6.0
4251726181.0,4- Hamilton Place,2.734848,8.204544,849,9.0,825,6.0
4263283059.0,21- Golden Gateway,2.755814,5.511628,849,9.0,271,9.0
4251727606.0,4- Hamilton Place,2.734848,2.734848,487,7.0,717,8.0
4251731429.0,8- Eastdale,1.421053,2.842106,336,8.0,336,8.0
4251736352.0,4- Hamilton Place,2.734848,2.734848,717,8.0,274,9.0
4251738073.0,4- Hamilton Place,2.734848,5.469696,812,7.0,907,9.0
4251882508.0,16- Northgate,1.833333,1.833333,487,7.0,312,4.0
4251900008.0,16- Northgate,1.833333,1.833333,262,9.0,679,5.0
4251901945.0,16- Northgate,1.833333,1.833333,396,4.0,501,5.0
4251906348.0,16- Northgate,1.833333,1.833333,679,5.0,394,4.0
4251908172.0,16- Northgate,1.833333,1.833333,167,11.0,501,5.0
4251917926.0,16- Northgate,1.833333,1.833333,262,9.0,493,5.0
4251919400.0,16- Northgate,1.833333,1.833333,261,9.0,166,9.0
4251920971.0,9- East Lake,2.504202,5.008404,487,7.0,223,9.0
4251925620.0,16- Northgate,1.833333,3.666666,392,4.0,849,9.0
4252059921.0,16- Northgate,1.833333,3.666666,684,4.0,308,4.0
4252064875.0,16- Northgate,1.833333,3.666666,392,4.0,679,5.0
4252066549.0,16- Northgate,1.833333,5.499999000000001,735,8.0,529,5.0
4252067960.0,16- Northgate,1.833333,3.666666,239,9.0,679,5.0
4252075280.0,4- Hamilton Place,2.734848,8.204544,717,8.0,500,4.0
4252077976.0,16- Northgate,1.833333,5.499999000000001,764,7.0,500,4.0
4252079287.0,16- Northgate,1.833333,5.499999000000001,222,9.0,679,5.0
4252080851.0,16- Northgate,1.833333,3.666666,882,9.0,313,4.0
4252082961.0,16- Northgate,1.833333,1.833333,717,8.0,395,4.0
4252085156.0,9- East Lake,2.504202,5.008404,167,11.0,395,4.0
4252086615.0,4- Hamilton Place,2.734848,5.469696,412,9.0,752,9.0
4252088006.0,16- Northgate,1.833333,1.833333,415,9.0,724,9.0
4252092444.0,16- Northgate,1.833333,1.833333,327,9.0,157,8.0
4252099510.0,16- Northgate,1.833333,3.666666,828,9.0,849,9.0
4252101062.0,16- Northgate,1.833333,5.499999000000001,241,13.0,684,4.0
4252111774.0,16- Northgate,1.833333,3.666666,158,8.0,679,5.0
4252119145.0,16- Northgate,1.833333,1.833333,265,9.0,679,5.0
4252269919.0,21- Golden Gateway,2.755814,2.755814,849,9.0,849,9.0
4252283299.0,21- Golden Gateway,2.755814,2.755814,849,9.0,224,9.0
4252284792.0,21- Golden Gateway,2.755814,5.511628,265,9.0,309,4.0
4252286361.0,3- Enterprise South,1.0,2.0,313,4.0,748,7.0
4252291436.0,19- Cromwell Road,1.52381,3.04762,461,8.0,711,7.0
4252293560.0,2- North Chattanooga,1.457627,4.372881,545,7.0,487,7.0
4252297115.0,10- East Chattanooga,3.184783,3.184783,462,8.0,215,9.0
4252298679.0,10- East Chattanooga,3.184783,6.369566,288,9.0,882,9.0
4252304273.0,10- East Chattanooga,3.184783,6.369566,292,9.0,752,9.0
4252308048.0,10- East Chattanooga,3.184783,3.184783,344,8.0,279,9.0
4252311870.0,10- East Chattanooga,3.184783,3.184783,334,8.0,247,9.0
4252315761.0,10- East Chattanooga,3.184783,3.184783,227,9.0,247,9.0
4252319782.0,1- Alton Park,2.488372,4.976744,837,9.0,865,7.0
4252329125.0,1- Alton Park,2.488372,4.976744,905,9.0,717,8.0
4252299159.0,1- Alton Park,2.488372,2.488372,905,9.0,214,9.0
4252301244.0,1- Alton Park,2.488372,2.488372,835,9.0,752,9.0
4252303424.0,14- Mocs Express,2.678571,2.678571,289,9.0,279,9.0
4252306002.0,14- Mocs Express,2.678571,2.678571,840,7.0,275,9.0
4252307159.0,14- Mocs Express,2.678571,2.678571,275,9.0,278,9.0
4252308851.0,14- Mocs Express,2.678571,2.678571,275,9.0,278,9.0
4252311938.0,14- Mocs Express,2.678571,2.678571,279,9.0,279,9.0
4252313454.0,14- Mocs Express,2.678571,2.678571,285,9.0,285,9.0
4252315454.0,14- Mocs Express,2.678571,2.678571,840,7.0,275,9.0
4252317238.0,14- Mocs Express,2.678571,2.678571,279,9.0,285,9.0
4252318598.0,14- Mocs Express,2.678571,2.678571,290,9.0,285,9.0
4252320094.0,14- Mocs Express,2.678571,2.678571,278,9.0,845,7.0
4252321461.0,14- Mocs Express,2.678571,2.678571,275,9.0,328,8.0
4252325604.0,14- Mocs Express,2.678571,2.678571,285,9.0,285,9.0
4252327131.0,14- Mocs Express,2.678571,2.678571,279,9.0,285,9.0
4252329830.0,14- Mocs Express,2.678571,2.678571,278,9.0,275,9.0
4252342074.0,16- Northgate,1.833333,1.833333,597,5.0,227,9.0
4252350694.0,9- East Lake,2.504202,5.008404,314,9.0,707,8.0
4252355652.0,9- East Lake,2.504202,5.008404,418,8.0,291,9.0
4252359892.0,9- East Lake,2.504202,7.512606,418,8.0,291,9.0
4252331788.0,9- East Lake,2.504202,5.008404,849,9.0,849,9.0
4252333400.0,9- East Lake,2.504202,2.504202,418,8.0,263,9.0
4252338586.0,9- East Lake,2.504202,5.008404,715,13.0,717,8.0
4252340399.0,9- East Lake,2.504202,5.008404,828,9.0,252,4.0
4252342014.0,13- Rossville,2.37037,2.37037,724,9.0,276,9.0
4252346798.0,13- Rossville,2.37037,2.37037,276,9.0,297,9.0
4252348065.0,13- Rossville,2.37037,4.74074,309,4.0,694,8.0
4252349908.0,13- Rossville,2.37037,2.37037,325,9.0,276,9.0
4252351340.0,13- Rossville,2.37037,4.74074,160,11.0,882,9.0
4252355408.0,13- Rossville,2.37037,4.74074,316,9.0,882,9.0
4252357024.0,13- Rossville,2.37037,2.37037,236,9.0,309,4.0
4252358758.0,13- Rossville,2.37037,4.74074,415,9.0,409,9.0
4252360259.0,13- Rossville,2.37037,2.37037,841,7.0,476,8.0
4252361551.0,13- Rossville,2.37037,4.74074,321,9.0,476,8.0
4252364451.0,13- Rossville,2.37037,4.74074,271,9.0,166,9.0
4259970017.0,1- Alton Park,2.488372,2.488372,838,9.0,838,9.0
4259994462.0,1- Alton Park,2.488372,4.976744,327,9.0,328,8.0
4259998434.0,1- Alton Park,2.488372,2.488372,908,9.0,908,9.0
4260009860.0,1- Alton Park,2.488372,4.976744,256,9.0,837,9.0
4260014395.0,1- Alton Park,2.488372,7.465116,454,8.0,454,8.0
4260027647.0,1- Alton Park,2.488372,4.976744,417,9.0,837,9.0
4260032146.0,1- Alton Park,2.488372,4.976744,905,9.0,752,9.0
4260037483.0,1- Alton Park,2.488372,4.976744,838,9.0,752,9.0
4260048726.0,1- Alton Park,2.488372,2.488372,752,9.0,723,9.0
4260051091.0,1- Alton Park,2.488372,2.488372,334,8.0,238,9.0
4260116631.0,1- Alton Park,2.488372,7.465116,416,9.0,238,9.0
4261193374.0,9- East Lake,2.504202,5.008404,319,9.0,286,9.0
4261199183.0,9- East Lake,2.504202,2.504202,828,9.0,679,5.0
4261272282.0,9- East Lake,2.504202,2.504202,157,8.0,267,9.0
4261301779.0,9- East Lake,2.504202,2.504202,228,9.0,418,8.0
4261311469.0,9- East Lake,2.504202,5.008404,319,9.0,298,9.0
4261318419.0,9- East Lake,2.504202,5.008404,415,9.0,228,9.0
4261347764.0,9- East Lake,2.504202,2.504202,320,9.0,279,9.0
4261381445.0,10- East Chattanooga,3.184783,3.184783,734,9.0,279,9.0
4261386918.0,10- East Chattanooga,3.184783,6.369566,334,8.0,849,9.0
4261393098.0,10- East Chattanooga,3.184783,6.369566,906,9.0,906,9.0
4261398635.0,10- East Chattanooga,3.184783,9.554349,731,9.0,466,8.0
4261405445.0,10- East Chattanooga,3.184783,3.184783,322,9.0,303,9.0
4261410525.0,10- East Chattanooga,3.184783,3.184783,224,9.0,303,9.0
4261417866.0,10- East Chattanooga,3.184783,6.369566,838,9.0,749,7.0
4261438110.0,10- East Chattanooga,3.184783,6.369566,880,9.0,763,7.0
4261448395.0,10- East Chattanooga,3.184783,3.184783,487,7.0,849,9.0
4261459811.0,16- Northgate,1.833333,1.833333,396,4.0,293,9.0
4261467137.0,16- Northgate,1.833333,3.666666,275,9.0,340,4.0
4261536350.0,4- Hamilton Place,2.734848,2.734848,717,8.0,431,8.0
4261548963.0,4- Hamilton Place,2.734848,2.734848,27,7.0,487,7.0
4261555611.0,4- Hamilton Place,2.734848,5.469696,849,9.0,717,8.0
4261565960.0,4- Hamilton Place,2.734848,5.469696,454,8.0,286,9.0
4261572599.0,4- Hamilton Place,2.734848,2.734848,432,8.0,244,9.0
4261582768.0,9- East Lake,2.504202,2.504202,316,9.0,227,9.0
4261590807.0,9- East Lake,2.504202,5.008404,429,8.0,410,9.0
4261600503.0,9- East Lake,2.504202,2.504202,432,8.0,222,9.0
4261612069.0,9- East Lake,2.504202,5.008404,309,4.0,309,4.0
4261617045.0,9- East Lake,2.504202,5.008404,321,9.0,263,9.0
4261621571.0,9- East Lake,2.504202,2.504202,410,9.0,305,9.0
4261625044.0,9- East Lake,2.504202,5.008404,428,8.0,428,8.0
4261635040.0,9- East Lake,2.504202,2.504202,415,9.0,232,9.0
4261639148.0,4- Hamilton Place,2.734848,2.734848,276,9.0,711,7.0
4261644866.0,4- Hamilton Place,2.734848,2.734848,426,8.0,487,7.0
4261659429.0,4- Hamilton Place,2.734848,8.204544,302,9.0,711,7.0
4261677549.0,4- Hamilton Place,2.734848,5.469696,222,9.0,428,8.0
4261682653.0,4- Hamilton Place,2.734848,2.734848,420,8.0,717,8.0
4261696405.0,4- Hamilton Place,2.734848,2.734848,711,7.0,763,7.0
4261700611.0,4- Hamilton Place,2.734848,5.469696,711,7.0,334,8.0
4261704907.0,4- Hamilton Place,2.734848,2.734848,711,7.0,721,9.0
4261710378.0,4- Hamilton Place,2.734848,2.734848,223,9.0,721,9.0
4261715370.0,4- Hamilton Place,2.734848,2.734848,258,9.0,694,8.0
4261721259.0,4- Hamilton Place,2.734848,5.469696,288,9.0,487,7.0
4261727099.0,4- Hamilton Place,2.734848,8.204544,849,9.0,487,7.0
4261741002.0,4- Hamilton Place,2.734848,2.734848,258,9.0,694,8.0
4261745590.0,4- Hamilton Place,2.734848,2.734848,222,9.0,222,9.0
4261750473.0,4- Hamilton Place,2.734848,5.469696,487,7.0,396,4.0
4261754694.0,4- Hamilton Place,2.734848,5.469696,849,9.0,765,7.0
4261763194.0,4- Hamilton Place,2.734848,5.469696,454,8.0,265,9.0
4261836460.0,4- Hamilton Place,2.734848,5.469696,849,9.0,487,7.0
4261847328.0,4- Hamilton Place,2.734848,2.734848,238,9.0,731,9.0
4261851845.0,4- Hamilton Place,2.734848,2.734848,224,9.0,336,8.0
4261861765.0,4- Hamilton Place,2.734848,2.734848,717,8.0,472,7.0
4261891527.0,2- North Chattanooga,1.457627,1.457627,224,9.0,849,9.0
4261896399.0,5- North Brainerd,1.022727,1.022727,431,8.0,717,8.0
4261901798.0,5- North Brainerd,1.022727,1.022727,717,8.0,431,8.0
4261904645.0,5- North Brainerd,1.022727,2.045454,465,8.0,222,9.0
4261912230.0,5- North Brainerd,1.022727,1.022727,466,8.0,487,7.0
4261916231.0,5- North Brainerd,1.022727,3.068181,449,8.0,223,9.0
4261931543.0,5- North Brainerd,1.022727,2.045454,322,9.0,428,8.0
4261937033.0,4- Hamilton Place,2.734848,5.469696,428,8.0,487,7.0
4261941596.0,4- Hamilton Place,2.734848,5.469696,284,8.0,765,7.0
4261946994.0,4- Hamilton Place,2.734848,5.469696,416,9.0,717,8.0
4261991432.0,21- Golden Gateway,2.755814,2.755814,849,9.0,222,9.0
4261996857.0,21- Golden Gateway,2.755814,2.755814,849,9.0,222,9.0
4262001031.0,21- Golden Gateway,2.755814,5.511628,849,9.0,222,9.0
4262006630.0,3- Enterprise South,1.0,1.0,446,8.0,540,7.0
4262012487.0,3- Enterprise South,1.0,2.0,315,9.0,882,9.0
4262016946.0,13- Rossville,2.37037,2.37037,297,9.0,219,9.0
4262020885.0,13- Rossville,2.37037,4.74074,429,8.0,410,9.0
4262028813.0,13- Rossville,2.37037,2.37037,276,9.0,316,9.0
4262033258.0,13- Rossville,2.37037,2.37037,416,9.0,221,9.0
4262044052.0,13- Rossville,2.37037,4.74074,316,9.0,711,7.0
4262049229.0,13- Rossville,2.37037,4.74074,316,9.0,224,9.0
4262053307.0,13- Rossville,2.37037,2.37037,321,9.0,244,9.0
4262057440.0,13- Rossville,2.37037,2.37037,157,8.0,223,9.0
4262072466.0,13- Rossville,2.37037,2.37037,414,9.0,223,9.0
4262078054.0,13- Rossville,2.37037,2.37037,415,9.0,275,9.0
4262093115.0,13- Rossville,2.37037,4.74074,263,9.0,752,9.0
4262099275.0,13- Rossville,2.37037,4.74074,297,9.0,166,9.0
4262103032.0,13- Rossville,2.37037,4.74074,428,8.0,428,8.0
4262108526.0,13- Rossville,2.37037,2.37037,319,9.0,691,7.0
4262112704.0,13- Rossville,2.37037,7.11111,167,11.0,734,9.0
4262120613.0,13- Rossville,2.37037,4.74074,905,9.0,316,9.0
4262130196.0,13- Rossville,2.37037,2.37037,417,9.0,290,9.0
4262134021.0,13- Rossville,2.37037,4.74074,276,9.0,841,7.0
4262138381.0,10- East Chattanooga,3.184783,3.184783,731,9.0,245,9.0
4262145063.0,10- East Chattanooga,3.184783,3.184783,334,8.0,220,9.0
4262149038.0,10- East Chattanooga,3.184783,3.184783,344,8.0,501,5.0
4262165659.0,10- East Chattanooga,3.184783,6.369566,325,9.0,712,7.0
4262168949.0,10- East Chattanooga,3.184783,3.184783,849,9.0,731,9.0
4262393866.0,10- East Chattanooga,3.184783,6.369566,256,9.0,279,9.0
4262399007.0,10- East Chattanooga,3.184783,6.369566,325,9.0,222,9.0
4262403560.0,10- East Chattanooga,3.184783,3.184783,288,9.0,260,9.0
4262408516.0,10- East Chattanooga,3.184783,3.184783,246,9.0,223,9.0
4262411946.0,10- East Chattanooga,3.184783,6.369566,849,9.0,755,9.0
4262419238.0,10- East Chattanooga,3.184783,6.369566,735,8.0,332,8.0
4262422219.0,10- East Chattanooga,3.184783,3.184783,292,9.0,224,9.0
4262436148.0,10- East Chattanooga,3.184783,6.369566,726,9.0,472,7.0
4262438654.0,10- East Chattanooga,3.184783,6.369566,292,9.0,764,7.0
4262446811.0,1- Alton Park,2.488372,2.488372,837,9.0,267,9.0
4262449184.0,1- Alton Park,2.488372,2.488372,837,9.0,227,9.0
4262452324.0,1- Alton Park,2.488372,4.976744,717,8.0,227,9.0
4262455094.0,1- Alton Park,2.488372,2.488372,908,9.0,247,9.0
4262458083.0,1- Alton Park,2.488372,2.488372,752,9.0,752,9.0
4262460495.0,1- Alton Park,2.488372,2.488372,304,9.0,238,9.0
4262466497.0,4- Hamilton Place,2.734848,8.204544,222,9.0,428,8.0
4262473259.0,4- Hamilton Place,2.734848,8.204544,849,9.0,849,9.0
4262478318.0,4- Hamilton Place,2.734848,5.469696,849,9.0,717,8.0
4262481203.0,4- Hamilton Place,2.734848,5.469696,837,9.0,717,8.0
4262484336.0,4- Hamilton Place,2.734848,2.734848,726,9.0,707,8.0
4262490161.0,4- Hamilton Place,2.734848,2.734848,487,7.0,275,9.0
4262493406.0,4- Hamilton Place,2.734848,5.469696,167,11.0,275,9.0
4262497032.0,4- Hamilton Place,2.734848,5.469696,487,7.0,325,9.0
4262500167.0,4- Hamilton Place,2.734848,5.469696,882,9.0,882,9.0
4262503112.0,4- Hamilton Place,2.734848,5.469696,905,9.0,905,9.0
4262506117.0,4- Hamilton Place,2.734848,2.734848,266,9.0,858,8.0
4262511860.0,4- Hamilton Place,2.734848,5.469696,849,9.0,294,9.0
4262517393.0,4- Hamilton Place,2.734848,5.469696,472,7.0,294,9.0
4262520618.0,4- Hamilton Place,2.734848,2.734848,487,7.0,449,8.0
4262492910.0,4- Hamilton Place,2.734848,5.469696,309,4.0,309,4.0
4262505805.0,4- Hamilton Place,2.734848,5.469696,488,7.0,224,9.0
4262511094.0,4- Hamilton Place,2.734848,2.734848,849,9.0,679,5.0
4262523671.0,4- Hamilton Place,2.734848,2.734848,404,13.0,222,9.0
4263287476.0,21- Golden Gateway,2.755814,8.267441999999999,849,9.0,261,9.0
4263311965.0,10- East Chattanooga,3.184783,9.554349,375,7.0,717,8.0
4263317358.0,1- Alton Park,2.488372,4.976744,267,9.0,487,7.0
4263338445.0,28- Amnicola,2.309091,2.309091,262,9.0,246,9.0
4263343997.0,9- East Lake,2.504202,5.008404,240,13.0,418,8.0
4263350025.0,13- Rossville,2.37037,2.37037,837,9.0,418,8.0
4263358814.0,16- Northgate,1.833333,3.666666,392,4.0,752,9.0
4263365314.0,21- Golden Gateway,2.755814,2.755814,238,9.0,849,9.0
4263370474.0,21- Golden Gateway,2.755814,2.755814,849,9.0,238,9.0
4263387431.0,21- Golden Gateway,2.755814,5.511628,272,9.0,238,9.0
4263391584.0,8- Eastdale,1.421053,2.842106,434,8.0,694,8.0
4263395776.0,8- Eastdale,1.421053,2.842106,897,8.0,717,8.0
4263401555.0,8- Eastdale,1.421053,2.842106,335,8.0,752,9.0
4263410527.0,8- Eastdale,1.421053,4.263159,335,8.0,752,9.0
4263423561.0,8- Eastdale,1.421053,2.842106,335,8.0,487,7.0
4263429160.0,8- Eastdale,1.421053,4.263159,434,8.0,882,9.0
4263449991.0,8- Eastdale,1.421053,2.842106,337,8.0,487,7.0
4263460735.0,4- Hamilton Place,2.734848,2.734848,309,4.0,432,8.0
4263466573.0,4- Hamilton Place,2.734848,2.734848,314,9.0,487,7.0
4263471923.0,4- Hamilton Place,2.734848,5.469696,849,9.0,462,8.0
4263477131.0,4- Hamilton Place,2.734848,2.734848,474,8.0,487,7.0
4263482627.0,4- Hamilton Place,2.734848,8.204544,764,7.0,849,9.0
4263487403.0,4- Hamilton Place,2.734848,2.734848,763,7.0,231,9.0
4263491928.0,4- Hamilton Place,2.734848,5.469696,265,9.0,726,9.0
4263495834.0,4- Hamilton Place,2.734848,5.469696,694,8.0,405,9.0
4263506677.0,4- Hamilton Place,2.734848,5.469696,326,9.0,294,9.0
4263516638.0,8- Eastdale,1.421053,1.421053,449,8.0,449,8.0
4270344815.0,5- North Brainerd,1.022727,2.045454,488,7.0,451,8.0
4270354618.0,4- Hamilton Place,2.734848,2.734848,709,7.0,457,8.0
4270366494.0,4- Hamilton Place,2.734848,8.204544,449,8.0,442,7.0
4270432765.0,9- East Lake,2.504202,5.008404,495,5.0,752,9.0
4270462528.0,9- East Lake,2.504202,5.008404,752,9.0,316,9.0
4270467046.0,9- East Lake,2.504202,5.008404,167,11.0,275,9.0
4270478095.0,9- East Lake,2.504202,5.008404,415,9.0,240,13.0
