,RespondentID,Route ,Route - In/Out Bound,Left From,Left Other,Left St No,Left St Name,Left Nearest Intersection,Left Name,Final Destination,Destination-Other,Dest St No,Dest St Name,Dest Nearest Intersection ,Dest Name,Zipcode,confidence_left,lat_left,lng_left,confidence_dest,lat_dest,lng_dest,Route,Geocode_result_left,Geocode_result_dest,Left_Add_EDIT,lat_left_EDIT,lng_left_EDIT,Dest_Add_EDIT,lat_dest_EDIT,lng_dest_EDIT
879,4246125700,14- Mocs Express,In Bound,University / College,,,,,McDonalds,Personal errands,,,,,,37403,9,35.0467725,-85.2869882,,,,14- Mocs Express,pass,insufficient_data,,,,,,
880,4246129424,14- Mocs Express,In Bound,Work,,,,,,Home,,,,,,,,,,,,,14- Mocs Express,insufficient_data,insufficient_data,,,,,,
881,4246134984,14- Mocs Express,In Bound,University / College,,,,,UTC Stem Center,Other,Parking lot,,,,Engel Stadium,37405,9,35.0478311,-85.2946851,9,35.0453668,-85.2863116,14- Mocs Express,pass,pass,,,,,,
882,4246139687,14- Mocs Express,In Bound,University / College,,,5th St,,UTC University Center,Other,Bus,,Market St,,Hamilton Co Courthouse,37415,9,35.047943,-85.2982972,9,35.0490557,-85.3086257,14- Mocs Express,pass,pass,,,,,,
883,4246146116,14- Mocs Express,In Bound,University / College,,,5th St,5th & Collins,Holt Hall,Other,Parking lot,,,,Engel Stadium,37405,9,35.0476475,-85.2965706,9,35.0453668,-85.2863116,14- Mocs Express,pass,pass,,,,,,
884,4246155854,14- Mocs Express,In Bound,Home,,,O'Neal,,,University / College,,,,,UTC,37403,7,35.044754,-85.28781,9,35.0458509,-85.2953072,14- Mocs Express,no_pass,pass,,,,,,
885,4246161222,14- Mocs Express,In Bound,Other,Parking lot,,O'Neal St,,"UTC Parking Lot, Engel Stadium",University / College,,,,,UTC Cadek Hall,37379,9,35.0453668,-85.2863116,9,35.0455668,-85.2970191,14- Mocs Express,pass,pass,,,,,,
886,4246168368,14- Mocs Express,In Bound,Home,,107,Goodson Ave,,,University / College,,,,Douglass & McCallie,Fletcher,37405,9,35.0900812,-85.316873,9,35.0278771,-85.2626264,14- Mocs Express,pass,pass,,,,,,
887,4246173694,14- Mocs Express,In Bound,University / College,,,,,UTC University Center,Other,Parking lot,,,,Engel Stadium,37421,9,35.047943,-85.2982972,9,35.0453668,-85.2863116,14- Mocs Express,pass,pass,,,,,,
888,4246181652,14- Mocs Express,In Bound,University / College,,,,,Engel Stadium,University / College,,,,,Fletcher Hall UTC,37403,9,35.0453668,-85.2863116,9,35.046149,-85.3009784,14- Mocs Express,pass,pass,,,,,,
889,4246185788,14- Mocs Express,In Bound,University / College,,,,,,Other,Parking lot,,,,,37307,,,,,,,14- Mocs Express,insufficient_data,insufficient_data,,,,,,
890,4246193013,14- Mocs Express,In Bound,University / College,,818,Uni St,,Stophel Apts,University / College,,,,,UTC EMCS Building,37403,9,35.0438466,-85.3004915,9,35.0464494,-85.2953357,14- Mocs Express,pass,pass,,,,,,
891,4246202900,14- Mocs Express,In Bound,University / College,,2410,Lyndon Ave,Dayton Blvd & Memorial Dr,,Other,Parking lot,,,,,37415,9,35.0969391,-85.303382,,,,14- Mocs Express,pass,insufficient_data,,,,,,
892,4246208977,14- Mocs Express,In Bound,University / College,,,O'Neal,,Stadium,University / College,,,Vine & Palmetto,,,37379,9,35.0453668,-85.2863116,9,35.0458095,-85.2946821,14- Mocs Express,pass,pass,,,,,,
893,4248381270,1- Alton Park,Out Bound,Home,,5112,Woodlawn cir,,,Other,,1001,Water street,,,37410,6,35.0010118,-85.3162066,8,35.007441,-85.3135277,1- Alton Park,no_pass,pass,,,,,,
894,4248388283,1- Alton Park,Out Bound,Work,,1408,Grove st ,,,Work,,,,,,37402,9,35.0421519,-85.3189937,,,,1- Alton Park,pass,insufficient_data,,,,,,
895,4248391342,1- Alton Park,Out Bound,Home,,800,Walker Ave ,Gordon and state street ,,Home,,,,,,,9,34.9752497,-85.2999162,,,,1- Alton Park,pass,insufficient_data,,,,,,
896,4248394163,1- Alton Park,Out Bound,Home,,37th,Calvin Donald ,,,Other,,,Downtown,,,,7,35.0109232,-85.3209893,9,35.0456297,-85.3096801,1- Alton Park,no_pass,pass,927 W 37th St,35.01088001,-85.31817323,,,
897,4248399376,1- Alton Park,In Bound,Home,,4909,Jeffrey lane ,49th and Jeffrey ,,Store,,,,40th and bill store ,Family dollar ,37410,9,34.9912503,-85.3064581,9,35.0119235,-85.2268367,1- Alton Park,pass,pass,,,,,,
898,4248404031,1- Alton Park,Out Bound,Home,,,3rd Street ,,,Work,,301,20th Street ,,,37404,7,35.0443475,-85.2809382,9,35.030918,-85.305624,1- Alton Park,no_pass,pass,,,,,,
899,4248408220,1- Alton Park,Out Bound,Work,,251,Derrick Williams ,No ,,Home,,2511,Home,,,37406,1,35.0456297,-85.3096801,1,35.0456297,-85.3096801,1- Alton Park,no_pass,no_pass,,,,,,
900,4248412182,1- Alton Park,In Bound,Home,,,Angela st. ,Angela and 49th,,Personal errands,,,20th Street ,20th and market,,37404,8,35.0451817,-85.3586275,9,35.0315742,-85.308847,1- Alton Park,pass,pass,,,,,,
901,4248417944,1- Alton Park,Out Bound,Home,,1504,South beech st ,,Nikki rutledge,Home,,1504,South beech st ,,Niki rutledge,37404,9,35.0252061,-85.2795021,9,35.0252061,-85.2795021,1- Alton Park,pass,pass,,,,,,
902,4248423829,1- Alton Park,In Bound,,,,49th,Jeffrey ln,Auntie house ,Personal errands,,4709,Colonial,Woodvale,Cousin house ,37406,9,34.9918038,-85.3059459,9,35.0252061,-85.2795021,1- Alton Park,pass,pass,,,,,,
903,4248429090,1- Alton Park,In Bound,Home,,4909,Jeffrey lane ,49 and jeffrey,,University / College,,,,6 and market ,Family dollar ,37410,9,34.9912503,-85.3064581,9,35.0505008,-85.3098734,1- Alton Park,pass,pass,,,,,,
904,4248435045,2- North Chattanooga,In Bound,Home,,700,Mansion circle,Natchez and old Dallas ,Riverview grande,University / College,,,,,Chattanooga state,37405,9,35.081006,-85.29691,9,35.1003674,-85.2375518,2- North Chattanooga,pass,pass,,,,,,
905,4248444210,2- North Chattanooga,Out Bound,Home,,1300,Buckley street,Main and lyerly,,Work,,814,Spears,,,37404,9,35.0245715,-85.2702982,9,35.0728267,-85.3094615,2- North Chattanooga,pass,pass,,,,,,
906,4248449683,2- North Chattanooga,In Bound,Home,,817,Spears,Market and 9th,Gunbarrel Rd ,Work,,2232,Morris Rd ,Fred bennett,,37505,9,35.0019795,-85.1725196,9,35.0728267,-85.3094615,2- North Chattanooga,pass,pass,,,,,,
907,4248459528,2- North Chattanooga,Out Bound,Home,,,,13th and grove ,,Work,,,,Latta and Amnicola HWY,,37402,9,35.0425,-85.31896,9,35.0711708,-85.2697699,2- North Chattanooga,pass,pass,,,,,,
908,4248471410,2- North Chattanooga,In Bound,Home,,310,Stringer ,Chenokee and maning,,Work,,,Market ,4th and market,Hair of the dog ,37405,9,35.066358,-85.3158633,9,35.0711708,-85.2697699,2- North Chattanooga,pass,pass,,,,,,
909,4248478293,2- North Chattanooga,In Bound,Home,,514,Spears Ave ,Spears and bell ,North side market ,Personal errands,,315,W. 7th ,7th and pine ,Sr. Paul's church ,37405,9,35.067933,-85.3099664,9,35.0711708,-85.2697699,2- North Chattanooga,pass,pass,,,,,,
910,4248486259,2- North Chattanooga,Out Bound,Home,,1842,Newell,Orchardknob and citico,,Work,,Compress,Compress Rd ,,,37404,9,35.0466435,-85.2700039,9,35.0622059,-85.3220663,2- North Chattanooga,pass,pass,,,,,,
911,4248492314,2- North Chattanooga,Out Bound,Home,,803,Spears Ave ,Peak and spears,Home ,University / College,,4100,Amnicola HWY,,Chattanooga state comm. College,37405,9,35.0721397,-85.3100068,9,35.1003674,-85.2375518,2- North Chattanooga,pass,pass,,,,,,
912,4248501525,2- North Chattanooga,In Bound,Personal errands,,,River side Dr ,Csl plasma,,Home,,1100,Grove street ,12th and grove ,,37402,9,35.0568024,-85.280169,9,35.1003674,-85.2375518,2- North Chattanooga,pass,pass,,,,,,
913,4248511135,2- North Chattanooga,Out Bound,Home,,,,,,Home,,,Tunnel Blvd ,,,37411,,,,6,35.0464277,-85.2375193,2- North Chattanooga,insufficient_data,no_pass,,,,,,
914,4248517427,19- Cromwell Road,Out Bound,Home,,120,Nimore Rd ,,,Work,,,Shallowford Rd ,Jersey pike and shallowford Rd ,,37411,9,35.0159993,-85.2262097,9,35.0553263,-85.2001766,19- Cromwell Road,pass,pass,,,,,,
915,4248524024,19- Cromwell Road,Out Bound,Home,,1114,Grove st ,12th and grove ,Market ,Work,,Shallowford,N. Moore Rd ,Same and same ,,37402,9,35.0437577,-85.3185533,9,35.0553263,-85.2001766,19- Cromwell Road,pass,pass,,,,,,
916,4253490192,19- Cromwell Road,Out Bound,Home,,,,Germantown and Brainerd ,,Work,,,,,,37411,9,35.024155,-85.2464485,,,,19- Cromwell Road,pass,insufficient_data,,,,,,
917,4253499758,19- Cromwell Road,Out Bound,Work,,,,Houston and warehouse row ,,Work,,490,Greenway View Drive,Greenway View and marlin ,Walmart ,37407,9,35.04219,-85.30842,9,35.0553263,-85.2001766,19- Cromwell Road,pass,pass,,,,,,
918,4253506619,19- Cromwell Road,Out Bound,University / College,,,Market and 5th,,Family dollar ,Personal errands,,,,,Hamilton place,37404,9,35.0505008,-85.3098734,9,35.0336912,-85.1585253,19- Cromwell Road,pass,pass,,,,,,
919,4253540985,19- Cromwell Road,In Bound,Medical/hospital,,848,McCallie Ave ,Downtown and chattanooga ,,Store,,2606,Acuff street ,East dale and chattanooga,,37403,9,35.0429518,-85.2943323,9,35.0336912,-85.1585253,19- Cromwell Road,pass,pass,,,,,,
920,4253547692,19- Cromwell Road,Out Bound,Home,,10,1238 grover street ,,,Store,,,Walmart,,,30602,7,33.954258,-83.3749322,9,35.0301589,-85.1527709,19- Cromwell Road,no_pass,pass,1238 Grove St,35.04419982,-85.31802964,,,
921,4253555327,19- Cromwell Road,Out Bound,Home,,3918,Carmilla driveb,Uazma and camilla Dr ,Cromwell,Medical / Hospital,,935,Spring creek road ,,,37421,9,35.0562452,-85.2090063,9,34.998634,-85.220659,19- Cromwell Road,pass,pass,,,,,,
922,4253561136,19- Cromwell Road,In Bound,Home,,3031,Wilcox Blvd ,,,Home,,,Downtown/Hamilton place ,,,37411,9,35.0487388,-85.2433999,1,35.0456297,-85.3096801,19- Cromwell Road,pass,no_pass,,,,,,
923,4253571861,19- Cromwell Road,Out Bound,Home,,3933,Camellia ,Cromwell and shallowford rd,,Other,Downtown,,,Market and 12th,,37421,9,35.0600237,-85.2149218,9,35.0419414,-85.3087985,19- Cromwell Road,pass,pass,,,,,,
924,4253577499,19- Cromwell Road,In Bound,Home,,,,,,Work,,,,,,37421,,,,,,,19- Cromwell Road,insufficient_data,insufficient_data,,,,,,
925,4253582825,19- Cromwell Road,In Bound,Other,Mall- Hamilton Place,,,,Hamilton place mall ,Home,,2012,Garfield st A ,E. 3RD and willow ,,37404,9,35.0336912,-85.1585253,9,35.0419414,-85.3087985,19- Cromwell Road,pass,pass,,,,,,
926,4253587889,19- Cromwell Road,Out Bound,Home,,,30741 GA,,,Work,,,,,,30741,3,34.958476,-85.2825938,,,,19- Cromwell Road,no_pass,insufficient_data,,,,,,
927,4253592141,19- Cromwell Road,Out Bound,Recreation,,,,,,Work,,,,,,,,,,,,,19- Cromwell Road,insufficient_data,insufficient_data,,,,,,
928,4253595823,19- Cromwell Road,In Bound,Work,,,Market st ,MLK and market ,,Home,,,Olive st ,Chamberlain and Wilcox ,,37406,9,35.0457293,-85.3094255,9,35.0419414,-85.3087985,19- Cromwell Road,pass,pass,,,,,,
929,4253605109,19- Cromwell Road,In Bound,Other,Visit family/friends,,,,Wilcox and Germantown Rd ,Other,Visit family/friends,,,,Bailey Ave ,,7,35.0450736,-85.2505119,7,35.0339416,-85.2774321,19- Cromwell Road,no_pass,no_pass,Wilcox Blvd & Tunnel Blvd,35.04708961,-85.23730314,,,
930,4253610838,19- Cromwell Road,In Bound,Home,,,Jasmine ,,Cromwell hills ,University / College,,,Amnicola HWY,,Chatt state ,37421,9,35.06043,-85.21436,9,35.1003674,-85.2375518,19- Cromwell Road,pass,pass,,,,,,
931,4253616893,19- Cromwell Road,Out Bound,Home,,1400,Sholar av,Wilcox 1600,,Home,,,,,,37406,9,35.0556063,-85.2689445,,,,19- Cromwell Road,pass,insufficient_data,,,,,,
932,4253624807,19- Cromwell Road,Out Bound,Home,,1215,Hendricks st ,Wilson  and hucloth,Housing authority,Personal errands,library,1001,Broad street ,Broad and MlK,Libery,37406,9,35.049779,-85.277329,9,35.1003674,-85.2375518,19- Cromwell Road,pass,pass,,,,,,
933,4253632048,19- Cromwell Road,In Bound,Home,,5900,Shaw Ave ,153 and shepard ,Shepard road (153 N 153 S) ,Other,Visit family/friends,2107,Sharp st,Orchardknob and carver ,Carver center ,37421,9,35.0405546,-85.1908213,9,35.1003674,-85.2375518,19- Cromwell Road,pass,pass,,,,,,
934,4253639123,14- Mocs Express,Out Bound,Home,,,Peterson drive ,,,University / College,,,Baldwin st ,,,37421,7,35.0298165,-85.1415382,9,35.040625,-85.3013093,14- Mocs Express,no_pass,pass,,,,,,
935,4253643940,14- Mocs Express,Out Bound,University / College,,815,University st ,Mccallie and Douglas ,Desosimo,University / College,,,,,Emcs building,,9,35.0441,-85.3014296,9,35.0464494,-85.2953357,14- Mocs Express,pass,pass,,,,,,
936,4253648634,14- Mocs Express,In Bound,University / College,,815,University st ,Univ. St and east 8th,,University / College,,,,,,37403,9,35.0442089,-85.3018671,,,,14- Mocs Express,pass,insufficient_data,,,,,,
937,4253655895,14- Mocs Express,Out Bound,University / College,,UTC,,3rd and CSAS,Chick fil a ,Home,,2000,Bailey ave,Mccallie and lyerly,Parkridge,37406,9,35.04773,-85.2891645,9,35.0464494,-85.2953357,14- Mocs Express,pass,pass,,,,,,
938,4253660003,14- Mocs Express,Out Bound,University / College,,,,,,Personal errands,,,,,,37401,,,,,,,14- Mocs Express,insufficient_data,insufficient_data,,,,,,
939,4253665324,14- Mocs Express,In Bound,University / College,,615,McCallie Ave ,,,University / College,,,,,The University Center ,37403,9,35.047943,-85.2982972,9,35.047943,-85.2982972,14- Mocs Express,pass,pass,,,,,,
940,4253671803,14- Mocs Express,Out Bound,University / College,,818,University st ,,,University / College,,,,,,37174,9,35.0438563,-85.3004842,,,,14- Mocs Express,pass,insufficient_data,,,,,,
941,4253678413,14- Mocs Express,In Bound,University / College,,815,University st ,University and 8th St ,,University / College,,,Douglas ,Douglas and mccallie,,37403,9,35.0442089,-85.3018671,9,35.047943,-85.2982972,14- Mocs Express,pass,pass,,,,,,
942,4253686068,14- Mocs Express,In Bound,University / College,,815,University st ,East 8th and university st ,Decosimo,University / College,Biology class,,,,Holt hall ,37403,9,35.0441,-85.3014296,9,35.0476475,-85.2965706,14- Mocs Express,pass,pass,,,,,,
943,4253692118,14- Mocs Express,In Bound,Home,,815,University st ,8th and university ,Stacy town center ,University / College,,,,,,37403,9,35.0445242,-85.30114,,,,14- Mocs Express,pass,insufficient_data,,,,,,
944,4253697803,14- Mocs Express,Out Bound,Home,,3011,Hamill road ,Cassandra smith and Hamill ,,University / College,,,,,Grote,37343,9,35.1293374,-85.2141487,9,35.0458509,-85.2953072,14- Mocs Express,pass,pass,,,,,,
945,4253703643,14- Mocs Express,Out Bound,University / College,,,Mccallie and Douglas,,Utc ,Personal errands,,,,3rd and oneil,Engel stadium ,37343,9,35.0474378,-85.300106,9,35.0453668,-85.2863116,14- Mocs Express,pass,pass,,,,,,
946,4253708880,14- Mocs Express,In Bound,Other,Parking lot,,O'Neil ,,,University / College,,,Mccallie,,,37411,9,35.027275,-85.318675,9,35.0278771,-85.2626264,14- Mocs Express,pass,pass,,,,,,
947,4253713820,4- Hamilton Place,Out Bound,Work,,2020,Gunbarrel Rd ,Gunbarrel and shallowford,Walmart ,Home,,,,Highland park and mccallie,,37404,9,35.0301589,-85.1527709,9,35.0379648,-85.2802463,4- Hamilton Place,pass,pass,,,,,,
948,4253722794,4- Hamilton Place,In Bound,Store,,,Rossville Blvd ,Dodds and 50 street ,Walgreens ,Social / restaurant,,,,23 st ,Bilo,37403,9,34.9871917,-85.2877381,9,35.0205556,-85.2886111,4- Hamilton Place,pass,pass,,,,,,
949,4253733648,14- Mocs Express,Out Bound,University / College,,3rd and oneil,,,,University / College,,,,,Utc campus,37379,,,,9,35.0458509,-85.2953072,14- Mocs Express,insufficient_data,pass,,,,,,
950,4253741944,4- Hamilton Place,In Bound,Work,,3641,Brainerd Rd ,German and Brainerd,,Home,,953,Boynton Dr ,,,37402,9,35.0246483,-85.2447951,9,35.0473802,-85.3204509,4- Hamilton Place,pass,pass,,,,,,
951,4253747972,4- Hamilton Place,Out Bound,Home,,1902,East 14th Street ,Willow and main ,Epb downtown,Personal errands,,7,Nowland ,Lee HWY and air port Rd ,Air port Rd ,37404,9,35.0264924,-85.2794617,9,35.0473802,-85.3204509,4- Hamilton Place,pass,pass,,,,,,
952,4253754666,4- Hamilton Place,Out Bound,Work,,,Amincola HWY ,,Plasma center ,Home,,,9213 Lee HWY,,Bilo ootelwah 37363,37373,9,35.0568024,-85.280169,9,35.0863897,-85.0613197,4- Hamilton Place,pass,pass,,,,,,
953,4253758801,4- Hamilton Place,In Bound,Other,,,,,Cca,Home,,,,,Dodds Ave,37407,9,35.0794833,-85.3023569,6,35.0094296,-85.2769528,4- Hamilton Place,pass,no_pass,,,,,,
954,4253768015,4- Hamilton Place,In Bound,Home,,,Ba. Road ,,,,,,8 south Howell ave ,,,37411,5,35.0277196,-85.2256635,9,35.0108455,-85.2250071,4- Hamilton Place,no_pass,pass,,,,,,
955,4253772528,4- Hamilton Place,In Bound,Personal errands,,Cca,,,,Personal errands,,,Downtown ,,,37403,,,,9,35.0456297,-85.3096801,4- Hamilton Place,insufficient_data,pass,,,,,,
956,4253777315,4- Hamilton Place,Out Bound,Home,,951,Boynton Dr ,MLK,,Work,,1413,Carousel Rd ,Greenwood,,37402,9,35.0478503,-85.3206087,9,35.0456297,-85.3096801,4- Hamilton Place,pass,pass,,,,,,
957,4253784127,4- Hamilton Place,Out Bound,Personal errands,,,,King and MLK,Barber kings ,Home,,,,3rd  and Dodson ,,37404,9,35.0437063,-85.3021903,9,35.0390428,-85.2670617,4- Hamilton Place,pass,pass,,,,,,
958,4253792888,4- Hamilton Place,Out Bound,Home,,3100,20th ave ,Dodds Ave and 37th st ,,Store,,400,Greenway View Drive ,,Jubilee drive and Lee highway ,37407,9,35.0195724,-85.2788584,9,35.0175062,-85.2061957,4- Hamilton Place,pass,pass,,,,,,
959,4253799958,4- Hamilton Place,Out Bound,Home,,735,E. 10th Street ,MLK and palmetto,,Medical / Hospital,,1301,Mccallie,Mccallie and holtzclaw ,Chattanooga outpatient center ,37403,9,35.0410512,-85.297908,9,35.0175062,-85.2061957,4- Hamilton Place,pass,pass,,,,,,
960,4253883195,4- Hamilton Place,In Bound,Home,,735,E. 10th Street ,MLK and palmetto,,Medical / Hospital,,1301,,Mccallie and holtzclaw ,Chattanooga outpatient center ,37403,9,35.0410512,-85.297908,9,35.039219,-85.282068,4- Hamilton Place,pass,pass,,,,,,
961,4253889032,4- Hamilton Place,Out Bound,Home,,2901,North Chamberlain,,Home,Home,,,,,Walgreens Brainerd ,37406,9,35.0694795,-85.2470395,9,35.0248197,-85.2456763,4- Hamilton Place,pass,pass,,,,,,
962,4253893850,4- Hamilton Place,Out Bound,Home,,,Northgate,,,Store,,Bilo,Lee highway ,,,37421,9,35.0804969,-85.2084081,9,35.044696,-85.1643006,4- Hamilton Place,pass,pass,,,,,,
963,4253898887,4- Hamilton Place,Out Bound,Home,,,,,Glenwood ,University / College,,,,,East gate,37411,7,35.0370184,-85.2671788,8,35.009534,-85.2131121,4- Hamilton Place,no_pass,pass,,,,,,
964,4253902177,4- Hamilton Place,Out Bound,Medical/hospital,,,Csl plasma,,,Other,,,,,Downtown,37402,9,35.0568024,-85.280169,9,35.0456297,-85.3096801,4- Hamilton Place,pass,pass,,,,,,
965,4253907861,4- Hamilton Place,In Bound,School (K-12),,,,,Chattanooga state ,Home,,,,,Duncan ave ,37404,9,35.1003674,-85.2375518,7,35.0351599,-85.2753434,4- Hamilton Place,pass,no_pass,,,,,,
966,4253913192,4- Hamilton Place,Out Bound,Home,,1200,Poplar st ,Market and 12th St ,,Home,,1200,Poplar st ,,,37402,9,35.0427552,-85.3156631,9,35.0427552,-85.3156631,4- Hamilton Place,pass,pass,,,,,,
967,4253918723,4- Hamilton Place,Out Bound,Store,,,,,,Other,,,,,Homeless ,,,,,9,35.0463685,-85.2780457,4- Hamilton Place,insufficient_data,pass,,,,,,
968,4253924402,4- Hamilton Place,Out Bound,Home,,3632,Chateah ,Germantown and Brainerd ,,Work,,,Eastgate mall ,,,,9,35.0221914,-85.2461903,9,35.0084556,-85.2151665,4- Hamilton Place,pass,pass,,,,,,
969,4254662471,4- Hamilton Place,Out Bound,Home,,2547,Will Kelly Rd ,Pinewood and will Kelly Rd ,Neborghood bus ,Medical / Hospital,,,Dodson health center ,,Dodson health center ,37421,9,35.0455403,-85.1375848,9,35.0504643,-85.2616934,4- Hamilton Place,pass,pass,,,,,,
970,4254676760,4- Hamilton Place,Out Bound,Other,,1184,Baldwin,,,Personal errands,,,Southside,,,37411,9,35.039986,-85.301306,9,35.0355387,-85.3145456,4- Hamilton Place,pass,pass,,,,,,
971,4254680676,16- Northgate,Out Bound,Home,,711,E. 11th st,,,Home,,711,E. 11th ,11th and market ,,37414,9,35.0406584,-85.3005912,9,35.0355387,-85.3145456,16- Northgate,pass,pass,,,,,,
972,4254684069,9- East Lake,Out Bound,Personal errands,,,11th street ,,,Personal errands,,,Pizza,,,,7,35.0407894,-85.3012202,9,35.0489259,-85.3032736,9- East Lake,no_pass,pass,,,,,,
973,4254687986,3- Enterprise South,Out Bound,Store,,20th ,Market st ,Yes,Kanku,Work,,,Volkswagen Dr ,,Volkswagen,37403,9,35.0319271,-85.3084113,9,35.0769491,-85.130555,3- Enterprise South,pass,pass,,,,,,
974,4254693594,3- Enterprise South,Out Bound,Home,,38th ,W 38th street ,Highland ave and chandler ,Highland ave and chandler,Work,Amazon,,Amazon Dr ,,,37481,9,35.0054721,-85.3106349,9,35.0690411,-85.1411325,3- Enterprise South,pass,pass,,,,,,
975,4254696756,3- Enterprise South,Out Bound,Home,,,756 e 11th St ,Market and 11th ,,,,,,,,,9,35.0394314,-85.2982355,,,,3- Enterprise South,pass,insufficient_data,,,,,,
976,4254699489,3- Enterprise South,Out Bound,Home,,700,Pine A ,7th and pine ,2nd Presbyterian Church ,Work,,7400,Discovery Dr ,,Amazon,37405,9,35.0481192,-85.312332,9,35.0690411,-85.1411325,3- Enterprise South,pass,pass,,,,,,
977,4254703294,3- Enterprise South,Out Bound,Home,,625,Maple street ct,Market and library,,Work,,,,,Amazon,37411,9,35.0417957,-85.3171335,9,35.0690411,-85.1411325,3- Enterprise South,pass,pass,,,,,,
978,4254706453,9- East Lake,Out Bound,Home,,,Walden ave,,,Store,,,,,,37421,8,35.0396042,-85.1846949,,,,9- East Lake,pass,insufficient_data,,,,,,
979,4254710310,9- East Lake,In Bound,Work,,2516,4th Ave ,Market st,,Home,,,Market street ,,,37407,9,35.0138954,-85.2818024,6,35.0413955,-85.3085032,9- East Lake,pass,no_pass,,,,,,
980,4254713424,9- East Lake,In Bound,Home,,,E 41st st ,41st & Dodds,,Personal errands,,959,Boynton terrace,,Gol den gateway,37407,9,34.9951965,-85.284396,9,35.0465178,-85.320399,9- East Lake,pass,pass,,,,,,
981,4254716314,9- East Lake,Out Bound,Home,,,Kings lodge ,,,Store,,,Brainerd rd,,,37404,9,35.0128447,-85.2716933,6,35.0166054,-85.2366382,9- East Lake,pass,no_pass,,,,,,
982,4254719507,4- Hamilton Place,In Bound,Home,,5730,Lee HWY,Lee HWY  and Aiken,,Personal errands,,1001,Broad st ,,,37411,9,35.0191164,-85.2023164,9,35.0443389,-85.3107944,4- Hamilton Place,pass,pass,,,,,,
983,4254722028,4- Hamilton Place,In Bound,University / College,,,E,,,,,925,Shallowford road apt. 15,Shallowford and tunnel Blvd ,,37411,1,35.0456297,-85.3096801,9,35.0443389,-85.3107944,4- Hamilton Place,no_pass,pass,,,,,,
984,4254724508,4- Hamilton Place,In Bound,Social/restaurant,,,Huddle house,,,,,2304,N.  Chamberlien ave,,,37406,9,35.0110736,-85.2172246,9,35.062953,-85.2501,4- Hamilton Place,pass,pass,,,,,,
985,4254726493,4- Hamilton Place,In Bound,Home,,430,Booth rd ,Tunnel Blvd ,,Personal errands,,,,,,37411,9,35.0319258,-85.2437234,,,,4- Hamilton Place,pass,insufficient_data,,,,,,
986,4254730213,4- Hamilton Place,In Bound,University / College,,,,MLK and un6,,Home,,,,,Rainbow creek apts,37421,1,35.0456297,-85.3096801,9,35.048703,-85.13488,4- Hamilton Place,no_pass,pass,,,,,,
987,4254733806,4- Hamilton Place,Out Bound,Home,,712,East 49th street ,48th street and jeffrey lane,,,,Dollar tree ,Brainerd rd,Brainerd rd and Greenway dr,Dollar tree,37410,9,34.9918323,-85.3065001,9,35.048703,-85.13488,4- Hamilton Place,pass,pass,,,,,,
988,4254735789,4- Hamilton Place,Out Bound,School (K-12),,,,,,Work,,,,,,37402,,,,,,,4- Hamilton Place,insufficient_data,insufficient_data,,,,,,
989,4254738148,4- Hamilton Place,Out Bound,Work,,12th,Market st ,,,Home,,5002,N.Moore ln apt A,,,,9,35.0419414,-85.3087985,9,35.0243299,-85.2186038,4- Hamilton Place,pass,pass,,,,,,
990,4246621151,14- Mocs Express,Out Bound,University / College,,,,,,Other,Parking lot,,,,,37405,,,,,,,14- Mocs Express,insufficient_data,insufficient_data,,,,,,
991,4246626940,14- Mocs Express,In Bound,University / College,,,,,University Center,Home,,,,8th & University,,37403,9,35.047943,-85.2982972,9,35.0446209,-85.300803,14- Mocs Express,pass,pass,,,,,,
992,4246632628,14- Mocs Express,In Bound,University / College,,818,University St,,UTC Library,University / College,,600,Douglass,,UTC Library,37403,9,35.0474378,-85.300106,9,35.0474378,-85.300106,14- Mocs Express,pass,pass,,,,,,
993,4246637594,14- Mocs Express,Out Bound,University / College,,,E 5th,Palmetto & E 5th,,Other,Parking lot,,O'Neal,O'Neal & 4th St,,37421,9,35.0470721,-85.2940185,9,35.048194,-85.309994,14- Mocs Express,pass,pass,,,,,,
994,4246640971,14- Mocs Express,Out Bound,University / College,,,,,,University / College,,,,,,,,,,,,,14- Mocs Express,insufficient_data,insufficient_data,,,,,,
995,4246645092,14- Mocs Express,Out Bound,University / College,,,,,,University / College,,,,,,37167,,,,,,,14- Mocs Express,insufficient_data,insufficient_data,,,,,,
996,4246649964,14- Mocs Express,In Bound,Home,,,E 5th,5th & Palmetto,,Work,,,,,,37363,9,35.0470721,-85.2940185,,,,14- Mocs Express,pass,insufficient_data,,,,,,
997,4246667093,14- Mocs Express,Out Bound,University / College,,,E 5th St,E 5th St & Palmetto,UTC University Center,Home,,,McCallie Ave,McCallie & Douglas,Fletcher Hall UTC,37341,9,35.047943,-85.2982972,9,35.046149,-85.3009784,14- Mocs Express,pass,pass,,,,,,
998,4246672125,14- Mocs Express,Out Bound,University / College,,,,,,University / College,,,,,,,,,,,,,14- Mocs Express,insufficient_data,insufficient_data,,,,,,
999,4246677428,14- Mocs Express,Out Bound,University / College,,,,,UTC,University / College,,818,University St,8th & University,,37403,9,35.0458509,-85.2953072,9,35.0438563,-85.3004842,14- Mocs Express,pass,pass,,,,,,
